name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Warlley Alves,,Orthodox,36,56.47,77.15,36.85,75.02,57.24,39.27,82.56,14.95,15,8,0,15,8,0,16,1,Unranked,Unranked,"['welterweight', 'middleweight', 'ultimate fighter brazil 3 middleweight tournament']",welterweight,1991/01/04,31.51,13.7,48.01,23.08,64.1,68.29,14.83,15.37,50.0,26.12,61.99,46.15,16.96,41.17,82.66,36.11
Matt Serra,The Terra,Orthodox,37,56.26,74.41,45.09,69.08,58.34,42.05,60.13,25.62,11,7,0,11,7,0,14,2,Unranked,Unranked,"['welterweight', 'ultimate fighter 4 welterweight tournament', 'lightweight']",welterweight,1974/06/02,20.52,15.16,39.0,38.47,58.97,78.81,24.91,65.05,20.0,42.9,38.01,34.61,19.1,13.72,100.0,44.44
Michael Morales,,Orthodox,38,56.13,88.55,20.78,58.28,89.08,32.4,69.77,3.36,18,0,0,18,0,0,6,0,Unranked,7.0,['welterweight'],welterweight,1999/06/24,58.24,14.13,49.0,46.16,67.95,73.43,13.24,2.37,41.0,2.45,89.0,0.0,0.0,0.0,100.0,100.0
Matthew Riddle,Deep Waters,Southpaw,39,56.11,69.38,67.76,63.17,77.2,20.5,29.9,46.8,8,3,0,8,3,0,12,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1986/01/14,31.2,13.04,42.01,0.0,69.22,78.0,42.64,46.12,50.0,61.34,89.0,28.85,10.62,0.0,100.0,71.3
Thiago Alves,Pitbull,Orthodox,40,56.07,94.79,36.23,57.09,64.77,31.39,72.09,7.42,23,15,0,23,15,0,27,0,Unranked,11.0,"['welterweight', 'catch weight']",welterweight,1983/10/03,38.66,39.17,41.01,100.0,79.48,72.55,8.63,13.6,60.0,22.96,63.01,11.54,6.37,13.72,47.98,43.21
Carlos Condit,The Natural Born Killer,Orthodox,41,55.72,83.71,29.07,59.57,57.96,51.15,68.99,7.64,32,14,0,32,14,0,19,1,Unranked,2.0,"['welterweight', 'interim welterweight']",welterweight,1984/04/26,37.93,60.53,39.0,46.16,70.5,78.56,7.17,13.02,45.98,19.2,38.01,46.15,21.21,0.0,47.98,36.84
Marcus Davis,The Irish Hand Grenade,Southpaw,42,55.52,78.39,36.46,80.5,64.98,26.35,77.52,13.51,22,11,0,22,11,0,15,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1973/08/24,28.19,22.55,39.0,46.16,83.32,77.61,19.44,17.14,48.01,22.13,47.0,40.39,29.7,54.89,82.66,43.7
Geoff Neal,Handz of Steel,Southpaw,43,55.17,93.28,27.26,60.59,72.93,27.65,75.58,10.59,16,6,0,16,6,0,12,0,Unranked,6.0,['welterweight'],welterweight,1990/08/28,52.33,35.49,51.01,61.55,73.07,56.33,6.81,5.92,50.0,14.65,86.99,5.78,2.12,13.72,82.66,63.89
Gabriel Bonfim,Marretinha,Orthodox,43,55.17,73.37,44.42,78.73,78.89,14.52,65.12,13.82,18,1,0,18,1,0,6,0,Unranked,13.0,['welterweight'],welterweight,1997/08/20,47.05,3.91,45.01,0.0,80.77,71.67,48.96,15.37,54.99,9.05,75.99,28.85,33.95,41.17,100.0,72.22
Jake Ellenberger,The Juggernaut,Orthodox,45,54.9,87.07,41.51,61.75,58.02,29.88,72.09,10.6,31,15,0,31,15,0,21,0,Unranked,4.0,['welterweight'],welterweight,1985/03/28,25.6,31.78,39.0,84.61,76.91,77.28,24.79,28.39,47.01,25.85,86.0,5.78,8.48,13.72,82.66,23.81
Alex Oliveira,Cowboy,Orthodox,46,54.86,83.65,54.52,61.53,56.4,22.36,67.65,20.87,22,12,1,22,12,1,22,0,Unranked,13.0,"['welterweight', 'lightweight']",welterweight,1988/02/21,30.98,16.69,51.01,46.16,58.97,79.53,28.56,50.87,38.01,51.65,63.01,17.31,12.73,41.17,13.31,34.84
Randy Brown,Rudeboy,Orthodox,47,54.71,86.28,30.84,69.43,69.5,30.86,58.14,11.6,20,6,0,20,6,0,20,0,Unranked,Unranked,['welterweight'],welterweight,1990/07/08,46.32,28.48,47.01,46.16,69.22,73.84,9.6,16.56,39.0,25.34,72.99,23.07,12.73,41.17,65.32,57.78
Stephen Thompson,Wonderboy,Orthodox,48,54.69,94.53,20.76,55.84,64.94,43.63,65.12,4.72,17,9,1,17,9,1,22,0,Unranked,1.0,['welterweight'],welterweight,1983/02/11,41.98,62.43,46.0,76.94,69.22,75.92,2.79,8.29,34.99,14.42,63.01,0.0,0.0,0.0,82.66,48.99
Michel Pereira,Demolidor,Orthodox,49,54.67,83.49,28.76,74.68,74.95,26.27,62.01,5.39,31,13,0,31,13,0,13,0,Unranked,13.0,"['middleweight', 'welterweight']",welterweight,1993/10/06,46.63,29.51,52.0,23.08,65.38,65.24,13.85,12.42,51.99,8.05,75.99,23.07,14.85,41.17,100.0,73.5
Jacobe Smith,Cobe,Southpaw,50,54.59,87.94,68.54,0.0,88.37,5.76,93.02,20.1,11,0,0,11,0,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1996/01/17,64.36,5.27,66.01,7.69,60.25,77.05,90.15,1.19,90.0,4.39,100.0,0.0,,13.72,100.0,100.0
Rinat Fakhretdinov,Gladiator,Orthodox,51,54.41,82.05,49.16,62.82,82.57,14.52,37.21,47.08,23,1,1,23,1,1,6,0,Unranked,15.0,['welterweight'],welterweight,1991/09/28,49.54,4.62,52.0,23.08,67.95,71.26,47.98,34.31,33.99,30.85,90.99,0.0,4.25,13.72,100.0,85.19
Zak Cummings,,Southpaw,52,54.01,82.44,22.23,76.25,74.4,29.17,65.12,11.45,25,7,0,25,7,0,14,0,Unranked,Unranked,"['light heavyweight', 'middleweight', 'welterweight']",welterweight,1984/08/02,30.67,44.29,35.01,61.55,70.5,76.64,7.54,13.02,28.01,17.5,65.99,28.85,12.73,54.89,82.66,69.04
Ian Machado Garry,The Future,Orthodox,53,53.86,86.08,24.83,60.99,83.46,30.43,46.51,10.93,16,1,0,16,1,0,10,0,Unranked,6.0,['welterweight'],welterweight,1997/11/17,49.44,22.55,54.01,30.78,65.38,77.77,12.4,17.75,32.99,13.53,72.99,11.54,8.48,0.0,100.0,91.11
Tim Means,The Dirty Bird,Orthodox,54,53.41,100.0,37.5,52.57,61.65,22.7,60.47,9.34,33,17,1,33,17,1,30,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1984/02/20,52.23,65.43,49.0,84.61,76.91,70.7,13.85,32.54,40.0,30.62,64.0,0.0,4.25,27.44,0.0,37.78
Mike Swick,Quick,Orthodox,55,53.24,72.62,32.88,68.08,70.07,29.22,72.09,12.58,15,6,0,15,6,0,15,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1979/06/19,24.46,14.02,37.0,30.78,69.22,81.61,12.88,10.06,50.0,20.61,61.0,23.07,12.73,27.44,82.66,60.0
Carlos Newton,The Ronin,Orthodox,56,52.81,66.15,41.28,76.05,51.19,26.01,100.0,10.44,16,14,0,16,14,0,7,1,Unranked,Unranked,"['welterweight', 'middleweight', '17 middleweight tournament']",welterweight,1976/08/17,6.73,3.1,41.01,15.39,56.4,87.55,30.02,10.06,70.0,8.75,43.0,28.85,19.1,41.17,100.0,26.99
John Hathaway,The Hitman,Orthodox,57,52.8,72.93,46.59,65.89,78.05,20.38,33.22,32.6,17,2,0,17,2,0,9,0,Unranked,Unranked,['welterweight'],welterweight,1987/07/23,35.24,14.73,40.0,15.39,79.48,85.56,31.72,28.39,42.99,34.41,60.01,40.39,19.1,0.0,100.0,71.6
Li Jingliang,The Leech,Orthodox,58,52.71,92.09,28.01,53.41,66.22,26.95,74.0,5.84,19,9,0,19,9,0,18,0,Unranked,11.0,"['welterweight', 'catch weight']",welterweight,1988/03/20,46.22,42.6,42.01,76.94,71.79,68.29,14.46,21.29,41.0,11.47,60.01,0.0,0.0,0.0,65.32,52.47
Sam Patterson,,Orthodox,59,52.25,70.12,42.94,78.69,64.0,8.71,93.02,2.84,13,2,1,13,2,1,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1996/04/30,32.85,2.39,41.01,7.69,61.54,71.1,19.57,1.19,100.0,1.24,32.99,5.78,67.88,27.44,100.0,58.33
Sergio Moraes,The Panther,Orthodox,60,52.16,70.08,31.74,74.13,65.51,29.88,65.12,14.54,14,6,1,14,6,1,14,0,Unranked,Unranked,"['welterweight', 'ultimate fighter brazil 1 middleweight tournament']",welterweight,1982/07/23,25.07,17.07,42.01,7.69,75.63,70.06,14.58,21.29,38.01,22.23,75.0,28.85,8.48,41.17,100.0,45.23
Themba Gorimbo,The Answer,Orthodox,61,52.12,80.46,58.36,56.9,66.59,11.66,40.7,37.23,14,5,0,14,5,0,6,0,Unranked,Unranked,['welterweight'],welterweight,1991/01/23,32.65,4.08,61.0,15.39,71.79,91.25,58.45,15.37,64.99,24.4,82.0,11.54,12.73,0.0,65.32,44.44
Daniel Rodriguez,D-Rod,Southpaw,61,52.12,95.13,23.27,60.01,69.45,26.27,54.27,2.34,19,5,0,19,5,0,13,0,Unranked,13.0,"['welterweight', 'middleweight', 'catch weight']",welterweight,1986/12/31,76.58,70.09,48.01,38.47,73.07,56.74,6.69,3.56,53.99,3.32,63.01,0.0,2.12,13.72,82.66,60.69
Mike Malott,Proper,Orthodox,63,51.99,78.47,33.14,69.71,71.01,14.52,79.07,10.49,12,2,1,12,2,1,6,0,Unranked,Unranked,['welterweight'],welterweight,1991/11/07,42.39,6.03,47.01,23.08,69.22,76.24,25.27,5.92,55.98,6.86,16.01,11.54,14.85,27.44,100.0,72.22
Santiago Ponzinibbio,Argentine Dagger,Orthodox,64,51.93,93.99,18.84,58.28,66.78,30.86,63.95,3.71,31,9,0,31,9,0,20,0,Unranked,7.0,"['welterweight', 'catch weight']",welterweight,1986/09/26,49.54,41.62,41.01,84.61,78.2,62.43,7.29,19.52,27.01,8.63,71.0,0.0,0.0,0.0,100.0,48.89
Bryan Battle,The Butcher,Orthodox,65,51.52,82.89,18.35,68.56,78.04,20.38,73.09,15.72,13,2,0,13,2,0,9,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1994/09/21,53.05,25.7,52.0,15.39,56.4,67.01,9.36,13.6,17.01,15.46,53.0,11.54,8.48,27.44,100.0,90.12
Mike Pyle,Quicksand,Orthodox,66,51.5,76.76,33.45,75.71,57.19,23.36,72.09,9.93,27,14,1,27,14,1,19,0,Unranked,12.0,['welterweight'],welterweight,1975/09/18,28.39,12.28,45.01,30.78,76.91,77.2,21.87,25.43,34.99,20.59,69.98,63.46,31.81,27.44,82.66,25.14
Kyle Noke,,Southpaw,67,51.48,78.18,33.35,65.82,66.32,17.64,81.4,9.81,22,10,1,22,10,1,12,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1980/03/18,33.48,10.66,50.01,23.08,82.05,83.22,18.6,11.83,53.99,12.86,65.99,17.31,16.96,27.44,65.32,42.59
Alex Garcia,The Dominican Nightmare,Orthodox,68,51.41,68.43,51.13,62.43,66.31,14.69,65.12,22.2,15,6,0,15,6,0,10,0,Unranked,Unranked,['welterweight'],welterweight,1987/07/14,18.75,29.84,31.0,23.08,75.63,75.67,45.19,32.54,51.99,24.25,65.99,0.0,2.12,13.72,100.0,47.78
Erick Silva,,Orthodox,69,51.27,75.66,23.06,86.71,56.96,20.63,93.02,7.23,19,9,0,19,9,0,15,0,Unranked,14.0,['welterweight'],welterweight,1984/06/21,25.92,10.54,48.01,23.08,62.81,66.45,10.33,10.06,34.99,12.37,56.01,40.39,29.7,68.61,100.0,37.78
Max Griffin,Pain,Orthodox,70,51.18,90.7,36.33,58.78,63.33,19.81,49.42,14.05,20,12,0,20,12,0,18,0,Unranked,Unranked,['welterweight'],welterweight,1985/11/29,38.97,59.93,47.01,61.55,74.36,70.29,15.55,28.98,40.0,27.62,69.98,17.31,6.37,0.0,82.66,41.98
TJ Waldburger,,Orthodox,71,51.11,73.92,39.41,96.02,48.78,11.75,75.58,17.77,16,9,0,16,9,0,8,0,Unranked,Unranked,['welterweight'],welterweight,1988/04/25,20.93,7.56,51.01,15.39,51.28,80.82,36.81,15.37,45.98,15.53,39.99,80.76,100.0,41.17,100.0,26.39
Claude Patrick,The Prince,Orthodox,72,51.09,71.65,38.3,70.35,85.82,8.71,46.51,39.72,14,2,0,14,2,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1980/06/14,18.65,6.53,55.0,0.0,88.46,92.86,28.18,8.87,52.99,17.35,83.99,17.31,36.06,13.72,100.0,77.78
Michael Graves,,Orthodox,73,50.95,69.53,49.86,63.59,76.94,5.8,58.14,48.84,6,0,1,6,0,1,3,0,Unranked,Unranked,['welterweight'],welterweight,1991/01/08,12.96,1.21,54.01,0.0,74.36,88.2,58.31,13.6,51.99,16.0,65.99,0.0,8.48,13.72,100.0,70.37
Jeremiah Wells,,Switch,74,50.8,71.43,41.95,64.48,69.3,11.66,75.58,34.39,12,4,1,12,4,1,6,0,Unranked,Unranked,['welterweight'],welterweight,1986/10/30,24.98,8.37,43.0,15.39,61.54,89.49,37.42,14.79,43.99,22.53,79.99,17.31,16.96,13.72,82.66,57.41
Claudio Silva,Hannibal,Southpaw,75,50.66,67.85,38.82,75.62,68.36,14.6,65.12,27.17,14,4,0,14,4,0,8,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1982/09/06,25.7,9.08,42.01,0.0,58.97,75.92,34.63,39.62,26.01,23.73,43.99,17.31,23.33,41.17,100.0,66.67
John Howard,Doomsday,Orthodox,75,50.66,74.8,50.06,62.18,58.58,20.59,43.19,21.98,24,13,0,24,13,0,14,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1983/03/01,22.28,19.67,50.01,15.39,65.38,75.28,32.81,37.27,49.0,33.62,53.0,23.07,8.48,0.0,100.0,38.89
Siyar Bahadurzada,The Great,Orthodox,77,50.61,77.53,33.64,63.8,65.93,11.75,93.02,13.34,24,8,1,24,8,1,8,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1984/04/17,30.16,22.12,40.0,38.47,62.81,74.07,16.05,7.69,61.0,11.66,61.99,5.78,6.37,13.72,100.0,55.56
Nordine Taleb,,Orthodox,78,50.46,77.85,46.85,53.41,64.81,20.5,43.19,16.52,15,7,0,15,7,0,12,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1981/06/10,37.93,10.01,51.01,15.39,84.61,78.97,23.57,12.42,75.98,21.65,72.99,0.0,0.0,0.0,65.32,37.03
Lyman Good,Cyborg,Orthodox,79,50.35,82.5,36.41,55.84,65.49,8.8,93.02,1.61,21,6,0,21,6,0,6,0,Unranked,Unranked,['welterweight'],welterweight,1985/05/26,55.33,15.21,48.01,23.08,80.77,67.81,3.29,0.6,100.0,1.06,75.0,0.0,0.0,0.0,82.66,42.59
Elizeu Zaleski dos Santos,Capoeira,Orthodox,80,50.34,78.12,22.96,65.16,70.29,28.45,54.97,10.17,25,9,1,25,9,1,17,0,Unranked,13.0,['welterweight'],welterweight,1986/12/11,44.14,48.3,41.01,15.39,71.79,71.74,9.12,28.39,20.0,18.88,68.0,11.54,10.62,13.72,100.0,59.48
Alan Jouban,Brahma,Southpaw,81,50.27,94.87,21.04,58.18,65.46,23.4,58.14,4.19,17,7,0,17,7,0,13,0,Unranked,Unranked,['welterweight'],welterweight,1981/11/25,58.77,22.45,50.01,69.24,76.91,69.73,6.2,5.33,43.99,5.95,57.99,11.54,6.37,0.0,82.66,47.87
Mike Perry,Platinum,Orthodox,82,50.14,91.36,28.22,57.8,61.17,20.63,63.13,11.96,14,8,0,14,8,0,15,0,Unranked,15.0,['welterweight'],welterweight,1991/09/15,44.77,52.71,47.01,61.55,66.66,58.57,9.85,13.02,40.0,19.59,78.0,11.54,4.25,0.0,82.66,42.22
Troy Mandaloniz,Rude Boy,Orthodox,83,50.12,79.19,39.52,58.28,69.11,2.91,93.02,14.93,3,2,0,3,2,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1980/02/01,36.48,4.46,56.01,15.39,80.77,62.19,37.67,3.56,65.98,3.26,57.0,0.0,0.0,0.0,100.0,55.56
Luigi Fioravanti,,Orthodox,84,49.69,71.22,51.31,62.27,60.13,11.79,58.14,19.29,26,15,0,26,15,0,9,0,Unranked,Unranked,"['catch weight', 'welterweight', 'middleweight']",welterweight,1981/01/22,23.11,15.66,42.01,15.39,88.46,82.26,45.69,22.48,62.99,18.97,67.01,28.85,19.1,0.0,82.66,24.69
Mickey Gall,,Switch,84,49.69,77.51,24.59,85.69,53.33,17.68,81.4,9.41,7,7,0,7,7,0,13,0,Unranked,Unranked,['welterweight'],welterweight,1992/01/22,36.27,20.71,49.0,15.39,62.81,62.11,13.98,14.79,31.99,13.36,36.99,23.07,33.95,68.61,100.0,34.19
Ryan LaFlare,,Southpaw,86,49.53,73.51,43.28,59.04,72.09,20.42,23.26,27.0,14,3,0,14,3,0,10,0,Unranked,12.0,['welterweight'],welterweight,1983/10/01,29.94,35.54,40.0,15.39,80.77,85.07,25.88,27.79,43.99,31.45,57.99,0.0,4.25,0.0,100.0,57.78
Amir Sadollah,,Orthodox,87,49.47,75.49,19.64,64.99,67.84,34.76,46.51,11.42,6,5,0,6,5,0,11,1,Unranked,Unranked,"['welterweight', 'ultimate fighter 7 middleweight tournament']",welterweight,1980/08/27,48.81,19.62,46.0,0.0,76.91,71.51,6.93,10.64,27.01,13.71,60.01,17.31,6.37,13.72,100.0,52.52
Brian Foster,The Foster Boy,Orthodox,88,49.29,69.86,41.31,64.07,60.33,8.76,93.02,9.24,27,10,0,27,10,0,5,0,Unranked,Unranked,['welterweight'],welterweight,1984/04/03,34.2,6.15,39.0,7.69,83.32,86.92,44.6,5.92,60.0,5.05,36.99,0.0,38.18,13.72,65.32,33.33
Alex Morono,The Great White,Orthodox,89,49.07,88.86,17.26,67.58,65.65,25.2,44.72,4.74,24,12,0,24,12,0,23,0,Unranked,Unranked,"['welterweight', 'catch weight']",welterweight,1990/08/16,52.13,100.0,40.0,38.47,71.79,61.62,4.02,14.79,23.99,11.89,47.0,5.78,6.37,27.44,100.0,55.08
Ramiz Brahimaj,,Orthodox,90,48.96,70.44,28.38,77.91,60.13,11.71,93.02,9.69,12,5,0,12,5,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1992/11/17,22.19,13.59,45.01,7.69,55.13,69.41,24.18,10.06,41.0,7.41,47.0,17.31,36.06,41.17,100.0,50.79
Jordan Mein,Young Gun,Orthodox,91,48.68,75.56,37.37,60.23,67.93,14.65,51.16,18.25,31,12,0,31,12,0,9,0,Unranked,13.0,['welterweight'],welterweight,1989/10/10,34.71,6.86,44.01,23.08,88.46,79.53,18.96,13.6,58.01,17.93,65.99,11.54,4.25,0.0,100.0,43.21
Niko Price,The Hybrid,Orthodox,91,48.68,87.46,25.94,65.65,51.43,18.84,75.58,9.0,16,9,0,16,9,0,19,0,Unranked,Unranked,['welterweight'],welterweight,1989/09/29,53.17,65.37,43.0,38.47,61.54,55.45,11.92,23.06,28.01,18.67,50.0,23.07,12.73,27.44,65.32,29.24
Jake Shields,,Orthodox,93,48.49,67.69,42.47,63.46,67.43,22.48,23.26,26.65,31,9,1,31,9,1,8,0,Unranked,6.0,"['welterweight', 'middleweight']",welterweight,1979/01/09,25.39,38.79,36.0,0.0,71.79,85.56,34.38,47.91,29.0,27.16,35.01,5.78,25.45,0.0,100.0,56.94
Matthew Semelsberger,Semi The Jedi,Switch,93,48.49,90.4,32.44,60.99,57.41,14.73,51.16,12.7,11,8,0,11,8,0,11,0,Unranked,Unranked,['welterweight'],welterweight,1992/11/23,39.07,41.09,42.01,76.94,69.22,65.96,12.28,8.29,57.01,15.26,45.01,11.54,8.48,0.0,100.0,37.38
Luke Cummo,,Orthodox,95,48.37,73.17,27.75,65.41,65.85,15.28,76.74,11.13,6,6,0,6,6,0,7,0,Unranked,Unranked,"['welterweight', 'ultimate fighter 2 welterweight tournament']",welterweight,1980/04/27,18.03,6.74,43.0,30.78,75.63,87.96,10.81,5.33,54.99,8.51,42.01,17.31,29.7,0.0,100.0,49.21
Muslim Salikhov,King of Kung Fu,Orthodox,96,48.36,81.8,21.33,55.84,69.29,23.36,58.14,4.68,21,5,0,21,5,0,12,0,Unranked,14.0,['welterweight'],welterweight,1984/06/09,35.03,34.73,49.0,30.78,79.48,76.73,13.12,16.56,31.99,6.14,72.0,0.0,0.0,0.0,82.66,50.92
Hyun Gyu Lim,The Ace,Orthodox,97,48.3,80.72,36.18,59.04,53.78,8.84,93.02,1.16,13,7,1,13,7,1,7,0,Unranked,Unranked,['welterweight'],welterweight,1985/01/16,46.12,33.64,41.01,30.78,65.38,59.29,2.79,0.6,100.0,0.97,72.99,0.0,4.25,0.0,100.0,26.99
Phil Rowe,The Fresh Prince,Orthodox,98,48.17,79.97,20.86,59.42,68.72,11.71,93.02,13.71,11,5,0,11,5,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1990/07/18,41.35,16.62,49.0,23.08,67.95,64.85,7.29,6.5,36.01,10.48,56.01,0.0,6.37,0.0,100.0,61.9
Kenny Robertson,,Orthodox,99,48.13,77.02,28.14,71.29,60.66,11.79,75.58,23.16,15,5,0,15,5,0,9,0,Unranked,Unranked,['welterweight'],welterweight,1984/02/14,38.54,19.19,47.01,15.39,66.66,75.76,16.64,17.75,26.01,22.76,57.0,23.07,16.96,27.44,100.0,41.98
Jess Liaudin,The Joker,Orthodox,100,47.96,74.74,39.78,68.78,50.05,5.89,93.02,18.9,20,11,0,20,11,0,5,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,,25.49,5.6,51.01,15.39,52.56,77.84,39.85,8.87,52.99,10.32,30.02,5.78,33.95,13.72,100.0,31.11
Keita Nakamura,K-Taro,Southpaw,101,47.93,73.53,35.27,67.58,63.69,11.88,58.14,14.7,34,10,2,34,10,2,11,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1984/05/22,23.11,33.47,36.0,30.78,74.36,74.31,20.05,20.7,48.01,17.66,63.01,5.78,6.37,27.44,100.0,43.43
Roan Carneiro,Jucao,Orthodox,102,47.9,67.14,44.78,66.12,59.49,11.79,58.14,28.76,21,11,0,21,11,0,9,0,Unranked,13.0,"['welterweight', 'middleweight']",welterweight,1978/06/02,15.14,7.84,46.0,0.0,79.48,85.39,37.06,22.48,41.99,28.27,82.99,34.61,29.7,13.72,65.32,24.69
Josh Neer,The Dentist,Orthodox,103,47.74,74.62,29.75,70.87,54.22,17.77,69.77,14.87,36,16,1,36,16,1,15,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1983/03/24,34.1,27.44,46.0,7.69,74.36,70.86,13.24,14.19,33.99,24.35,46.0,34.61,27.58,41.17,47.98,25.92
Darren Till,The Gorilla,Southpaw,104,47.71,79.27,23.14,50.96,57.43,36.95,46.51,4.55,18,5,1,18,5,1,12,0,Unranked,2.0,"['middleweight', 'welterweight']",welterweight,1992/12/24,23.84,28.91,46.0,38.47,71.79,73.43,6.69,7.69,45.98,7.96,68.99,0.0,0.0,0.0,47.98,29.63
Ben Saunders,Killa B,Orthodox,105,47.69,79.77,20.42,77.52,51.3,21.11,69.77,5.71,22,13,2,22,13,2,19,0,Unranked,Unranked,['welterweight'],welterweight,1983/04/13,33.48,29.61,50.01,23.08,65.38,71.26,2.43,2.96,40.0,11.86,65.99,51.93,27.58,41.17,82.66,20.47
Akihiro Gono,,Switch,106,47.67,71.24,36.15,64.56,63.01,2.95,93.02,12.99,35,21,8,35,21,8,3,0,Unranked,Unranked,['welterweight'],welterweight,1974/10/07,22.6,6.91,48.01,7.69,80.77,78.56,12.28,2.96,83.99,4.25,46.0,5.78,10.62,13.72,100.0,40.74
Jonathan Goulet,The Road Warrior,Orthodox,107,47.66,68.17,52.45,63.11,43.14,11.79,75.58,15.43,23,12,0,23,12,0,9,0,Unranked,Unranked,['welterweight'],welterweight,1979/07/13,16.69,1.21,41.01,15.39,58.97,83.87,50.66,11.83,70.0,15.18,45.01,11.54,12.73,13.72,82.66,7.41
Ildemar Alcantara,Marajo,Orthodox,108,47.54,65.31,40.04,67.29,71.12,11.71,40.7,15.98,21,11,0,21,11,0,7,0,Unranked,Unranked,"['welterweight', 'middleweight', 'light heavyweight']",welterweight,1982/11/18,20.01,14.19,38.01,0.0,64.1,78.9,24.3,11.25,68.01,12.21,80.98,17.31,19.1,13.72,100.0,61.9
Nicolas Dalby,Danish Dynamite,Orthodox,109,47.5,79.55,30.53,58.65,66.6,20.59,33.22,19.02,23,6,1,23,6,1,14,0,Unranked,Unranked,['welterweight'],welterweight,1984/11/16,41.98,60.69,43.0,15.39,66.66,70.38,11.92,25.43,27.01,29.08,57.99,0.0,2.12,0.0,100.0,56.34
Jason Witt,The Vanilla Gorilla,Orthodox,110,47.47,69.44,57.89,65.5,46.37,5.93,58.14,19.97,19,9,0,19,9,0,6,0,Unranked,Unranked,"['catch weight', 'welterweight']",welterweight,1986/11/07,22.28,6.68,44.01,7.69,66.66,79.62,83.83,18.33,48.01,13.09,100.0,0.0,19.1,13.72,100.0,0.0
Adlan Amagov,Borz,Orthodox,111,47.45,73.32,49.6,0.0,100.0,5.76,58.14,15.56,14,2,1,14,2,1,2,0,Unranked,Unranked,['welterweight'],welterweight,1986/10/30,34.1,6.8,47.01,7.69,100.0,93.42,70.96,6.5,55.98,3.41,100.0,0.0,,0.0,100.0,100.0
Nick Osipczak,,Orthodox,112,47.4,75.19,26.72,68.27,62.78,5.89,93.02,18.78,6,3,0,6,3,0,5,0,Unranked,Unranked,['welterweight'],welterweight,1984/12/30,29.33,5.98,50.01,15.39,64.1,69.73,14.58,6.5,44.99,10.25,71.0,23.07,21.21,13.72,100.0,46.67
Tamdan McCrory,The Barncat,Switch,113,47.36,70.25,39.34,75.91,46.14,11.79,75.58,21.26,14,5,0,14,5,0,9,0,Unranked,Unranked,"['middleweight', 'welterweight']",welterweight,1986/11/05,21.46,13.09,49.0,0.0,58.97,87.16,27.7,13.6,50.0,20.89,32.99,51.93,53.03,27.44,65.32,16.04
Dennis Hallman,Superman,Orthodox,114,47.34,67.49,31.85,75.07,47.99,18.23,82.56,21.7,53,20,2,53,20,2,9,0,Unranked,Unranked,"['welterweight', 'lightweight', 'middleweight']",welterweight,1975/12/02,11.6,11.3,44.01,7.69,55.13,84.27,21.75,19.52,30.0,22.9,25.0,11.54,44.54,27.44,100.0,24.69
Viscardi Andrade,,Orthodox,115,47.31,72.65,30.73,59.42,80.97,8.71,46.51,16.72,19,6,0,19,6,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1984/03/08,33.79,4.79,42.01,15.39,80.77,77.77,23.45,7.1,50.0,7.31,65.99,0.0,6.37,0.0,100.0,77.78
James Wilks,Lightning,Orthodox,116,47.21,67.11,19.31,81.97,58.9,23.02,65.12,21.32,7,4,0,7,4,0,4,1,Unranked,Unranked,"['welterweight', 'ultimate fighter 9 welterweight tournament']",welterweight,1978/05/04,18.87,2.88,45.01,0.0,64.1,83.71,15.44,10.64,21.99,9.32,65.99,51.93,80.61,13.72,100.0,36.11
Carlos Prates,The Nightmare,Switch,117,47.1,88.17,36.85,0.0,78.09,11.62,93.02,3.3,21,7,0,21,7,0,5,0,Unranked,12.0,['welterweight'],welterweight,1993/08/17,37.31,18.59,54.01,53.86,61.54,61.55,3.04,0.6,100.0,2.28,82.99,0.0,,0.0,100.0,82.22
