name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Matt Lucas,Luke Duke,Unknown,169,22.64,68.23,13.91,0.0,40.52,0.0,0.0,84.43,15,3,0,15,3,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,,11.64,3.79,48.0,0.0,43.48,67.61,9.36,7.68,10.0,6.39,0.0,0.0,,0.0,100.0,11.11
Shane Primm,,Orthodox,170,22.28,57.7,18.42,0.0,43.54,0.0,0.0,15.78,5,5,0,5,5,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1984/07/30,7.61,2.54,26.01,0.0,67.4,81.45,16.67,3.84,19.99,1.19,0.0,0.0,,0.0,80.0,0.0
Daniel Spohn,Dragon,Southpaw,171,21.71,71.28,0.69,0.0,48.51,0.0,0.0,13.11,15,6,0,15,6,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1984/10/12,22.18,4.95,48.99,0.0,57.61,86.82,0.0,0.76,0.0,1.0,27.98,0.0,,0.0,100.0,11.11
Andre Gusmao,,Orthodox,172,21.28,69.92,1.08,0.0,46.92,0.04,0.0,11.27,6,3,0,6,3,0,2,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1977/05/19,25.57,11.35,43.0,0.0,65.22,72.96,0.0,0.76,0.0,1.72,60.01,0.0,,0.0,100.0,0.0
Chris Haseman,The Hammer,Orthodox,173,20.95,76.83,0.13,0.0,39.4,0.0,0.0,2.87,20,17,0,20,17,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1969/06/02,8.53,1.96,70.0,0.0,30.44,61.51,0.0,0.0,0.0,0.23,39.99,0.0,,0.0,100.0,11.11
Bill Mahood,The Butcher,Orthodox,174,20.36,84.53,0.0,0.0,28.56,0.0,0.0,0.0,20,7,1,20,7,1,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1967/02/01,14.12,0.1,85.0,0.0,18.47,70.41,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,80.0,0.0
Diyar Nurgozhay,,Southpaw,175,20.04,0.0,55.63,60.04,0.0,0.0,0.0,10.04,10,1,0,10,1,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1997/04/22,28.68,0.0,,0.0,,71.97,18.72,1.53,100.0,0.77,100.0,0.0,0.0,0.0,80.0,0.0
Alexandre Ferreira,Cacareco,Orthodox,176,19.71,76.11,0.39,0.0,32.92,0.0,0.0,0.0,18,6,0,18,6,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1979/04/25,23.56,0.97,60.0,0.0,45.66,32.91,0.0,2.31,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Rex Holman,Big Dog,Southpaw,177,19.26,65.44,0.52,0.0,40.92,0.0,0.0,0.0,4,2,0,4,2,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,,25.21,3.12,34.0,0.0,43.48,40.24,0.0,3.07,0.0,0.0,100.0,0.0,,0.0,100.0,0.0
Wes Combs,The Soldier,Orthodox,178,19.18,70.1,0.0,0.0,36.4,0.04,0.0,0.1,20,6,0,20,6,0,2,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1973/06/18,19.61,2.83,48.0,0.0,48.91,61.01,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,60.01,0.0
Kristian Rothaermel,,Open Stance,179,18.91,67.73,0.39,0.0,36.83,0.0,0.0,0.0,4,3,0,4,3,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1972/01/31,6.88,0.58,50.0,0.0,44.57,79.47,0.0,2.31,0.0,0.0,0.0,0.0,,0.0,80.0,0.0
Jules Bruchez,,Southpaw,180,18.67,67.57,0.0,0.0,36.13,0.0,0.0,0.0,1,2,0,1,2,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1977/08/16,6.32,0.19,50.0,0.0,50.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,80.0,0.0
Rafael Cerqueira,The Lion,Southpaw,181,18.08,70.43,0.0,0.0,29.95,0.04,0.0,0.0,11,2,0,11,2,0,2,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1991/03/15,30.07,2.25,43.0,0.0,45.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Michael Patt,,Orthodox,182,17.94,60.52,0.13,0.0,38.92,0.04,0.0,0.0,12,4,0,12,4,0,2,0,Unranked,Unranked,['light heavyweight'],light heavyweight,,15.13,4.76,28.01,0.0,59.79,54.41,0.0,0.76,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Fabio Cherant,Water Buffalo,Southpaw,183,17.93,65.12,0.2,0.0,34.11,0.09,0.0,1.5,7,4,0,7,4,0,3,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1994/11/25,12.37,6.3,40.0,0.0,41.3,59.69,0.0,0.0,0.0,0.35,0.0,0.0,,0.0,80.0,0.0
Jeff Newton,,Sideways,184,17.09,53.79,0.07,0.0,41.06,0.0,0.0,1.84,4,2,0,4,2,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1966/12/11,2.57,0.97,20.0,0.0,56.52,88.38,0.0,0.0,0.0,0.14,0.0,0.0,,0.0,80.0,0.0
Nick Roehrick,,Orthodox,185,16.66,57.92,0.13,0.0,34.46,0.0,0.0,2.87,7,1,0,7,1,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1987/07/06,21.18,15.53,17.0,0.0,47.82,42.96,0.0,0.0,0.0,0.23,0.0,0.0,,0.0,100.0,0.0
Ivan Serati,,Orthodox,186,16.02,57.67,0.26,0.0,30.99,0.0,0.0,0.0,12,4,0,12,4,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,,7.89,1.06,26.01,0.0,31.51,56.06,0.0,1.53,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Navajo Stirling,,Orthodox,187,15.88,0.0,21.86,62.91,0.0,5.74,23.26,24.08,7,0,0,7,0,0,2,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1997/11/07,58.94,0.0,,7.15,,79.47,11.24,3.84,30.01,3.64,78.0,0.0,0.0,0.0,100.0,100.0
James Bochnovic,,Orthodox,188,15.87,57.32,0.85,0.0,29.76,0.04,0.0,6.86,8,3,0,8,3,0,2,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",light heavyweight,1989/02/13,5.96,2.92,26.01,0.0,22.83,70.0,0.0,1.53,0.0,1.05,0.0,0.0,,0.0,80.0,0.0
Gokhan Saki,The Rebel,Orthodox,189,15.34,0.0,0.07,62.91,0.0,2.9,93.02,0.92,1,2,0,1,2,0,2,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1983/10/19,65.0,0.0,,14.28,,62.33,0.0,0.0,0.0,0.14,100.0,0.0,0.0,0.0,100.0,16.67
Askar Mozharov,,Orthodox,190,14.91,53.26,0.0,0.0,29.57,0.0,0.0,0.0,19,13,0,19,13,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1994/10/26,3.94,1.06,18.0,0.0,14.13,66.45,0.0,0.0,0.0,0.0,32.98,0.0,,0.0,100.0,0.0
John Lober,The Machine,Orthodox,191,14.22,44.57,0.52,0.0,25.95,6.41,0.0,0.0,5,9,4,5,9,4,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1968/02/26,0.0,1.06,0.0,0.0,0.0,100.0,0.0,3.07,0.0,0.0,0.0,0.0,,0.0,80.0,0.0
Igor Zinoviev,Houdini,Orthodox,192,14.09,44.51,0.0,0.0,25.95,6.41,0.0,0.0,4,1,2,4,1,2,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,,0.0,0.19,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Shamil Gamzatov,,Orthodox,193,10.55,0.0,0.49,62.91,0.0,2.9,23.26,1.13,14,1,0,14,1,0,2,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1990/08/09,49.04,0.0,,0.0,,71.48,0.0,2.31,0.0,0.18,50.02,0.0,0.0,0.0,100.0,16.67
Cory Hendricks,,Switch,194,8.27,0.0,0.43,62.91,0.0,0.0,0.0,3.69,3,1,0,3,1,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1988/05/10,28.68,0.0,,0.0,,66.45,0.0,1.53,0.0,0.28,100.0,0.0,0.0,0.0,100.0,11.11
Tom Blackledge,,Orthodox,195,7.82,0.0,0.07,60.04,0.0,0.0,0.0,1.84,10,7,0,10,7,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,,26.68,0.0,,0.0,,78.98,0.0,0.0,0.0,0.14,75.01,0.0,0.0,0.0,80.0,0.0
