name,height,weight,reach,wins,losses,draws,str_acc,sapm,str_def,splm,td_avg,td_def,td_avg_acc,sub_avg,kd,sub_att,ctrl,sig_str_landed,sig_str_atmpted,td_landed,td_atmpted,stance,nick_name,dob,division,main_div,method,method_losses,finish_round,total_rounds,title_fight,won_title_fight,total_ufc_fights,won_fight,ko_losses,totsub_losses,totdec_losses,nocon_losses,loss_fights,ko_t,totsub,totdec,pfp_rank,div_rank
Abu Azaitar,175.26,83.91,193.04,14,4,1,43.0,4.32,51.0,4.38,1.0,42.0,37.0,0.0,0.0,0.0,353.0,156.0,347.0,3.0,8.0,Orthodox,Captain Morocco,1986/03/10,['middleweight'],middleweight,['Decision - Unanimous'],"['Decision - Unanimous', 'KO/TKO']",[3.0],9.0,0,0,3,1,1.0,0.0,1.0,0.0,2.0,0,0,1,Unranked,Unranked
Abubakar Nurmagomedov,180.34,77.11,182.88,17,4,1,53.0,2.61,65.0,2.78,1.25,88.0,22.0,0.0,0.0,0.0,1219.0,60.0,120.0,4.0,18.0,Orthodox,,1989/11/13,['welterweight'],welterweight,"['Decision - Unanimous', 'Decision - Unanimous']","['Decision - Split', 'Submission']","[3.0, 3.0]",12.0,0,0,4,2,0.0,1.0,1.0,0.0,2.0,0,0,2,Unranked,Unranked
Abus Magomedov,187.96,83.91,198.12,28,6,1,48.0,3.68,56.0,3.2099999999999995,2.65,100.0,57.0,0.20000000000000004,1.0,1.0,1018.0,163.0,342.0,12.0,21.0,Orthodox,,1990/09/02,['middleweight'],middleweight,"['Submission', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous']","['Decision - Unanimous', 'KO/TKO']","[3.0, 3.0, 1.0, 3.0]",20.0,0,0,6,4,1.0,0.0,1.0,0.0,2.0,1,1,2,Unranked,14.0
Adam Cella,187.96,77.11,,6,8,0,42.0,2.61,51.0,1.91,3.92,50.0,75.0,,0.0,0.0,0.0,2.0,12.0,0.0,0.0,Unknown,El Naturel,1985/06/26,['middleweight'],middleweight,[],['Submission'],[],3.0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Adam Fugitt,185.42,77.11,195.58,10,4,0,45.0,4.48,51.0,4.72,2.04,50.0,29.0,,0.0,0.0,291.0,174.0,379.0,5.0,17.0,Southpaw,,1989/01/12,['welterweight'],welterweight,"['Decision - Split', 'KO/TKO']","['Submission', 'KO/TKO']","[3.0, 1.0]",12.0,0,0,4,2,1.0,1.0,0.0,0.0,2.0,1,0,1,Unranked,Unranked
Adam Milstead,190.5,92.99,193.04,8,4,0,46.0,4.79,43.0,3.85,0.0,64.0,0.0,0.0,0.0,0.0,20.0,116.0,249.0,0.0,0.0,Orthodox,The Prototype,1987/07/03,"['light heavyweight', 'heavyweight']",heavyweight,['KO/TKO'],"['KO/TKO', 'Overturned', 'Decision - Split']",[2.0],12.0,0,0,4,1,1.0,0.0,1.0,1.0,2.0,1,0,0,Unranked,Unranked
Adam Wieczorek,195.58,113.40000000000002,205.74,10,2,0,38.0,1.87,48.0,1.68,0.41,58.0,33.0,0.4,0.0,0.0,266.0,55.0,122.0,1.0,3.0,Orthodox,Siwy,1992/02/05,['heavyweight'],heavyweight,"['Submission', 'Decision - Unanimous']",['Decision - Unanimous'],"[2.0, 3.0]",9.0,0,0,3,2,0.0,0.0,1.0,0.0,1.0,0,1,1,Unranked,Unranked
Adam Yandiev,175.26,83.91,187.96,9,1,0,,6.14,,0.18,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,Boroda,1988/08/07,['middleweight'],middleweight,[],['Submission'],[],3.0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Adlan Amagov,187.96,77.11,193.04,14,2,1,47.0,0.82,78.0,3.29,5.84,100.0,56.0,,1.0,0.0,274.0,53.0,125.0,6.0,11.0,Orthodox,Borz,1986/10/30,['welterweight'],welterweight,"['KO/TKO', 'Decision - Unanimous']",[],"[1.0, 3.0]",6.0,0,0,2,2,0.0,0.0,0.0,,,1,0,1,Unranked,Unranked
Adrian Serrano,172.72,77.11,,56,29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,187.0,6.0,23.0,0.0,2.0,Unknown,,1963/12/23,['welterweight'],welterweight,[],['Decision - Unanimous'],[],2.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0,Unranked,Unranked
Adrian Yanez,170.18,61.22999999999999,177.8,17,6,0,41.0,5.75,54.0,6.23,0.0,81.0,0.0,0.0,6.0,0.0,118.0,145.0,381.0,0.0,1.0,Orthodox,,1993/11/29,['bantamweight'],bantamweight,"['KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'Decision - Split']","['Decision - Split', 'KO/TKO', 'KO/TKO']","[1.0, 1.0, 2.0, 3.0, 1.0, 3.0]",27.0,0,0,9,6,2.0,0.0,1.0,0.0,3.0,5,0,1,Unranked,12.0
Adriano Martins,177.8,70.31,182.87999999999997,28,9,0,38.0,2.14,65.0,1.8,0.83,81.0,80.0,0.4000000000000001,2.0,1.0,375.0,75.0,181.0,4.0,5.0,Southpaw,,1982/12/16,['lightweight'],lightweight,"['KO/TKO', 'KO/TKO', 'Submission', 'Decision - Split']","['KO/TKO', 'Decision - Split', 'KO/TKO']","[1.0, 1.0, 2.0, 3.0]",21.0,0,0,7,4,2.0,0.0,1.0,0.0,3.0,2,1,1,Unranked,Unranked
Adriano Santos,,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.0,36.0,2.0,3.0,Unknown,,,['middleweight'],middleweight,[],['KO/TKO'],[],1.0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
