name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Kazuki Tokudome,,Southpaw,225,39.29,65.91,36.62,56.61,54.04,2.96,23.26,57.04,18,7,1,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1987/03/04,63.01,64.94,69.87,65.82,60.96,57.71,36.57,33.49,35.97,36.18,70.86,57.21,52.98,57.13,59.12,26.63
David Bielkheden,,Orthodox,227,39.26,66.21,45.05,56.61,43.35,2.92,23.26,35.9,24,12,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1979/06/06,55.77,58.98,87.8,62.29,56.94,63.69,51.43,41.59,55.7,42.47,41.85,57.21,52.98,57.13,59.12,10.92
Yanal Ashmouz,Red Fox,Orthodox,228,39.03,68.54,39.0,0.0,70.96,5.78,58.14,27.58,8,2,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1995/03/31,68.17,67.44,78.37,60.18,67.72,59.01,44.78,37.37,38.17,34.72,75.25,45.7,,45.64,57.06,81.86
Pat Healy,Bam Bam,Orthodox,229,39.02,64.72,41.92,60.79,51.5,4.45,0.0,32.05,34,23,0,0,5.0,0.0,1.0,6,0,Unranked,9.0,"['lightweight', 'welterweight']",lightweight,1983/07/20,62.57,76.62,62.34,57.35,57.68,62.57,46.92,42.3,40.38,39.73,60.57,57.21,69.68,57.14,59.13,25.18
John Gunderson,Quick Guns,Orthodox,230,39.0,56.9,29.28,66.68,63.2,2.92,23.26,47.84,35,16,2,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1979/01/05,52.32,60.17,56.04,59.07,70.26,74.55,31.76,29.73,31.34,30.51,47.98,56.7,82.6,56.62,70.79,60.01
Brendan O'Reilly,Badger,Orthodox,231,38.69,65.27,37.04,61.35,47.44,2.96,23.26,40.25,6,3,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1987/06/24,60.54,64.11,75.95,60.47,49.52,61.24,40.13,35.3,39.88,36.54,52.95,56.64,61.46,56.57,70.72,26.05
Aaron Riley,,Southpaw,232,38.66,64.64,30.03,59.46,50.69,8.82,23.26,21.7,30,14,1,3,6.0,0.0,0.0,9,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1980/12/09,71.04,66.71,62.05,58.76,65.87,56.01,28.31,29.79,30.05,30.34,62.74,56.63,53.94,56.56,70.71,18.14
Yosdenis Cedeno,Pink Panther,Orthodox,233,38.03,60.72,2.59,60.7,63.75,2.96,93.02,15.25,10,6,1,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1985/02/12,57.17,62.89,57.94,64.88,75.76,73.56,2.47,2.69,2.29,2.8,55.38,59.51,56.67,56.27,70.35,50.29
Te Edwards,,Orthodox,234,37.94,63.79,50.98,59.07,41.96,0.04,0.0,65.56,6,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1990/09/11,57.72,59.75,70.9,66.79,51.15,51.57,43.6,42.21,74.99,47.23,53.98,56.62,52.43,56.54,70.69,11.15
Andre Winner,,Orthodox,235,37.85,65.75,3.46,56.61,59.14,12.23,65.12,13.58,21,11,2,2,4.0,0.0,0.0,6,0,Unranked,Unranked,"['lightweight', 'ultimate fighter 9 lightweight tournament']",lightweight,1981/11/09,64.42,65.84,61.84,70.89,63.23,55.68,3.07,3.37,2.85,3.55,73.63,57.21,52.98,57.13,59.12,44.03
Erick Gonzalez,The Ghost Pepper,Orthodox,236,37.8,62.25,55.4,56.61,39.05,0.08,0.0,11.48,14,8,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1992/01/20,64.34,58.96,65.47,60.23,51.63,32.63,79.03,45.53,58.66,44.03,60.04,57.21,52.98,57.13,59.12,11.9
Guram Kutateladze,Georgian Viking,Orthodox,237,37.43,70.0,14.23,59.07,61.75,5.82,23.26,15.14,13,5,0,2,3.0,0.0,0.0,5,0,Unranked,Unranked,['lightweight'],lightweight,1992/01/08,73.15,67.64,73.47,65.74,66.06,58.21,12.99,14.56,12.74,13.61,74.59,56.62,52.43,56.54,70.69,48.15
Kazula Vargas,,Southpaw,238,37.26,70.14,15.92,58.62,62.41,2.96,23.26,19.19,12,5,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1985/08/15,76.17,59.69,83.07,61.62,68.13,72.77,15.18,15.76,16.78,16.43,55.13,60.1,58.74,56.83,58.81,53.61
Richie Smullen,,Orthodox,239,37.06,74.36,71.26,0.0,44.42,0.0,0.0,17.48,3,1,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1991/08/17,64.35,60.34,100.0,63.59,66.38,62.25,100.0,55.85,80.62,55.42,37.8,45.7,,45.64,47.23,11.25
Allen Berube,Monstah Lobstah,Orthodox,240,37.03,73.2,77.82,0.0,37.41,0.0,0.0,27.97,4,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1974/08/25,55.62,60.5,100.0,63.94,40.44,64.02,100.0,59.92,100.0,60.52,34.82,45.7,,45.64,47.23,10.36
Khama Worthy,The Death Star,Orthodox,241,37.02,71.85,0.33,64.7,43.4,5.82,93.02,1.68,16,9,0,2,3.0,0.0,0.0,5,0,Unranked,Unranked,['lightweight'],lightweight,1986/10/15,79.36,64.29,77.18,66.57,52.88,50.28,0.31,0.33,0.28,0.33,59.22,57.66,64.11,65.03,72.0,11.22
Ottman Azaitar,Bulldozer,Switch,241,37.02,70.69,0.12,59.07,48.88,5.82,93.02,0.59,13,3,0,2,3.0,0.0,0.0,5,0,Unranked,Unranked,['lightweight'],lightweight,1990/02/20,81.65,60.65,73.68,66.78,56.97,52.01,0.1,0.11,0.1,0.11,75.34,56.62,52.43,56.54,70.69,11.2
Shane Campbell,Shaolin,Orthodox,243,36.87,73.44,23.86,56.61,48.61,3.0,23.26,20.07,14,6,0,1,4.0,0.0,0.0,5,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1987/01/21,78.3,66.38,87.99,61.09,58.66,56.57,23.12,22.39,22.82,22.26,68.08,57.21,52.98,57.13,59.12,11.12
Alvin Robinson,,Southpaw,244,36.69,65.01,32.44,59.18,43.79,2.96,23.26,29.33,15,9,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1982/07/16,58.89,59.49,80.13,61.54,54.25,64.76,32.59,30.37,38.62,32.39,45.36,60.72,71.54,57.41,47.05,10.79
Jason Dent,Dynamite,Orthodox,245,36.35,62.99,0.3,65.37,51.6,2.96,93.02,1.97,22,13,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1980/06/12,60.64,64.01,67.62,59.69,69.19,58.65,0.29,0.31,0.27,0.32,51.3,61.17,75.15,65.31,59.85,27.25
Roger Bowling,Relentless,Orthodox,246,36.26,69.0,35.84,63.95,42.35,0.08,0.0,13.46,12,6,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1982/12/05,77.14,61.78,76.32,60.77,56.53,53.6,43.83,32.82,39.41,32.37,48.02,65.27,65.04,55.77,69.72,11.25
Nate Mohr,,Orthodox,247,36.21,66.89,24.35,54.14,52.73,2.96,23.26,5.29,9,7,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1983/03/03,75.62,61.55,70.13,60.26,73.16,61.34,21.38,21.72,28.42,21.79,65.11,57.86,53.58,57.78,47.35,11.32
Anshul Jubli,King of Lions,Switch,248,36.11,74.27,15.56,0.0,44.12,19.89,100.0,25.17,7,2,0,1,2.0,0.0,0.0,3,1,Unranked,Unranked,"['lightweight', 'road to  1 lightweight tournament']",lightweight,1995/01/13,96.33,66.48,74.34,59.92,57.18,44.62,14.92,15.19,14.6,15.17,63.16,45.7,,45.64,57.06,11.52
Mitch Clarke,Danger Zone,Orthodox,248,36.11,61.89,15.68,61.58,45.27,5.91,58.14,15.51,11,5,0,2,5.0,0.0,0.0,7,0,Unranked,Unranked,['lightweight'],lightweight,1985/11/24,63.19,61.98,62.87,59.53,53.54,56.59,14.8,16.5,14.44,15.9,56.54,61.22,59.83,65.37,59.9,14.41
Isaac Vallie-Flagg,,Orthodox,250,36.09,74.13,10.5,59.07,58.23,2.96,23.26,23.65,16,7,1,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1978/04/08,87.26,77.33,73.44,58.48,60.54,51.16,9.49,10.46,9.64,10.78,69.16,56.62,52.43,56.54,70.69,52.06
Chris Brennan,The Westside Strangler,Orthodox,251,35.92,59.86,0.36,67.54,50.73,2.92,93.02,0.84,21,13,1,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1971/10/12,50.24,58.66,69.78,60.76,57.06,70.73,0.35,0.38,0.33,0.38,48.3,58.17,86.28,65.6,60.11,26.82
Tony Sims,,Southpaw,252,35.85,71.48,25.52,0.0,56.74,2.92,93.02,5.83,12,4,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1985/10/14,61.88,61.52,93.94,68.58,68.57,72.67,23.84,23.28,30.47,23.27,58.62,45.7,,45.64,47.23,27.11
Maheshate,,Orthodox,253,35.75,67.99,0.24,59.07,57.97,5.82,58.14,0.14,10,4,0,2,3.0,0.0,0.0,5,0,Unranked,Unranked,['lightweight'],lightweight,1999/12/01,73.37,72.53,56.83,69.24,67.33,51.14,0.23,0.25,0.21,0.24,63.74,56.62,52.43,56.54,70.69,49.67
John Cholish,,Orthodox,254,35.64,67.47,25.01,0.0,60.21,2.92,93.02,13.46,8,3,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1983/12/17,66.67,64.85,77.85,60.51,76.16,65.68,25.73,23.31,24.51,22.07,71.25,45.7,,45.64,47.23,27.76
Aaron Wilkinson,The Daywalker,Orthodox,255,35.47,45.72,79.3,0.0,54.41,0.0,0.0,11.19,11,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1987/01/31,42.34,53.52,30.29,56.73,92.32,75.55,100.0,60.2,100.0,60.24,38.36,45.7,,45.64,47.23,11.42
Laverne Clark,,Orthodox,256,35.3,47.45,2.5,56.61,61.29,11.49,75.58,19.76,27,21,1,4,1.0,0.0,0.0,5,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1973/12/02,42.66,53.96,30.52,62.67,23.98,86.21,2.5,2.73,2.33,2.84,43.77,57.21,52.98,57.13,59.12,91.19
Francisco Trevino,Sitkayan,Orthodox,257,35.15,64.93,16.7,59.07,54.65,2.92,23.26,14.51,13,3,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1981/12/17,66.51,61.66,71.18,60.37,69.48,64.94,16.84,16.64,16.68,16.24,56.42,56.62,52.43,56.54,70.69,27.76
Mikey Burnett,The Eastside Assassin,Orthodox,258,35.01,47.61,0.3,60.03,63.03,12.1,65.12,0.0,5,2,0,2,1.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1974/04/12,42.44,55.28,30.36,62.35,24.24,87.12,0.3,0.33,0.28,0.33,44.23,62.33,51.88,55.95,69.95,96.53
Kamal Shalorus,Prince of Persia,Orthodox,259,34.88,62.65,32.47,54.14,52.23,0.08,0.0,3.79,9,5,2,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1972/08/27,68.67,61.69,60.87,59.36,70.35,58.7,33.62,28.13,35.77,27.16,68.56,57.86,53.58,57.78,47.35,11.32
Jason Gonzalez,Nicoya,Southpaw,260,34.87,64.72,0.06,61.39,44.8,2.96,93.02,0.31,11,5,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1990/02/28,69.66,60.78,68.22,60.22,61.38,57.48,0.06,0.06,0.05,0.06,49.1,61.84,69.76,66.03,47.92,11.23
Jeremy Larsen,,Orthodox,261,34.55,73.09,29.34,59.07,40.26,0.08,0.0,18.01,8,5,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['featherweight', 'lightweight']",lightweight,1984/05/18,85.2,63.04,77.38,66.74,63.86,45.64,35.81,29.1,31.94,28.68,39.73,56.62,52.43,56.54,70.69,11.82
Ernest Chavez,EJ,Orthodox,262,34.44,64.78,21.85,56.61,46.33,2.92,23.26,24.88,10,2,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1983/06/27,67.11,63.33,68.78,59.89,62.74,53.95,21.12,20.67,23.18,21.21,57.28,57.21,52.98,57.13,59.12,11.35
Landon Quinones,The Lone Wolf,Southpaw,263,34.31,73.48,17.85,59.07,52.6,0.04,0.0,14.42,7,3,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1995/11/21,97.54,69.72,67.7,58.95,65.57,36.34,15.55,15.79,18.08,15.84,83.63,56.62,52.43,56.54,70.69,24.86
Justin Buchholz,,Orthodox,264,34.24,61.48,1.96,60.62,42.71,3.0,93.02,9.48,15,10,0,1,4.0,0.0,0.0,5,0,Unranked,Unranked,['lightweight'],lightweight,1983/08/22,62.05,65.22,54.56,64.09,56.75,52.3,1.87,2.02,1.74,2.1,50.5,61.85,66.66,66.04,47.92,11.29
Alvaro Herrera Mendoza,Chango,Orthodox,265,34.23,63.62,0.09,58.8,44.16,2.96,93.02,0.48,9,6,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1990/05/14,60.63,59.57,67.78,66.5,59.23,55.98,0.09,0.09,0.08,0.09,50.2,60.72,70.02,57.41,47.05,11.23
Victor Martinez,The Brick,Orthodox,266,34.09,79.74,17.85,59.07,45.14,0.04,0.0,4.2,13,6,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1991/07/17,100.0,59.15,81.0,67.42,61.39,35.08,16.48,16.0,18.59,15.97,72.17,56.62,52.43,56.54,70.69,11.92
Mickael Lebout,Ragnar,Orthodox,267,33.87,62.8,3.55,59.07,65.74,2.92,23.26,27.04,16,7,1,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1987/08/16,64.52,65.53,62.23,58.92,67.04,66.72,3.21,3.55,2.99,3.72,69.2,56.62,52.43,56.54,70.69,60.01
Alex Da Silva,Leko,Orthodox,268,33.35,67.44,40.81,0.0,55.29,2.96,23.26,72.64,21,4,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1996/02/04,62.22,66.81,74.7,66.02,62.41,63.23,40.14,36.4,41.12,41.86,69.22,45.7,,45.64,47.23,26.3
Danilo Belluardo,Caterpillar,Southpaw,269,33.32,68.37,61.63,0.0,41.36,0.04,0.0,22.9,12,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1994/07/21,59.35,59.78,91.89,62.46,49.32,48.4,69.78,48.26,85.12,49.58,56.52,45.7,,45.64,57.06,11.2
Ramsey Nijem,,Orthodox,270,32.75,0.0,74.06,63.69,0.0,20.88,51.16,43.08,9,6,0,5,5.0,0.0,0.0,10,0,Unranked,Unranked,"['lightweight', 'ultimate fighter 13 welterweight tournament']",lightweight,1988/04/01,51.29,41.85,,57.25,,58.41,90.25,69.91,74.33,73.61,62.2,74.29,67.63,55.45,57.39,32.0
John Lewis,,Southpaw,271,32.63,45.72,1.47,59.07,51.42,2.87,93.02,17.48,3,4,3,1,1.0,0.0,0.0,2,0,Unranked,Unranked,"['middleweight', 'lightweight']",lightweight,,42.34,53.52,30.29,56.73,74.23,58.5,1.48,1.61,1.38,1.64,41.83,56.62,52.43,56.54,70.69,31.12
Jesse Ronson,The Body Snatcher,Southpaw,272,32.4,71.13,15.77,58.99,46.76,0.21,0.0,4.22,21,12,0,0,5.0,0.0,1.0,6,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1985/12/24,72.7,71.79,74.76,65.27,60.59,56.0,14.56,15.3,16.36,14.88,59.23,60.1,60.24,56.82,58.8,11.22
Francisco Prado,,Orthodox,273,32.19,71.44,7.91,0.0,57.95,2.96,93.02,9.62,12,3,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,2002/06/16,77.91,75.82,67.98,64.04,69.71,53.72,7.71,8.53,7.48,8.17,55.52,45.7,,45.64,57.06,52.85
Curt Warburton,,Orthodox,274,32.14,64.07,40.33,0.0,52.57,2.92,23.26,55.89,13,6,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,,62.04,63.24,70.88,60.12,52.93,58.09,41.46,34.49,42.65,37.38,71.98,45.7,,45.64,47.23,27.28
Dakota Bush,,Orthodox,275,32.03,63.83,28.02,59.07,37.17,0.04,0.0,15.82,8,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1994/06/09,67.17,60.89,67.16,60.09,49.36,50.43,34.07,27.98,30.71,26.98,37.67,56.62,52.43,56.54,70.69,11.21
Richard Crunkilton,Cleat,Orthodox,276,31.98,62.64,49.8,0.0,54.18,0.0,0.0,77.1,19,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1979/11/25,59.07,60.65,70.37,60.46,62.53,67.78,60.62,40.96,55.67,41.82,63.52,45.7,,45.64,57.06,22.89
Chris Saunders,The So Cal Kid,Unknown,277,31.82,55.82,61.0,0.0,46.42,0.0,0.0,6.29,16,8,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1986/03/11,55.84,56.8,51.53,59.11,75.33,60.01,75.21,50.58,89.87,50.37,38.79,45.7,,45.64,47.23,11.55
Alex Reyes,The Executioner,Orthodox,277,31.82,69.98,21.85,59.07,37.33,0.08,0.0,16.03,13,5,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1986/10/02,81.26,63.25,74.97,60.43,57.82,39.41,24.58,22.28,23.82,22.13,40.15,56.62,52.43,56.54,70.69,11.95
Jake Lindsey,The Librarian,Switch,279,31.81,69.75,18.75,56.61,43.07,0.08,0.0,10.96,12,7,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1986/06/21,73.74,62.82,81.38,61.06,52.55,52.33,17.82,17.69,20.26,17.82,56.24,57.21,52.98,57.13,59.12,11.15
Jessin Ayari,,Orthodox,280,31.7,65.67,1.2,60.21,52.82,2.96,23.26,2.75,16,6,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1992/05/31,72.15,66.19,65.19,59.14,65.39,58.59,1.11,1.26,1.03,1.2,60.37,56.63,56.95,56.55,70.71,26.93
Brok Weaver,Chata Tuska,Southpaw,281,31.34,75.96,8.0,56.14,44.26,2.92,0.0,9.79,15,6,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['catch weight', 'lightweight']",lightweight,1991/12/05,86.4,60.73,94.45,62.26,52.72,50.68,7.48,7.86,7.21,7.73,62.45,60.73,59.35,57.42,47.06,11.18
Doug Evans,,Orthodox,282,31.27,60.97,53.05,0.0,47.86,0.04,0.0,19.58,13,10,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1980/10/10,58.96,61.09,64.05,59.77,58.2,59.51,58.42,42.97,67.19,42.64,62.71,45.7,,45.64,57.06,11.03
Henry Martinez,Sicario,Southpaw,283,31.2,60.4,1.26,59.07,56.12,2.92,23.26,8.33,9,4,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1983/08/07,65.0,65.35,53.25,58.01,67.2,56.44,1.12,1.23,1.04,1.23,72.8,56.62,52.43,56.54,70.69,28.05
Yusuke Kasuya,,Southpaw,284,31.15,64.54,22.0,59.07,38.94,0.04,0.0,8.92,9,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1989/11/16,62.91,61.24,73.36,60.64,54.88,51.44,24.35,22.33,25.03,21.7,38.1,56.62,52.43,56.54,70.69,11.34
Willamy Freire,Chiquerim,Orthodox,285,31.05,60.83,45.38,0.0,56.18,0.0,0.0,15.38,26,6,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1987/07/28,57.44,58.97,66.54,60.37,65.15,70.39,37.09,37.1,65.92,37.28,66.37,45.7,,45.64,57.06,22.81
Lukasz Sajewski,Wookie,Orthodox,286,31.03,61.51,18.51,56.61,47.26,0.08,0.0,18.18,13,3,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1990/11/27,61.14,61.06,64.06,59.78,60.98,53.71,17.99,17.56,18.18,17.43,63.05,57.21,52.98,57.13,59.12,11.29
Mitch Ramirez,,Orthodox,287,30.5,67.01,17.24,59.07,38.68,0.04,0.0,2.27,8,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1992/11/03,74.11,59.39,73.66,60.89,45.68,51.81,16.99,16.89,19.49,16.67,46.23,56.62,52.43,56.54,70.69,11.0
Jordan Vucenic,The Epidemic,Orthodox,288,30.32,66.41,11.68,56.61,46.8,0.04,0.0,24.83,13,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1996/03/02,62.83,61.07,74.8,66.93,60.12,62.79,11.45,11.72,11.09,11.67,53.29,57.21,52.98,57.13,59.12,11.0
David Kaplan,Diamond,Orthodox,289,30.13,66.74,46.61,0.0,43.61,0.04,0.0,32.69,3,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1979/11/16,68.62,62.61,75.15,60.58,70.4,53.11,66.35,44.17,49.9,41.96,39.25,45.7,,45.64,47.23,11.68
TJ O'Brien,The Spider,Orthodox,290,30.09,68.5,47.22,0.0,40.88,0.04,0.0,2.97,20,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1987/01/01,75.84,62.44,75.15,60.57,62.7,50.21,44.89,42.09,74.79,41.91,39.01,45.7,,45.64,47.23,11.61
Naoyuki Kotani,,Southpaw,291,30.01,58.17,17.09,59.64,44.4,0.17,0.0,22.87,34,14,7,0,5.0,0.0,0.0,5,0,Unranked,Unranked,['lightweight'],lightweight,1981/12/08,52.44,60.86,59.99,59.39,54.74,57.69,16.59,17.76,15.89,17.42,54.14,57.2,65.11,57.13,59.12,11.03
Colin Fletcher,The Freakshow,Orthodox,292,29.85,63.31,0.96,59.07,50.84,6.41,0.0,9.62,14,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['ultimate fighter australia vs. uk lightweight tournament', 'lightweight']",lightweight,1983/01/08,69.3,61.35,62.97,59.63,67.64,61.48,0.93,1.01,0.86,1.01,50.56,56.62,52.43,56.54,70.69,23.68
Jack Nilson,,Unknown,292,29.85,45.72,0.0,59.07,37.75,2.87,93.02,0.0,2,6,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,"['lightweight', 'open weight']",lightweight,,42.35,53.49,30.29,56.74,19.41,69.79,0.0,0.0,0.0,0.0,35.43,56.62,52.43,56.54,70.69,26.36
George Sotiropoulos,,Orthodox,294,29.77,0.0,42.91,82.82,0.0,20.22,73.09,28.8,14,7,0,7,4.0,0.0,0.0,11,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1977/07/09,48.67,41.85,,48.67,,54.09,43.42,47.18,38.89,44.93,40.13,95.87,77.26,86.72,71.43,58.18
Nick Sanzo,,Unknown,295,29.55,45.72,0.12,56.61,37.75,2.87,93.02,0.0,1,1,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,,42.35,53.49,30.29,56.74,19.41,69.79,0.12,0.13,0.11,0.13,35.43,57.21,52.98,57.13,59.12,26.36
Matheus Camilo,Jaguar,Orthodox,296,29.4,64.17,46.34,0.0,42.51,0.0,0.0,26.22,9,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,2001/01/02,58.12,59.04,78.09,61.43,57.54,64.95,58.7,41.16,59.41,41.19,36.64,45.7,,45.64,47.23,10.91
Pat Audinwood,Awesomely Awesome,Orthodox,297,29.0,51.93,25.34,56.61,37.25,0.04,0.0,0.79,11,2,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1986/04/16,52.56,55.18,41.79,58.19,49.27,50.93,25.8,24.87,32.54,24.47,37.61,57.21,52.98,57.13,59.12,11.19
Ronys Torres,,Orthodox,298,28.91,56.18,45.05,0.0,49.3,0.04,0.0,46.33,35,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1975/08/13,50.95,59.62,55.1,59.04,62.68,66.06,58.37,42.53,49.13,41.17,45.25,45.7,,45.64,57.06,23.21
James Llontop,Goku,Orthodox,299,28.87,71.93,1.17,56.61,46.04,0.08,0.0,4.95,14,5,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1999/08/02,87.18,74.23,67.93,58.37,61.31,52.7,1.08,1.21,1.0,1.17,58.79,57.21,52.98,57.13,59.12,11.35
Enrique Marin,Wasabi,Unknown,300,28.82,59.66,34.22,0.0,50.8,6.41,0.0,57.26,10,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['lightweight', 'ultimate fighter latin america 2 welterweight tournament']",lightweight,1986/09/02,55.83,61.35,61.94,59.52,57.56,60.05,37.59,31.35,34.81,31.78,62.4,45.7,,45.64,57.06,23.19
Paul Creighton,,Southpaw,301,28.67,71.21,43.94,0.0,34.34,0.0,0.0,18.53,3,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1970/06/04,53.62,60.32,100.0,63.62,40.95,48.35,66.31,40.03,45.64,38.39,37.03,45.7,,45.64,57.06,11.02
Joe Moreira,,Southpaw,302,28.4,45.83,0.57,59.07,56.06,2.87,23.26,0.0,2,2,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,"['lightweight', 'open weight']",lightweight,,42.2,54.39,30.19,56.54,23.17,83.28,0.57,0.65,0.53,0.62,42.28,56.62,52.43,56.54,70.69,75.51
JC Cottrell,,Orthodox,303,28.39,55.54,47.88,0.0,43.62,0.04,0.0,21.24,17,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1989/11/04,50.45,58.18,54.34,59.19,50.74,57.8,41.58,39.84,70.79,41.1,55.03,45.7,,45.64,47.23,10.91
Mark Holst,Boots,Orthodox,304,28.17,52.4,47.79,0.0,45.66,0.04,0.0,22.2,12,6,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1985/08/14,45.83,56.45,48.53,58.78,51.39,62.58,40.81,39.28,69.79,40.6,57.9,45.7,,45.64,47.23,10.76
