name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Aliaskhab Khizriev,Black Wolf,Southpaw,240,28.57,0.0,53.51,73.78,0.0,3.17,93.02,9.81,14,0,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1990/08/24,71.03,42.68,,43.77,,42.94,71.81,39.95,54.65,39.76,61.38,58.8,100.0,63.76,69.13,100.0
Ross Pointon,The Gladiator,Orthodox,241,28.4,61.89,45.26,0.0,40.51,0.05,0.0,1.18,6,17,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1980/02/18,68.36,64.81,48.2,66.19,60.49,56.16,45.35,39.96,70.64,39.67,34.71,44.77,,44.94,36.52,10.69
Steve Byrnes,The Sergeant,Orthodox,241,28.4,66.93,43.61,0.0,37.54,0.0,0.0,63.59,6,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,58.43,64.17,80.94,64.18,37.44,56.71,53.99,39.74,53.33,41.93,34.66,44.77,,44.94,57.0,21.34
Steve Montgomery,The Creepy Weasel,Southpaw,243,27.81,71.65,0.0,56.32,42.13,0.05,0.0,0.12,9,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1990/12/19,90.01,68.85,65.7,62.03,52.23,47.46,0.0,0.0,0.0,0.0,58.17,53.46,50.09,53.66,68.06,10.67
Alex Nicholson,The Spartan,Orthodox,244,27.74,73.38,0.0,0.0,40.55,3.26,93.02,0.03,7,4,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1990/05/02,83.53,72.41,70.08,67.5,52.95,44.69,0.0,0.0,0.0,0.0,53.75,44.77,,44.94,46.76,10.81
Elvis Mutapcic,The King,Orthodox,245,27.73,68.9,2.62,56.32,41.16,0.09,0.0,12.45,15,6,1,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1986/07/19,76.51,70.77,66.51,61.81,44.88,45.8,2.33,2.47,2.15,2.62,63.45,53.46,50.09,53.66,68.06,10.51
Roger Gracie,,Orthodox,246,27.71,62.35,32.32,0.0,52.07,0.0,0.0,24.35,8,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1981/09/26,62.37,62.33,62.1,62.6,64.25,63.93,33.96,28.38,36.74,28.22,58.2,44.77,,44.94,57.0,21.9
Mike King,,Unknown,247,27.37,78.74,20.21,0.0,48.62,0.0,0.0,16.67,5,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1983/08/04,89.81,65.96,89.08,70.11,70.11,64.89,22.62,19.2,20.21,18.83,48.91,44.77,,44.94,46.76,10.57
Nick Klein,Blue Collar,Orthodox,248,27.19,74.97,27.14,0.0,42.89,0.0,0.0,21.39,6,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1995/09/08,78.35,65.27,91.49,64.78,51.41,51.66,33.72,24.84,23.94,23.44,57.98,44.77,,44.94,57.0,10.5
Gilbert Smith,,Southpaw,249,27.16,62.98,43.61,0.0,34.61,0.0,0.0,27.19,12,6,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1981/10/19,56.51,63.14,69.07,63.2,41.39,53.77,56.96,39.65,53.2,39.25,33.09,44.77,,44.94,46.76,10.19
Torrez Finney,The Punisher,Orthodox,250,26.95,0.0,76.46,60.11,0.0,3.12,23.26,94.09,11,0,0,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,1998/10/24,43.55,42.68,,43.77,,58.69,100.0,65.03,78.33,64.78,42.7,53.5,65.12,53.7,68.12,100.0
Steve Steinbeiss,The Hooligan,Orthodox,251,26.84,75.21,24.54,0.0,43.82,0.05,0.0,19.03,9,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1981/05/05,83.68,68.79,84.64,63.72,51.67,59.5,22.05,21.96,28.68,23.04,53.84,44.77,,44.94,46.76,10.26
Alex Stiebling,The Brazilian Killa,Southpaw,252,26.82,64.81,27.55,0.0,50.53,0.0,0.0,0.0,19,11,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,63.15,62.2,70.43,63.47,56.35,64.93,23.92,23.93,35.0,23.65,59.35,44.77,,44.94,57.0,21.49
James Hammortree,The Sledge,Orthodox,253,26.77,61.15,31.26,0.0,49.37,0.0,0.0,16.9,6,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1983/11/29,62.77,64.24,55.96,61.63,51.94,49.23,31.76,26.1,33.11,25.61,74.15,44.77,,44.94,57.0,22.16
Alex Andrade,El Toro,Orthodox,254,26.6,60.65,0.88,0.0,86.04,0.0,0.0,10.87,10,5,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1974/05/14,48.03,62.64,63.56,68.37,73.8,74.39,0.86,0.92,0.8,0.92,57.07,44.77,,44.94,57.0,100.0
Collin Hart,,Orthodox,255,26.15,77.01,19.53,0.0,44.41,0.0,0.0,25.18,6,3,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1989/10/12,100.0,70.16,71.32,62.38,63.13,29.46,22.03,19.49,17.66,18.03,60.65,44.77,,44.94,57.0,24.4
Jimmy Quinlan,Crash,Orthodox,256,26.05,75.85,34.0,0.0,27.34,0.0,0.0,19.74,3,1,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1986/05/25,68.6,64.73,100.0,65.9,28.99,35.51,50.53,31.63,33.3,31.19,34.3,44.77,,44.94,57.0,10.56
Tim Williams,The South Jersey Strangler,Orthodox,256,26.05,66.9,26.08,0.0,45.88,0.05,0.0,5.38,15,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1986/07/03,73.93,66.48,64.92,62.27,52.23,50.37,26.37,22.43,26.26,21.54,70.4,44.77,,44.94,57.0,10.52
Wagner Silva,Wagnao,Orthodox,258,26.01,60.03,0.12,51.37,47.18,0.05,0.0,0.12,6,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1987/02/07,60.75,62.53,55.06,61.79,65.94,55.75,0.11,0.12,0.1,0.12,56.3,54.7,51.25,54.91,44.62,10.73
Johnny Rees,The Hater Hurter,Orthodox,259,25.87,76.71,19.3,0.0,43.36,0.05,0.0,23.4,13,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1982/10/21,79.27,66.43,96.15,64.98,49.16,64.33,19.75,18.2,19.16,18.83,49.91,44.77,,44.94,36.52,10.04
Lee Murray,Lightning,Orthodox,260,25.58,0.0,43.64,67.56,0.0,3.12,93.02,0.0,8,2,1,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,1977/09/12,34.41,42.68,,43.77,,49.5,39.88,36.65,64.78,36.22,40.68,62.9,75.29,63.36,68.7,100.0
Edwin DeWees,Babyface,Orthodox,261,25.32,61.08,37.95,0.0,33.09,0.09,0.0,4.57,38,17,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1982/08/07,59.79,62.46,59.74,62.33,48.68,36.04,44.18,34.82,49.93,34.61,36.42,44.77,,44.94,46.76,11.21
Allan Goes,,Orthodox,262,25.13,67.66,24.4,0.0,42.13,0.0,0.0,0.0,10,5,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1971/04/20,53.32,65.07,82.33,69.92,47.69,64.96,28.68,23.41,28.78,23.14,34.58,44.77,,44.94,57.0,21.29
Gerald Harris,,Southpaw,263,25.1,0.0,41.72,56.32,0.0,9.49,93.02,14.33,23,5,0,3,1.0,0.0,0.0,4,0,Unranked,Unranked,['middleweight'],middleweight,1979/11/19,41.21,42.68,,51.22,,59.65,46.53,37.35,44.41,35.92,44.39,53.46,50.09,53.66,68.06,80.0
Justin Levens,The Executioner,Orthodox,264,24.81,65.43,28.4,0.0,37.63,0.05,0.0,1.71,10,7,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1980/04/18,58.61,62.81,76.34,63.95,43.28,51.78,30.95,25.72,33.59,25.33,45.16,44.77,,44.94,46.76,10.3
Andrey Pulyaev,,Southpaw,265,24.75,75.78,10.16,0.0,49.28,0.0,0.0,12.88,9,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1997/09/10,84.25,65.41,88.95,64.51,55.29,50.79,9.37,9.52,9.28,9.27,68.77,44.77,,44.94,57.0,22.27
Gadzhi Omargadzhiev,,Switch,266,24.37,64.34,20.36,0.0,46.11,0.05,0.0,5.32,13,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1993/02/24,62.27,66.78,66.0,62.31,46.41,59.82,20.89,19.62,20.52,18.15,56.83,44.77,,44.94,57.0,21.38
Derek Downey,,Orthodox,267,24.29,82.79,19.56,0.0,28.22,0.0,0.0,7.33,11,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1980/04/27,53.36,66.8,100.0,68.39,23.97,47.64,25.13,20.03,19.17,18.94,31.56,44.77,,44.94,46.76,9.72
Paul Bradley,The Gentleman,Orthodox,268,24.27,63.17,15.67,0.0,52.47,0.05,0.0,12.88,23,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1983/06/13,65.25,68.75,57.55,61.13,62.11,49.98,14.88,15.36,13.43,13.73,75.29,44.77,,44.94,57.0,22.5
Alen Amedovski,,Orthodox,269,24.23,58.79,0.09,53.85,36.63,0.14,0.0,0.38,8,4,0,0,4.0,0.0,0.0,4,0,Unranked,Unranked,['middleweight'],middleweight,1988/04/06,54.4,62.73,56.17,61.86,51.68,49.36,0.09,0.1,0.09,0.1,34.78,54.05,50.64,54.25,56.45,10.71
Nissen Osterneck,,Orthodox,270,23.85,74.18,11.26,0.0,44.57,0.0,0.0,34.4,12,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1981/05/01,77.31,66.05,88.89,64.47,48.84,56.44,11.17,11.54,10.46,11.26,51.19,44.77,,44.94,57.0,21.81
Dylan Andrews,The Villain,Switch,271,23.63,0.0,38.36,55.9,0.0,6.42,93.02,8.2,18,7,0,2,3.0,0.0,0.0,5,0,Unranked,Unranked,['middleweight'],middleweight,1979/11/15,46.4,42.68,,54.95,,52.84,43.59,35.51,41.11,33.2,38.4,58.06,55.71,53.82,56.0,10.0
Sanae Kikuta,,Orthodox,272,23.62,0.0,34.71,67.56,0.0,3.12,93.02,25.65,31,9,3,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,1971/09/10,36.61,42.68,,43.77,,63.71,36.79,31.25,43.99,31.76,29.76,62.9,75.29,63.36,68.7,100.0
Lucio Linhares,,Orthodox,273,23.59,55.91,30.29,0.0,38.07,0.05,0.0,6.56,19,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1973/12/08,53.47,62.34,47.03,60.81,41.09,49.77,32.51,27.2,34.51,26.5,51.13,44.77,,44.94,46.76,10.29
Roger Narvaez,Silverback,Southpaw,274,22.96,66.14,2.06,0.0,45.91,3.21,23.26,8.71,8,3,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1983/09/09,65.01,68.48,63.69,67.39,65.74,53.3,1.93,2.08,1.78,2.12,53.78,44.77,,44.94,57.0,10.82
Josh Haynes,Bring the Pain,Orthodox,275,22.94,58.59,15.17,0.0,41.61,7.11,0.0,9.85,14,11,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['welterweight', 'middleweight', 'ultimate fighter 3 light heavyweight tournament']",middleweight,1977/07/30,55.49,66.53,46.74,65.59,56.51,48.54,15.4,15.62,14.52,14.69,50.61,44.77,,44.94,57.0,10.78
Amaury Bitetti,,Orthodox,276,22.65,45.23,0.85,56.32,35.04,3.17,0.0,1.24,5,2,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,"['middleweight', 'open weight']",middleweight,,42.57,56.84,23.43,58.08,16.03,67.76,0.87,0.97,0.8,0.91,31.86,53.46,50.09,53.66,68.06,24.52
Thiago Perpetuo,Bodao,Orthodox,277,22.47,0.0,37.51,53.85,0.0,3.21,93.02,14.58,9,4,1,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1987/12/14,67.01,42.68,,51.22,,48.13,42.59,32.31,40.22,32.63,39.8,54.05,50.64,54.25,56.45,10.0
Antonio Dos Santos,Junior Alpha,Orthodox,278,22.43,78.53,1.38,0.0,44.31,0.05,0.0,9.04,6,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1988/07/21,97.83,66.49,80.52,69.29,48.53,47.87,1.2,1.28,1.11,1.3,70.33,44.77,,44.94,57.0,10.51
Matt Horwich,Suave,Orthodox,279,22.36,70.89,8.28,0.0,43.15,0.05,0.0,20.45,30,25,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1978/10/02,58.31,66.27,93.98,64.99,45.79,60.23,8.2,8.4,7.83,8.77,45.15,44.77,,44.94,57.0,21.44
Ricardo Abreu,Demente,Orthodox,280,22.04,0.0,30.14,63.1,0.0,3.17,93.02,15.43,5,1,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1984/04/27,56.64,42.68,,51.22,,45.33,31.1,25.87,30.16,25.3,38.27,58.83,60.59,63.8,69.17,60.0
Ikuhisa Minowa,Minowaman,Orthodox,281,21.94,0.0,29.85,62.87,0.0,3.12,93.02,52.84,60,42,8,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,1976/01/12,37.78,42.68,,43.77,,59.17,33.85,29.57,33.91,29.78,22.14,53.53,76.06,53.73,68.16,100.0
Leonardo Guimaraes,Leleco,Orthodox,282,20.76,71.84,1.86,0.0,41.17,0.05,0.0,13.36,11,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1982/04/15,69.19,68.06,86.11,64.01,48.71,53.23,1.74,1.84,1.61,1.91,52.35,44.77,,44.94,46.76,10.39
Antonio Trocoli,Malvado,Orthodox,283,20.69,66.79,11.93,0.0,33.52,0.05,0.0,17.44,12,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1990/12/06,59.18,64.23,79.7,64.05,34.24,36.58,12.01,12.02,10.79,11.73,52.67,44.77,,44.94,46.76,10.6
Joe Vedepo,The Doctor,Orthodox,284,20.68,64.08,14.38,0.0,33.18,0.05,0.0,5.08,18,9,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,,59.86,62.74,70.33,63.38,47.17,38.65,16.1,15.01,15.16,14.54,35.86,44.77,,44.94,46.76,11.04
Mark Hughes,,Southpaw,285,20.67,0.0,39.78,73.86,0.0,3.12,23.26,100.0,6,2,0,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,1973/10/13,37.91,42.68,,43.77,,66.69,50.06,36.5,46.3,39.08,26.95,65.77,100.0,52.88,67.07,100.0
Chris Price,The Exorcist,Southpaw,286,20.57,72.92,0.32,0.0,40.88,0.05,0.0,2.3,19,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1982/11/09,62.08,64.69,99.3,65.62,51.68,55.8,0.31,0.33,0.29,0.33,45.63,44.77,,44.94,46.76,10.41
Guilherme Vasconcelos,Bomba,Orthodox,287,20.15,64.2,0.35,0.0,47.34,0.0,0.0,0.0,9,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1986/03/23,74.41,66.78,54.47,61.14,76.73,50.61,0.36,0.39,0.33,0.38,38.39,44.77,,44.94,57.0,23.64
Micheal Gillmore,The Gentleman,Orthodox,287,20.15,71.16,0.0,0.0,40.72,0.05,0.0,0.18,6,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1987/03/28,66.8,65.4,87.9,64.54,47.94,52.98,0.0,0.0,0.0,0.0,51.58,44.77,,44.94,46.76,10.38
Logan Clark,,Orthodox,289,20.12,0.0,42.58,64.91,0.0,3.12,23.26,27.07,18,6,0,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,1985/02/16,46.33,42.68,,43.77,,60.18,36.38,36.63,64.75,38.06,37.07,61.59,77.76,53.03,67.26,100.0
Daiju Takase,,Southpaw,290,20.04,57.5,10.96,0.0,40.3,0.09,0.0,0.0,12,15,2,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['welterweight', 'open weight', 'middleweight']",middleweight,1978/04/20,49.98,61.62,56.34,62.06,49.96,60.51,11.73,10.98,11.13,10.75,40.52,44.77,,44.94,57.0,10.21
Lodune Sincaid,,Orthodox,291,20.03,67.13,0.0,0.0,44.14,0.0,0.0,0.0,15,9,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1973/05/07,71.84,63.21,70.21,63.27,63.07,36.4,0.0,0.0,0.0,0.0,65.8,44.77,,44.94,57.0,11.28
Dante Rivera,,Southpaw,292,19.8,70.28,1.86,0.0,37.42,0.0,0.0,17.61,16,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1974/12/08,68.55,65.43,83.02,64.12,36.84,49.43,1.83,2.04,1.69,1.99,41.54,44.77,,44.94,57.0,21.87
KB Bhullar,The Bengal,Switch,293,19.67,73.9,0.09,0.0,35.23,0.05,0.0,0.71,8,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1991/10/12,86.66,68.15,77.59,63.21,52.8,40.97,0.09,0.1,0.09,0.1,36.05,44.77,,44.94,57.0,11.1
Andy Enz,Tank Mode,Orthodox,294,19.35,63.94,0.12,0.0,43.31,0.09,0.0,0.0,10,4,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['middleweight'],middleweight,1991/08/15,73.51,77.18,46.38,58.69,62.2,41.54,0.11,0.12,0.1,0.12,58.37,44.77,,44.94,57.0,11.13
Tim McKenzie,,Orthodox,295,19.34,68.29,0.0,0.0,39.15,0.0,0.0,0.0,14,9,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1982/07/21,60.48,63.23,84.8,64.65,48.81,53.53,0.0,0.0,0.0,0.0,43.85,44.77,,44.94,57.0,10.41
Jordan Radev,,Southpaw,296,19.33,57.2,0.38,0.0,49.68,0.05,0.0,2.72,23,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1976/09/28,56.73,63.2,48.06,60.81,66.02,58.29,0.34,0.36,0.32,0.36,63.78,44.77,,44.94,57.0,10.62
Crafton Wallace,Blaze,Orthodox,297,19.29,65.13,0.35,0.0,41.56,0.05,0.0,2.66,18,6,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1975/11/10,61.15,63.18,72.65,63.54,50.58,56.82,0.34,0.36,0.31,0.35,48.51,44.77,,44.94,36.52,10.33
Jay Silva,,Southpaw,298,19.13,60.78,1.3,0.0,43.84,0.05,0.0,7.45,10,11,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,,55.83,64.78,60.48,62.03,48.2,55.48,1.24,1.35,1.15,1.34,49.81,44.77,,44.94,57.0,21.86
Curtis Stout,,Southpaw,299,19.09,71.53,0.03,0.0,34.42,0.05,0.0,0.28,11,12,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1973/11/07,54.96,64.64,100.0,65.82,36.97,50.66,0.03,0.03,0.03,0.03,39.91,44.77,,44.94,46.76,10.14
Xavier Foupa-Pokam,Professor X,Open Stance,300,18.82,64.68,0.03,0.0,39.76,0.05,0.0,0.35,32,22,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1982/07/03,60.13,64.06,71.27,63.26,52.51,56.48,0.03,0.03,0.03,0.03,39.62,44.77,,44.94,57.0,10.43
Steve Vigneault,Lionheart,Orthodox,301,18.75,60.65,0.24,0.0,43.24,0.0,0.0,1.54,12,6,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1978/02/14,65.49,60.99,54.17,61.95,51.13,37.91,0.21,0.22,0.19,0.22,73.0,44.77,,44.94,46.76,10.91
Floyd Sword,,Orthodox,302,18.44,62.51,0.29,0.0,39.57,0.0,0.0,4.49,12,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1976/08/24,53.86,62.23,70.46,63.49,44.27,59.94,0.28,0.3,0.26,0.3,44.02,44.77,,44.94,46.76,10.04
Alex Schoenauer,,Orthodox,303,18.25,62.78,0.0,0.0,38.63,0.0,0.0,0.0,15,10,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1976/05/05,57.81,61.91,68.11,63.29,46.53,56.79,0.0,0.0,0.0,0.0,40.97,44.77,,44.94,57.0,10.23
Cale Yarbrough,,Orthodox,304,18.24,62.57,0.0,0.0,38.78,0.0,0.0,0.0,8,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1986/12/27,74.23,61.24,53.0,61.81,87.03,12.34,0.0,0.0,0.0,0.0,42.63,44.77,,44.94,57.0,13.12
Mansur Abdul-Malik,,Orthodox,305,17.98,0.0,16.79,56.32,0.0,9.44,69.77,5.08,9,0,0,3,,,,3,0,Unranked,Unranked,['middleweight'],middleweight,1997/10/07,59.75,42.68,,47.5,,48.25,15.13,15.24,17.27,15.05,21.25,53.46,50.09,53.66,68.06,100.0
Eric McConico,,Southpaw,306,17.95,61.35,0.0,0.0,38.35,0.0,0.0,0.0,9,3,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1990/05/09,54.6,62.06,65.71,63.03,56.44,51.23,0.0,0.0,0.0,0.0,34.96,44.77,,44.94,57.0,10.76
Rodrigo Ruas,,Orthodox,307,16.96,61.19,0.03,0.0,33.01,0.0,0.0,0.47,4,5,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1977/10/06,57.72,62.39,62.08,62.58,51.63,31.46,0.03,0.03,0.03,0.03,37.43,44.77,,44.94,57.0,11.52
Chris Sanford,,Orthodox,308,16.88,64.17,0.0,0.0,29.61,0.0,0.0,0.0,5,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1968/03/12,49.37,62.86,80.08,64.36,27.66,49.02,0.0,0.0,0.0,0.0,31.93,44.77,,44.94,57.0,9.83
Eddie Mendez,,Unknown,309,16.11,61.38,0.18,0.0,27.91,0.0,0.0,2.6,8,3,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1984/01/16,61.63,61.48,59.91,62.5,23.27,47.16,0.19,0.2,0.17,0.2,31.51,44.77,,44.94,46.76,9.7
Chris Liguori,,Orthodox,310,16.01,58.05,0.06,0.0,30.81,0.0,0.0,0.95,15,10,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,48.54,61.14,59.96,62.56,14.75,54.6,0.06,0.06,0.05,0.06,44.87,44.77,,44.94,46.76,9.03
Jason Thacker,,Orthodox,311,15.51,58.83,0.0,0.0,27.31,0.0,0.0,0.0,0,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1975/08/18,51.68,61.14,59.95,62.55,51.97,0.0,0.0,0.0,0.0,0.0,43.79,44.77,,44.94,57.0,13.48
Ebenezer Fontes Braga,Pitbull,Orthodox,312,15.38,0.0,0.12,62.76,0.0,3.12,93.02,0.0,13,7,2,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,1969/04/14,47.76,42.68,,43.77,,66.57,0.11,0.11,0.1,0.11,0.17,58.84,59.22,63.8,69.18,100.0
Flavio Luiz Moura,,Open Stance,313,14.76,54.26,0.09,0.0,27.61,0.0,0.0,1.65,19,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,50.64,59.44,40.92,66.04,14.11,59.65,0.09,0.1,0.09,0.1,28.05,44.77,,44.94,46.76,8.63
Tulio Palhares,,Unknown,314,14.62,0.0,0.47,56.32,0.0,3.12,93.02,0.0,2,16,0,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,,32.08,42.68,,43.77,,69.08,0.48,0.53,0.44,0.5,0.39,53.46,50.09,53.66,68.06,100.0
Shara Magomedov,Bullet,Orthodox,315,14.28,0.0,0.47,56.32,0.0,12.66,58.14,1.39,15,1,0,4,1.0,0.0,0.0,5,0,Unranked,14.0,['middleweight'],middleweight,1994/05/16,70.12,42.68,,51.22,,44.43,0.43,0.45,0.4,0.46,0.62,53.46,50.09,53.66,68.06,84.0
Noe Hernandez,,Orthodox,316,14.06,45.37,0.12,0.0,32.57,0.0,0.0,0.0,5,5,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,42.38,57.94,23.33,57.82,15.44,65.26,0.12,0.13,0.11,0.13,30.69,44.77,,44.94,57.0,18.89
Yoji Anjo,Mr. 200%,Orthodox,317,13.98,45.27,0.44,0.0,31.74,0.09,0.0,1.22,0,5,1,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['middleweight', 'heavyweight']",middleweight,1967/03/28,42.5,57.2,23.4,57.98,33.79,50.56,0.45,0.49,0.42,0.48,32.58,44.77,,44.94,46.76,10.03
Jermaine Andre,,Orthodox,318,13.46,47.0,0.12,0.0,27.61,0.0,0.0,1.89,14,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,42.66,58.69,23.49,63.17,14.11,59.65,0.12,0.13,0.11,0.13,28.05,44.77,,44.94,57.0,8.63
Keiichiro Yamamiya,,Southpaw,319,13.24,45.46,0.41,0.0,27.61,0.0,0.0,6.03,45,35,10,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1972/07/12,42.28,58.61,23.27,57.68,14.11,59.65,0.42,0.45,0.39,0.45,28.05,44.77,,44.94,57.0,8.63
Adriano Santos,,Unknown,320,13.21,45.36,0.35,0.0,27.61,0.0,0.0,0.0,0,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,42.39,57.87,23.34,57.84,14.11,59.65,0.36,0.39,0.33,0.38,28.05,44.77,,44.94,57.0,8.63
Tony Petarra,,Orthodox,321,13.16,45.23,0.24,0.0,27.61,0.0,0.0,0.0,2,3,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,42.57,56.84,23.43,58.08,14.11,59.65,0.25,0.27,0.23,0.26,28.05,44.77,,44.94,57.0,8.63
