name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Brandon Royval,Raw Dawg,Southpaw,14,59.13,77.87,43.05,80.71,62.15,41.18,70.1,7.81,17,8,0,7,4.0,0.0,0.0,11,0,Unranked,1.0,['flyweight'],flyweight,1992/08/16,83.74,95.29,58.89,73.56,48.35,61.54,37.16,38.46,60.67,40.78,59.93,90.96,74.07,94.88,62.93,78.78
Jussier Formiga,,Orthodox,15,58.35,59.91,54.02,81.24,73.79,39.0,46.51,35.16,23,8,0,9,7.0,0.0,0.0,16,0,Unranked,1.0,['flyweight'],flyweight,1985/04/14,48.47,57.78,60.72,72.67,79.96,74.14,45.39,58.04,46.02,63.68,80.48,90.16,64.34,94.04,76.43,60.58
Dustin Ortiz,,Orthodox,16,58.27,69.17,66.95,58.61,72.7,28.72,58.14,46.64,19,8,0,8,6.0,0.0,0.0,14,0,Unranked,6.0,['flyweight'],flyweight,1988/12/25,60.81,81.89,64.96,69.03,69.35,78.43,62.6,83.55,55.79,81.42,62.71,61.97,53.86,57.78,60.82,80.32
Tagir Ulanbekov,,Southpaw,17,58.17,69.17,52.28,81.8,85.43,22.49,46.51,59.28,17,2,0,6,1.0,0.0,0.0,7,0,Unranked,10.0,['flyweight'],flyweight,1991/08/07,67.69,68.76,75.26,64.98,67.59,73.32,53.03,53.42,48.53,58.39,74.18,92.12,80.36,80.29,74.43,100.0
Alex Perez,,Orthodox,18,57.87,75.93,44.27,67.45,66.63,36.78,80.07,19.3,25,9,0,7,5.0,0.0,0.0,12,0,Unranked,4.0,"['flyweight', 'bantamweight']",flyweight,1992/03/21,76.42,69.93,71.1,86.27,70.02,66.67,41.81,41.39,45.56,45.15,74.65,61.86,71.11,86.26,50.56,55.18
Kyoji Horiguchi,,Orthodox,19,57.66,72.95,42.75,57.5,86.62,41.05,43.19,27.84,19,2,0,7,1.0,0.0,0.0,8,0,Unranked,3.0,"['flyweight', 'bantamweight']",flyweight,1990/10/12,71.74,61.27,70.89,87.9,84.17,80.35,41.64,43.8,44.82,44.01,68.24,58.07,52.47,58.2,61.26,100.0
Matheus Nicolau,,Orthodox,20,55.68,85.93,35.7,69.07,76.35,30.07,43.19,16.35,19,6,1,7,4.0,0.0,0.0,11,0,Unranked,5.0,"['flyweight', 'bantamweight']",flyweight,1993/01/06,67.52,83.11,78.79,100.0,83.48,70.24,31.02,33.38,36.58,34.53,84.09,62.98,67.35,70.21,75.74,67.6
Louis Smolka,Da Last Samurai,Orthodox,21,55.2,76.16,49.02,75.7,54.7,26.06,75.58,28.4,17,9,0,8,9.0,0.0,0.0,17,0,Unranked,9.0,"['bantamweight', 'flyweight']",flyweight,1991/07/16,76.68,91.24,68.51,68.21,62.4,59.42,45.64,55.61,47.03,61.37,49.36,100.0,85.16,81.5,33.88,47.61
Asu Almabayev,Zulfikar,Orthodox,22,54.8,68.86,55.87,73.72,78.07,16.48,40.7,59.51,21,3,0,4,1.0,0.0,0.0,5,0,Unranked,7.0,['flyweight'],flyweight,1994/01/25,58.1,66.88,84.33,66.14,64.74,82.69,62.6,55.09,52.55,57.2,71.56,74.8,76.76,68.95,74.38,93.3
John Moraga,,Orthodox,23,54.56,66.39,27.38,82.67,66.18,39.83,73.84,17.82,19,7,0,8,6.0,0.0,0.0,14,0,Unranked,4.0,['flyweight'],flyweight,1984/03/20,58.68,70.95,65.13,70.8,68.13,73.73,24.42,30.05,25.8,31.61,56.94,100.0,72.84,93.3,61.89,65.91
Kai Kara-France,Don't Blink,Orthodox,24,54.41,83.93,24.59,54.74,75.46,44.23,49.42,9.78,25,12,0,8,5.0,0.0,0.0,13,0,Unranked,2.0,"['flyweight', 'interim flyweight']",flyweight,1993/03/26,76.46,89.15,59.83,100.0,82.57,68.61,20.78,24.0,23.81,24.29,80.75,58.81,53.14,58.94,48.07,69.9
Amir Albazi,The Prince,Orthodox,25,54.32,62.22,32.8,72.3,87.26,28.36,65.12,30.25,17,2,0,5,1.0,0.0,0.0,6,0,Unranked,2.0,"['flyweight', 'bantamweight']",flyweight,1993/10/27,58.59,71.04,50.32,68.93,85.25,70.89,31.5,33.62,32.79,35.31,67.36,64.51,63.44,83.68,77.57,100.0
Ali Bagautinov,Puncher,Orthodox,26,52.88,67.99,47.14,61.61,74.03,27.67,40.7,44.22,15,6,0,4,3.0,0.0,0.0,7,0,Unranked,4.0,['flyweight'],flyweight,1985/06/10,59.5,82.33,61.6,68.53,63.83,71.69,46.1,51.19,43.44,50.03,71.88,57.43,57.2,57.56,74.24,88.72
Clayton Carpenter,,Orthodox,27,52.5,70.34,35.87,78.73,77.13,6.01,93.02,31.88,8,1,0,2,1.0,0.0,0.0,3,0,Unranked,Unranked,['flyweight'],flyweight,1996/06/09,75.82,57.98,87.43,60.13,70.83,76.71,38.97,32.6,41.51,34.64,59.43,76.49,80.31,82.05,76.06,100.0
Cody Durden,Custom Made,Southpaw,28,52.48,66.52,69.94,62.29,54.1,18.31,46.51,42.15,17,8,1,6,7.0,0.0,0.0,13,0,Unranked,13.0,"['flyweight', 'bantamweight']",flyweight,1991/03/29,67.94,66.41,67.21,64.52,54.92,54.83,71.73,74.84,62.89,77.31,69.8,77.18,66.42,71.15,34.41,36.85
Sergio Pettis,,Orthodox,29,52.37,68.81,33.55,60.61,78.75,40.57,23.26,13.26,18,5,0,9,5.0,0.0,0.0,14,0,Unranked,2.0,"['flyweight', 'bantamweight']",flyweight,1993/08/18,64.49,100.0,50.5,57.51,86.19,73.15,28.93,34.43,34.95,34.01,72.91,65.85,58.79,57.39,60.41,82.74
Manel Kape,StarBoy,Southpaw,30,52.18,86.6,18.38,61.61,81.6,22.58,69.77,3.75,21,7,0,6,3.0,0.0,0.0,9,0,Unranked,6.0,['flyweight'],flyweight,1993/11/14,87.54,68.39,87.31,100.0,74.88,65.05,15.91,17.37,18.61,16.86,84.23,57.43,57.2,57.56,74.24,100.0
Rafael Estevam,Macapa,Orthodox,31,51.3,66.61,56.62,62.06,88.01,5.97,23.26,100.0,13,0,0,2,,,,2,0,Unranked,Unranked,['flyweight'],flyweight,1996/08/10,57.01,57.14,91.53,60.76,55.37,78.27,77.19,55.3,49.79,51.03,73.76,57.44,58.97,57.57,74.25,100.0
Nate Maness,Mayhem,Orthodox,32,51.15,71.12,42.06,65.2,70.79,15.08,65.12,12.39,16,3,0,5,2.0,0.0,0.0,7,0,Unranked,Unranked,"['flyweight', 'bantamweight', 'catch weight', 'featherweight']",flyweight,1991/06/27,65.88,68.75,77.37,72.47,46.57,64.66,34.48,34.47,56.22,37.19,81.12,59.65,66.74,71.48,62.93,90.82
Justin Scoggins,,Southpaw,33,50.71,71.08,64.24,56.16,60.79,12.21,40.7,43.4,11,5,0,4,5.0,0.0,0.0,9,0,Unranked,11.0,"['flyweight', 'bantamweight']",flyweight,1992/05/02,69.33,72.32,77.97,64.7,61.08,70.89,64.07,58.21,68.54,65.71,72.7,71.21,61.46,58.27,33.7,38.48
Chris Cariaso,Kamikaze,Southpaw,34,50.14,65.3,36.34,62.25,71.36,32.39,33.22,18.68,17,8,0,7,6.0,0.0,0.0,13,0,Unranked,7.0,"['flyweight', 'bantamweight']",flyweight,1981/05/27,64.15,79.0,62.89,55.15,76.46,76.5,32.71,36.51,37.76,39.28,64.51,81.7,64.77,56.48,46.05,67.97
Askar Askarov,Bullet,Orthodox,35,49.74,69.22,38.3,63.37,78.13,22.4,23.26,50.1,14,1,1,3,2.0,0.0,0.0,5,0,Unranked,2.0,['flyweight'],flyweight,1992/10/09,64.41,71.7,82.79,57.98,72.84,74.65,39.08,43.22,32.35,38.81,72.81,65.19,58.2,56.82,73.28,92.22
Francisco Figueiredo,Sniper,Southpaw,36,49.71,68.54,51.84,63.86,68.14,6.05,58.14,30.31,13,5,1,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['flyweight'],flyweight,1989/10/23,57.4,56.43,98.92,61.41,74.27,71.25,51.29,41.88,66.06,45.34,73.41,59.68,61.27,71.52,62.96,53.63
Rogerio Bontorin,,Orthodox,37,49.43,66.56,51.31,66.06,62.08,10.59,58.14,34.19,16,4,0,2,3.0,0.0,1.0,6,0,Unranked,6.0,"['flyweight', 'bantamweight']",flyweight,1992/04/25,60.68,66.65,80.43,58.48,57.86,67.15,54.43,47.06,60.17,50.1,60.76,65.26,68.73,56.88,73.36,62.55
Yuta Sasaki,Ulka,Southpaw,38,47.99,59.85,42.17,76.26,49.05,12.21,93.02,15.7,21,6,2,4,5.0,0.0,0.0,9,0,Unranked,Unranked,"['flyweight', 'bantamweight']",flyweight,1989/10/07,54.05,67.27,61.52,56.55,52.0,66.38,47.46,43.15,44.99,40.43,49.39,69.57,82.36,100.0,37.51,28.43
Zach Makovsky,Fun Size,Southpaw,39,47.74,60.46,50.18,62.28,72.78,13.6,23.26,39.29,20,8,0,3,4.0,0.0,0.0,7,0,Unranked,6.0,['flyweight'],flyweight,1983/04/19,52.03,68.42,64.67,56.72,78.7,76.97,54.01,63.19,42.22,48.71,64.39,61.34,56.83,57.19,73.76,71.06
Jarred Brooks,The Monkey God,Switch,40,47.63,61.67,59.24,62.96,68.63,6.05,23.26,60.36,13,2,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['flyweight'],flyweight,1993/05/02,55.35,61.91,71.09,58.33,74.91,78.12,68.72,52.95,62.89,55.46,68.55,57.46,62.52,57.59,74.27,52.94
Jafel Filho,Pastor,Orthodox,41,47.44,57.79,36.56,78.65,60.71,6.05,93.02,30.49,16,4,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['flyweight'],flyweight,1993/05/05,53.67,54.88,63.89,58.72,49.61,76.4,38.63,32.8,38.72,34.41,65.21,77.18,91.99,82.79,62.64,51.62
Charles Johnson,InnerG,Switch,42,47.11,78.19,18.9,62.06,75.23,18.22,46.51,10.8,17,7,0,6,5.0,0.0,0.0,11,0,Unranked,12.0,"['flyweight', 'catch weight']",flyweight,1991/01/10,79.95,81.75,73.77,77.3,73.13,67.45,16.65,19.98,17.33,19.08,73.7,57.44,58.97,57.57,74.25,86.65
Ben Nguyen,Ten,Switch,43,47.07,68.6,19.67,72.42,66.9,16.56,75.58,9.73,16,8,0,4,3.0,0.0,0.0,7,0,Unranked,8.0,['flyweight'],flyweight,1988/08/03,68.9,65.5,61.41,78.6,72.42,69.02,17.21,18.19,21.28,19.4,67.35,69.25,72.93,83.97,63.53,58.82
Victor Altamirano,El Magnifico,Switch,44,47.03,74.27,40.67,60.28,63.66,6.14,58.14,25.84,12,5,0,2,4.0,0.0,0.0,6,0,Unranked,Unranked,['flyweight'],flyweight,1991/01/23,80.64,68.87,82.03,65.54,63.17,62.69,43.26,42.48,39.84,37.98,68.08,57.43,51.9,57.56,74.24,60.7
Allan Nascimento,Puro Osso,Orthodox,45,46.85,70.03,27.44,69.52,77.38,9.02,46.51,51.07,21,6,0,3,1.0,0.0,0.0,4,0,Unranked,Unranked,['flyweight'],flyweight,1991/09/11,62.9,60.8,95.9,60.51,62.08,84.27,28.43,28.05,27.17,31.22,52.1,62.98,69.16,70.21,75.73,100.0
Matt Schnell,Danger,Orthodox,46,46.61,66.12,25.53,77.74,53.26,25.81,53.15,5.89,17,9,0,7,7.0,0.0,1.0,15,0,Unranked,7.0,"['flyweight', 'bantamweight']",flyweight,1990/01/15,74.22,65.63,60.65,63.97,63.96,57.34,23.22,25.08,29.55,25.8,54.23,87.88,77.14,96.4,49.54,37.52
Andre Lima,Mascote,Orthodox,47,46.47,74.88,48.11,0.0,96.25,11.99,34.88,38.36,11,0,0,4,,,,4,0,Unranked,Unranked,['flyweight'],flyweight,1999/02/04,75.6,72.1,93.09,58.74,76.99,81.9,42.3,39.46,62.76,44.53,82.76,44.01,,52.74,56.89,100.0
Jesus Aguilar,,Orthodox,48,46.05,61.81,28.21,70.78,70.22,9.07,69.77,14.4,11,3,0,3,2.0,0.0,0.0,5,0,Unranked,Unranked,['flyweight'],flyweight,1996/03/13,52.05,58.52,70.48,66.18,72.26,85.35,30.34,27.09,30.72,27.59,53.94,63.6,86.21,70.9,62.42,69.33
Ian McCall,Uncle Creepy,Orthodox,48,46.05,63.44,34.21,60.28,74.18,19.48,23.26,27.67,13,5,1,2,4.0,0.0,0.0,6,0,Unranked,3.0,['flyweight'],flyweight,1984/05/07,66.33,75.39,57.0,55.04,86.31,67.47,32.7,35.9,30.59,31.83,82.42,57.43,51.9,57.56,74.24,60.52
Eric Shelton,Showtime,Orthodox,50,45.88,61.16,48.0,61.83,68.42,10.59,23.26,34.1,12,6,0,2,4.0,0.0,0.0,6,0,Unranked,10.0,['flyweight'],flyweight,1991/02/02,58.62,65.4,63.57,57.06,78.54,78.29,51.03,48.42,52.93,47.31,57.17,61.33,55.06,57.18,73.75,59.68
Steve Erceg,Astroboy,Orthodox,51,45.09,72.55,21.55,62.28,63.83,20.22,46.51,12.48,12,4,0,3,3.0,0.0,0.0,6,0,Unranked,7.0,['flyweight'],flyweight,1995/07/27,74.62,86.81,67.11,61.66,61.99,61.35,19.94,21.96,21.07,21.13,68.62,61.34,56.83,57.19,73.76,63.36
Robert Sanchez,Littlefury,Orthodox,51,45.09,54.68,49.27,65.86,48.13,3.06,93.02,30.52,8,2,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['flyweight'],flyweight,1986/03/05,43.95,53.36,62.52,58.89,44.47,69.57,57.52,41.7,59.89,43.74,52.26,63.68,66.28,70.99,62.49,26.22
Jeff Molina,El Jefe,Orthodox,53,44.96,82.78,2.04,60.28,91.93,8.98,46.51,15.59,11,2,0,3,,,,3,0,Unranked,13.0,['flyweight'],flyweight,1997/07/17,100.0,71.38,73.79,78.91,76.81,60.09,1.86,2.01,1.63,2.13,80.64,57.43,51.9,57.56,74.24,100.0
Rei Tsuruya,,Orthodox,54,44.86,64.64,46.67,68.77,65.16,3.01,23.26,54.04,10,1,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['flyweight'],flyweight,2002/06/22,57.99,58.5,82.26,59.8,44.58,78.16,61.25,45.34,45.08,41.32,60.21,57.51,85.57,57.65,74.35,77.69
Jimmy Flick,The Brick,Orthodox,55,44.7,61.92,34.13,87.04,38.16,6.14,93.02,22.93,17,9,0,2,4.0,0.0,0.0,6,0,Unranked,Unranked,['flyweight'],flyweight,1990/09/07,52.18,56.21,79.33,59.96,43.47,51.48,40.11,38.5,37.37,36.69,29.29,72.38,100.0,82.4,76.39,28.4
David Dvorak,Undertaker,Orthodox,56,44.62,64.64,21.0,66.39,74.98,13.55,46.51,13.75,20,6,0,3,3.0,0.0,0.0,6,0,Unranked,8.0,['flyweight'],flyweight,1992/06/05,66.86,71.03,64.29,56.38,75.52,69.45,18.74,19.98,21.41,20.42,74.44,63.0,56.56,70.24,75.76,80.51
Jake Hadley,White Kong,Southpaw,57,43.67,67.46,12.82,70.41,70.34,9.15,69.77,15.49,11,4,0,3,4.0,0.0,0.0,7,0,Unranked,Unranked,"['bantamweight', 'flyweight']",flyweight,1996/08/03,70.49,71.05,64.73,63.57,79.85,62.31,11.71,13.69,11.26,13.62,65.54,62.97,72.74,70.2,75.72,73.66
Hector Sandoval,Kid Alex,Orthodox,58,43.53,66.98,30.48,65.08,60.61,6.05,58.14,10.0,14,4,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['flyweight'],flyweight,1986/07/19,69.62,55.28,82.82,60.21,76.37,69.47,36.17,29.15,27.47,26.3,66.75,65.92,76.47,57.45,60.48,29.84
Neil Seery,2Tap,Orthodox,59,43.32,67.96,20.78,75.12,63.78,9.15,46.51,10.06,16,13,0,3,4.0,0.0,0.0,7,0,Unranked,15.0,['flyweight'],flyweight,1979/08/30,68.02,71.89,61.67,70.26,71.75,63.15,19.55,21.54,21.04,20.41,62.43,94.53,78.77,67.64,59.54,57.79
Darren Uyenoyama,BC,Orthodox,60,43.27,55.34,27.3,69.29,66.17,10.5,58.14,25.16,10,6,0,2,2.0,0.0,0.0,4,0,Unranked,8.0,"['flyweight', 'bantamweight']",flyweight,1979/10/15,47.39,55.26,60.39,58.31,83.64,75.62,28.12,27.74,29.43,27.8,50.96,66.96,65.15,69.78,75.27,54.46
Joseph Morales,,Switch,61,43.04,56.87,26.72,79.75,52.09,3.06,93.02,6.7,9,2,0,1,2.0,0.0,0.0,3,0,Unranked,15.0,['flyweight'],flyweight,1994/08/22,50.0,54.42,57.53,65.53,67.54,73.1,25.58,25.7,35.3,26.17,40.34,78.76,97.55,68.64,74.05,27.38
Alessandro Costa,Nono,Orthodox,62,42.6,71.85,8.81,60.28,66.96,6.05,93.02,7.42,14,4,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['flyweight'],flyweight,1996/01/28,75.92,66.51,72.64,72.32,68.17,63.91,7.67,8.43,7.53,8.25,81.82,57.43,51.9,57.56,74.24,53.94
Zhalgas Zhumagulov,,Switch,63,42.33,70.58,22.11,66.39,49.52,3.23,93.02,13.54,14,9,0,1,6.0,0.0,0.0,7,0,Unranked,Unranked,['flyweight'],flyweight,1988/08/29,81.71,83.47,62.41,54.74,58.19,42.46,20.82,24.26,19.14,20.78,71.05,63.0,56.56,70.24,75.76,26.38
Ryan Benoit,Baby Face,Orthodox,64,42.19,71.97,15.14,56.52,59.23,13.69,69.77,7.25,10,8,0,3,6.0,0.0,0.0,9,0,Unranked,7.0,"['flyweight', 'bantamweight']",flyweight,1989/08/25,61.28,77.32,58.69,90.59,67.92,60.94,13.25,14.66,14.58,14.82,69.64,58.78,60.34,58.91,48.04,38.42
Ramazan Temirov,Temurlan,Orthodox,65,41.91,70.46,27.44,0.0,98.94,5.97,58.14,2.49,19,3,0,2,,,,2,0,Unranked,13.0,['flyweight'],flyweight,1997/01/31,78.07,62.85,61.81,79.11,81.68,68.88,23.64,22.71,31.19,22.72,100.0,44.01,,44.11,56.89,100.0
Louis Gaudinot,Goodnight,Orthodox,66,41.86,57.04,23.49,70.41,50.52,7.59,93.02,8.64,8,4,0,1,3.0,0.0,1.0,5,0,Unranked,6.0,"['flyweight', 'bantamweight']",flyweight,1984/08/28,56.92,56.88,56.7,57.66,57.21,41.73,22.49,23.05,28.3,23.49,51.55,62.97,72.74,70.2,75.72,51.59
Edgar Chairez,Puro Chicali,Orthodox,67,41.77,65.26,0.8,79.63,64.65,6.1,93.02,2.92,12,6,0,2,2.0,0.0,1.0,5,0,Unranked,Unranked,"['flyweight', 'catch weight']",flyweight,1996/01/27,69.94,55.49,69.19,66.42,49.18,56.77,0.79,0.86,0.69,0.87,55.52,76.49,83.92,82.05,76.06,97.13
Danny Martinez,The Gremlin,Orthodox,68,41.34,57.09,44.29,60.28,62.08,3.1,23.26,44.36,21,8,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['bantamweight', 'flyweight']",flyweight,1985/06/14,57.16,70.01,40.51,60.67,80.2,63.38,49.76,44.75,48.15,44.09,52.52,57.43,51.9,57.56,74.24,52.23
