name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Jonathan Meunier,District,Switch,288,28.92,73.56,14.85,0.0,56.34,2.91,23.26,4.54,8,1,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1987/08/04,78.16,69.64,82.52,63.93,73.04,67.74,13.99,14.23,15.55,14.03,56.93,44.96,,44.98,46.34,27.65
Kyle Stewart,Gunz Up,Orthodox,289,28.83,61.96,14.64,55.84,39.95,0.04,0.0,7.67,11,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1989/01/31,58.37,63.45,63.01,63.01,42.36,55.5,15.29,14.36,13.58,13.76,51.98,56.22,52.95,56.24,57.94,9.96
Carlo Pedersoli Jr.,Semento,Southpaw,290,28.63,69.82,30.42,0.0,39.43,2.95,23.26,3.98,11,3,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1993/06/08,82.35,70.04,64.65,62.24,63.73,50.17,39.45,30.16,34.24,28.55,32.98,44.96,,44.98,56.06,10.84
Wendell Oliveira Marques,The Machine,Orthodox,291,28.62,72.26,0.91,58.28,43.46,0.04,0.0,6.76,29,10,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1983/06/01,81.72,63.15,79.59,64.57,47.87,46.41,0.78,0.88,0.71,0.87,69.19,55.65,52.42,55.67,69.39,10.37
Blood Diamond,,Switch,292,28.61,74.55,0.86,55.84,42.91,0.09,0.0,3.48,3,3,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1988/07/10,76.1,67.1,90.08,64.92,47.21,57.31,0.77,0.87,0.7,0.85,57.09,56.22,52.95,56.24,57.94,10.03
Yusaku Kinoshita,,Southpaw,293,28.4,75.66,0.1,58.28,39.87,0.04,0.0,0.06,6,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,2000/08/21,89.99,64.57,83.44,64.64,53.24,43.59,0.09,0.1,0.09,0.1,51.95,55.65,52.42,55.67,69.39,10.7
Mark Scanlon,,Orthodox,294,28.35,63.88,41.62,0.0,42.76,0.0,0.0,22.37,9,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,,65.31,64.6,62.8,62.8,51.19,55.14,50.17,36.58,52.7,36.45,42.96,44.96,,44.98,56.06,21.75
Gasan Umalatov,Cobra,Orthodox,295,28.26,66.77,13.24,0.0,61.37,2.99,23.26,12.07,17,4,2,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['welterweight'],welterweight,1982/09/11,64.47,74.34,66.52,61.74,67.76,55.17,12.1,13.23,11.45,12.45,74.99,44.96,,44.98,56.06,47.55
Romie Aram,,Orthodox,296,28.18,64.56,35.29,0.0,48.88,0.0,0.0,33.39,7,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1977/12/02,62.13,63.96,63.25,68.91,52.25,57.16,38.05,29.5,39.25,29.85,64.73,44.96,,44.98,56.06,21.38
Hector Aldana,,Orthodox,297,28.04,69.27,39.49,0.0,38.12,0.09,0.0,2.39,4,3,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1988/08/17,76.73,72.96,65.49,61.89,62.8,45.14,38.29,36.53,61.31,36.17,33.53,44.96,,44.98,56.06,11.02
Chris Heatherly,Stump,Orthodox,298,27.67,65.31,34.44,0.0,46.28,0.04,0.0,6.93,9,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1987/11/24,56.67,63.11,76.99,64.48,51.62,55.36,40.29,28.07,34.49,27.64,67.95,44.96,,44.98,46.34,10.19
Jared Rollins,J-Roc,Orthodox,299,27.5,77.44,30.76,0.0,37.74,0.0,0.0,25.33,8,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1977/01/26,78.75,66.23,93.43,71.36,38.33,54.95,35.41,27.46,33.74,27.47,47.83,44.96,,44.98,56.06,9.85
Hernani Perpetuo,,Orthodox,300,27.39,62.51,0.6,60.19,45.43,0.04,0.0,2.61,18,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1985/05/24,69.29,63.81,54.86,62.08,59.83,50.33,0.57,0.65,0.52,0.63,49.15,55.66,60.01,55.69,69.4,22.42
David Mitchell,Daudi,Orthodox,301,27.26,62.78,23.45,0.0,47.26,3.04,23.26,10.4,22,7,0,1,4.0,0.0,0.0,5,0,Unranked,Unranked,['welterweight'],welterweight,1979/10/24,59.08,74.2,57.15,60.68,57.97,62.71,22.36,22.97,27.8,23.47,44.47,44.96,,44.98,56.06,23.89
Oliver Enkamp,,Switch,302,27.24,64.34,10.6,58.28,31.89,0.04,0.0,4.03,7,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1991/08/10,67.65,61.53,64.7,63.48,37.27,49.68,11.7,11.61,10.76,11.17,30.56,55.65,52.42,55.67,69.39,10.04
Danillo Villefort,Indio,Orthodox,303,27.11,66.32,31.46,0.0,45.83,0.0,0.0,7.04,15,5,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1983/05/08,71.4,65.62,65.35,62.91,68.87,59.05,33.61,28.54,39.53,28.25,44.83,44.96,,44.98,56.06,10.57
Anthony Lapsley,The Recipe,Southpaw,304,26.89,59.33,2.18,58.28,45.25,0.04,0.0,18.11,23,7,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1980/02/13,50.56,61.58,61.98,63.21,64.77,67.46,2.11,2.41,1.93,2.43,38.55,55.65,52.42,55.67,69.39,10.23
Besam Yousef,,Orthodox,305,26.65,73.89,30.89,0.0,36.35,0.04,0.0,15.56,7,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1985/03/25,75.81,68.19,87.04,64.52,38.48,47.65,30.58,27.64,38.0,28.09,49.15,44.96,,44.98,46.34,10.12
Zach Light,,Orthodox,306,26.49,59.46,41.8,0.0,36.64,0.0,0.0,13.97,9,11,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1974/02/06,53.07,60.91,60.7,63.16,47.2,58.81,42.71,37.87,64.02,38.14,30.52,44.96,,44.98,46.34,10.03
Stefan Sekulic,,Southpaw,307,26.37,69.53,23.37,0.0,48.38,0.04,0.0,14.76,12,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1992/02/12,63.56,67.0,83.15,64.42,68.23,59.29,26.94,23.64,24.19,22.45,43.81,44.96,,44.98,56.06,22.18
Derrick Krantz,D-Rock,Orthodox,308,25.88,64.49,35.48,0.0,35.86,0.04,0.0,24.65,22,12,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1988/01/13,64.33,65.2,65.43,62.99,51.51,49.32,46.28,34.01,40.58,34.13,32.07,44.96,,44.98,56.06,10.54
Dominic Waters,Sho Nuff,Orthodox,309,25.81,54.72,43.25,0.0,35.72,0.09,0.0,30.78,9,5,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1989/04/11,48.59,61.95,47.04,61.3,38.45,54.46,56.83,40.29,45.76,40.14,40.1,44.96,,44.98,56.06,9.88
Ryan Thomas,The Tank Engine,Orthodox,310,25.73,63.79,40.87,0.0,29.15,0.04,0.0,16.13,20,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1984/11/05,63.85,63.99,64.27,63.05,30.62,45.77,64.95,39.13,39.22,36.53,30.26,44.96,,44.98,36.62,9.95
Tiki Ghosn,,Orthodox,311,25.1,70.08,20.08,0.0,44.64,0.13,0.0,4.77,10,7,1,0,4.0,0.0,0.0,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1977/02/09,71.67,67.43,77.41,63.81,58.41,55.02,17.92,18.35,23.24,18.72,54.72,44.96,,44.98,26.90000000000001,10.41
Mike Rhodes,Biggie,Orthodox,312,24.69,68.59,17.52,0.0,47.05,0.09,0.0,7.16,10,5,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1989/12/04,73.72,71.25,67.1,62.28,66.01,49.61,16.78,16.42,17.54,16.1,61.85,44.96,,44.98,46.34,10.73
Paul Rodriguez,,Orthodox,313,24.5,88.2,0.08,0.0,47.82,0.0,0.0,0.0,10,9,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,,58.79,67.0,100.0,69.63,67.88,62.37,0.07,0.08,0.07,0.08,50.61,44.96,,44.98,46.34,10.42
Alexandre Barros,Baixinho,Southpaw,314,24.46,62.91,26.95,0.0,40.06,0.0,0.0,15.33,22,11,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1976/11/19,55.26,62.33,70.12,63.93,36.35,46.87,27.13,22.62,28.21,22.66,66.97,44.96,,44.98,56.06,10.04
Lewis Gonzalez,Lethal,Orthodox,315,24.4,62.75,22.99,0.0,44.7,0.0,0.0,31.8,11,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1987/09/19,58.55,63.38,65.76,63.31,42.23,60.97,25.26,21.23,22.68,21.11,54.87,44.96,,44.98,56.06,20.74
Jeff Joslin,The Inferno,Orthodox,316,24.34,65.34,13.79,0.0,53.01,0.0,0.0,0.0,5,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1975/04/30,65.81,63.54,68.47,63.55,67.35,65.23,12.81,12.92,14.44,12.86,57.88,44.96,,44.98,56.06,21.58
Darrius Flowers,Beast Mode,Orthodox,317,23.4,72.27,15.68,0.0,38.46,0.09,0.0,5.07,12,8,1,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1994/08/25,74.29,69.93,81.08,63.78,45.96,40.93,15.46,15.18,15.47,14.65,56.38,44.96,,44.98,36.62,10.58
Steve Kennedy,The Steamrolla,Orthodox,318,23.19,64.15,25.73,0.0,33.2,0.04,0.0,16.58,24,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1983/03/07,65.89,65.37,62.67,62.67,47.77,41.49,32.56,26.15,27.34,25.5,32.77,44.96,,44.98,46.34,10.77
Jorge Patino,Macaco,Orthodox,319,23.16,59.73,11.71,0.0,46.75,6.44,0.0,0.0,38,19,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1973/08/05,56.89,63.7,56.15,62.19,56.11,56.29,11.24,11.77,11.79,11.2,52.84,44.96,,44.98,56.06,21.76
Rolando Bedoya,The Machine,Orthodox,320,23.1,84.01,1.22,0.0,42.72,0.09,0.0,4.2,14,4,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",welterweight,1997/01/13,100.0,88.33,77.89,61.27,58.97,39.28,1.16,1.35,1.06,1.29,49.35,44.96,,44.98,56.06,23.28
Joe Merritt,,Orthodox,321,22.94,71.95,0.98,0.0,54.27,0.0,0.0,17.04,7,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1984/03/07,62.03,65.0,95.04,65.73,67.54,69.46,0.88,0.99,0.81,0.99,58.76,44.96,,44.98,56.06,21.33
Danny Mitchell,The Cheesecake Assassin,Orthodox,322,22.64,70.88,2.95,0.0,51.26,0.04,0.0,22.6,19,9,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1986/08/08,69.58,68.59,81.36,63.99,53.97,58.72,2.48,2.92,2.27,2.9,71.05,44.96,,44.98,56.06,21.3
Luis Ramos,Beicao,Orthodox,323,22.4,64.21,15.7,0.0,40.99,0.04,0.0,12.72,20,10,2,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/01/18,67.3,63.59,62.97,62.97,43.64,39.92,15.8,14.14,13.67,14.04,69.93,44.96,,44.98,56.06,10.48
Dan Barrera,The Fireman,Orthodox,324,22.33,75.33,10.91,0.0,35.38,0.0,0.0,48.72,3,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1980/12/23,56.27,65.3,100.0,67.11,28.9,62.34,12.15,12.33,10.15,12.02,30.34,44.96,,44.98,56.06,19.94
Ricky Rainey,The Sniper,Switch,325,22.27,70.06,10.86,0.0,40.35,0.04,0.0,0.28,12,6,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1983/06/29,70.34,64.59,80.79,64.52,45.57,55.02,11.12,10.49,10.27,10.37,50.74,44.96,,44.98,56.06,10.07
Renzo Gracie,,Orthodox,326,22.17,65.41,12.39,0.0,42.64,0.0,0.0,0.0,13,7,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1967/03/11,61.49,65.92,70.8,63.42,54.12,60.74,13.24,12.15,12.11,12.0,45.56,44.96,,44.98,56.06,10.14
Cole Williams,Havoc,Orthodox,327,22.08,55.76,0.0,53.41,28.26,0.04,0.0,0.0,11,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1983/12/15,47.89,60.15,52.66,62.34,24.37,39.37,0.0,0.0,0.0,0.0,39.35,56.87,53.56,56.89,46.32,9.96
Kiefer Crosbie,BDK,Switch,328,21.98,85.43,0.08,0.0,36.55,0.04,0.0,0.85,10,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1990/04/05,100.0,66.67,100.0,65.69,57.05,45.2,0.08,0.09,0.07,0.09,33.08,44.96,,44.98,36.62,10.87
Steve Berger,The Red Nosed Pitbull,Orthodox,329,21.61,57.57,18.58,0.0,39.67,0.09,0.0,3.52,21,23,2,0,2.0,0.0,1.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1973/05/20,53.78,62.12,52.38,62.0,39.12,55.19,19.14,18.66,21.5,18.42,39.16,44.96,,44.98,56.06,25.21
Jeremy Jackson,Scorpion,Orthodox,330,21.6,56.87,23.74,0.0,34.08,0.04,0.0,23.28,9,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1982/09/19,51.21,61.86,52.39,62.02,24.59,54.2,24.56,21.91,24.88,22.4,48.17,44.96,,44.98,36.62,9.36
Ben Earwood,,Orthodox,331,21.32,0.0,52.22,58.28,0.0,2.86,23.26,100.0,12,3,0,1,,,,1,0,Unranked,Unranked,['welterweight'],welterweight,,34.74,41.95,,43.67,,68.07,62.33,44.77,75.13,48.06,30.81,55.65,52.42,55.67,69.39,100.0
Daniel Frunza,,Orthodox,332,21.02,75.42,0.0,0.0,41.36,0.0,0.0,0.0,9,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1994/04/13,100.0,66.08,69.35,63.23,60.43,35.78,0.0,0.0,0.0,0.0,58.1,44.96,,44.98,56.06,11.13
Phil Johns,,Southpaw,333,20.97,74.47,0.18,0.0,41.79,0.0,0.0,1.82,30,14,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1968/10/22,59.85,64.31,100.0,66.79,49.03,59.38,0.17,0.19,0.15,0.18,48.72,44.96,,44.98,46.34,10.03
Derrick Noble,The Eraser,Southpaw,334,20.54,74.88,0.21,0.0,39.0,0.0,0.0,4.43,27,15,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1978/08/14,100.0,63.2,69.8,63.64,61.09,51.58,0.21,0.24,0.2,0.24,32.61,44.96,,44.98,56.06,10.72
Ansar Chalangov,,Orthodox,335,20.28,73.3,0.47,0.0,38.76,0.04,0.0,2.95,14,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1979/10/30,54.89,64.49,100.0,66.83,53.28,60.71,0.48,0.54,0.44,0.53,30.89,44.96,,44.98,46.34,10.15
Chad Reiner,The Grinder,Orthodox,336,20.19,53.42,16.84,0.0,38.14,0.04,0.0,4.94,33,18,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/06/29,48.86,60.4,43.32,61.09,45.12,58.08,17.63,16.79,18.34,16.56,39.39,44.96,,44.98,56.06,9.97
Tom Gallicchio,Da Tank,Southpaw,337,20.11,63.52,9.67,0.0,36.36,0.0,0.0,6.81,19,10,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1986/09/23,75.16,67.47,50.4,61.05,50.35,35.4,10.9,10.83,9.37,10.18,36.02,44.96,,44.98,56.06,23.67
Roger Zapata,Viva,Southpaw,338,20.05,71.45,0.21,0.0,39.68,0.0,0.0,2.73,4,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1986/05/09,71.16,64.83,84.97,64.85,35.18,55.72,0.19,0.21,0.17,0.21,58.11,44.96,,44.98,56.06,9.72
Jim Wallhead,Judo,Orthodox,339,19.44,64.88,0.39,0.0,42.6,0.04,0.0,2.33,29,11,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1984/03/14,71.84,71.32,50.16,66.2,52.08,35.02,0.33,0.37,0.31,0.37,72.44,44.96,,44.98,46.34,10.86
Seokhyeon Ko,The Korean Tyson,Southpaw,340,19.29,0.0,41.49,60.78,0.0,2.86,23.26,69.85,12,2,0,1,,,,1,0,Unranked,Unranked,['welterweight'],welterweight,1993/09/24,49.81,41.95,,43.67,,58.07,51.6,34.86,42.15,35.68,43.16,59.21,59.62,55.33,68.96,100.0
Erick Montano,Perry,Orthodox,341,19.23,0.0,26.9,55.84,0.0,20.12,23.26,18.02,7,5,0,1,2.0,0.0,0.0,3,1,Unranked,Unranked,"['welterweight', 'ultimate fighter latin america 2 welterweight tournament']",welterweight,1985/11/19,49.12,41.95,,43.67,,57.74,29.78,24.96,26.33,24.68,28.75,56.22,52.95,56.24,57.94,10.0
Sammy Morgan,The Squeeze,Orthodox,342,19.05,55.49,14.33,0.0,32.76,0.04,0.0,0.0,18,12,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/09/28,53.68,61.0,45.9,61.38,40.56,49.3,16.79,15.41,14.68,14.55,30.99,44.96,,44.98,56.06,10.18
Callan Potter,The Rockstar,Orthodox,343,19.04,0.0,41.77,58.28,0.0,2.95,23.26,19.23,18,9,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1984/06/09,51.56,41.95,,43.67,,42.97,46.82,33.49,45.02,34.48,49.05,55.65,52.42,55.67,69.39,10.0
Edilberto de Oliveira,Crocota,Orthodox,344,19.0,67.24,0.54,0.0,37.63,0.04,0.0,1.08,29,15,2,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1982/11/22,81.69,66.72,58.47,62.08,67.72,36.24,0.55,0.63,0.5,0.6,35.04,44.96,,44.98,56.06,11.52
Kit Cope,Havoc,Orthodox,345,18.94,68.49,0.08,0.0,36.62,0.0,0.0,1.7,6,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1977/03/17,58.35,63.46,86.84,65.32,34.19,55.58,0.07,0.08,0.07,0.08,47.03,44.96,,44.98,46.34,9.68
Julio Paulino,The Dominican Demon,Orthodox,346,18.69,57.71,1.04,0.0,44.81,0.04,0.0,10.9,23,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1975/12/04,53.22,63.87,52.09,61.66,49.7,62.1,0.99,1.09,0.9,1.12,46.31,44.96,,44.98,56.06,21.12
Craig White,The Thundercat,Orthodox,347,18.64,65.35,0.8,0.0,37.16,0.04,0.0,6.64,14,9,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1990/07/01,57.55,64.12,70.1,69.63,38.97,51.03,0.74,0.83,0.68,0.83,48.63,44.96,,44.98,56.06,10.01
Zachary Scroggin,,Orthodox,348,18.61,64.8,0.0,0.0,38.58,0.0,0.0,0.0,7,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1996/03/09,67.99,61.5,66.09,63.62,79.86,24.9,0.0,0.0,0.0,0.0,37.31,44.96,,44.98,56.06,12.26
Frank Lester,,Orthodox,349,18.22,63.94,0.21,0.0,37.0,0.0,0.0,0.45,11,6,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1984/06/10,65.77,61.94,64.64,63.42,54.54,50.72,0.21,0.24,0.2,0.24,32.17,44.96,,44.98,46.34,10.57
Billy Ray Goff,,Switch,350,18.11,0.0,16.77,55.84,0.0,2.95,93.02,11.74,9,4,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1998/06/18,78.75,41.95,,47.58,,41.3,18.1,16.66,14.58,15.73,18.79,56.22,52.95,56.24,57.94,23.33
Amilcar Alves,,Southpaw,351,17.98,64.44,0.08,0.0,35.29,0.04,0.0,0.0,15,12,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1988/08/08,51.38,63.45,78.35,64.58,29.29,55.13,0.07,0.08,0.07,0.08,47.23,44.96,,44.98,46.34,9.51
Brock Jardine,The Machine,Orthodox,352,17.84,59.01,0.41,0.0,39.54,0.04,0.0,2.61,12,6,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1985/07/10,54.63,62.74,56.3,62.36,57.08,53.23,0.41,0.46,0.37,0.45,37.33,44.96,,44.98,46.34,10.51
Brian Camozzi,Mantis,Orthodox,353,17.83,62.87,0.41,0.0,35.58,0.09,0.0,1.14,7,5,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1991/06/24,71.46,69.14,50.14,60.74,59.0,37.87,0.42,0.47,0.38,0.46,34.21,44.96,,44.98,46.34,11.24
Paul Georgieff,,Orthodox,354,17.78,66.52,0.18,0.0,32.05,0.0,0.0,0.0,6,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1982/09/22,69.57,62.69,70.0,63.82,34.31,54.6,0.18,0.21,0.17,0.2,29.57,44.96,,44.98,46.34,9.72
Nick Serra,The Mad Monkey,Orthodox,355,17.15,43.52,9.64,0.0,39.97,0.0,0.0,11.81,7,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1978/03/27,41.83,55.87,18.57,57.81,44.59,62.44,10.85,10.86,9.24,10.2,31.89,44.96,,44.98,56.06,20.96
Josh Rafferty,,Orthodox,356,17.14,58.98,0.08,0.0,36.16,0.0,0.0,0.0,9,8,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1981/01/06,51.17,60.84,60.72,63.18,51.04,51.37,0.08,0.09,0.07,0.09,31.78,44.96,,44.98,56.06,10.44
William Macario,Patolino,Orthodox,357,16.95,0.0,27.21,55.84,0.0,9.43,23.26,9.85,9,3,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['welterweight', 'ultimate fighter brazil 2 welterweight tournament']",welterweight,1991/07/01,62.49,41.95,,43.67,,47.19,28.0,24.89,28.07,24.13,30.97,56.22,52.95,56.24,57.94,10.0
Martin Sano,Spartan,Orthodox,358,16.89,66.68,0.0,0.0,27.16,0.0,0.0,0.0,4,3,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1991/05/30,82.03,60.82,60.71,63.17,52.27,3.32,0.0,0.0,0.0,0.0,39.93,44.96,,44.98,56.06,13.12
Brian Gassaway,,Orthodox,359,16.82,55.42,0.13,0.0,37.85,0.0,0.0,2.61,29,20,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1972/08/07,48.07,60.04,51.36,62.22,44.43,50.03,0.12,0.14,0.11,0.14,46.71,44.96,,44.98,56.06,10.23
John Kolosci,,Orthodox,360,16.58,52.54,1.27,0.0,38.01,0.0,0.0,22.94,15,9,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1974/11/26,46.22,59.13,43.49,61.32,48.32,63.74,1.29,1.44,1.18,1.46,30.09,44.96,,44.98,46.34,9.89
Stevie Lynch,,Orthodox,361,16.36,59.91,0.1,0.0,30.83,0.0,0.0,2.16,5,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,,66.87,60.81,49.97,61.99,45.2,33.26,0.1,0.11,0.09,0.11,33.77,44.96,,44.98,46.34,11.1
James Giboo,,Orthodox,362,16.0,57.9,0.67,0.0,30.16,0.0,0.0,3.18,13,5,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1978/01/06,55.71,61.2,52.52,62.17,42.99,32.99,0.68,0.78,0.62,0.75,33.61,44.96,,44.98,56.06,11.05
Jonathan Micallef,The Captain,Southpaw,363,14.91,0.0,21.27,61.33,0.0,2.86,23.26,1.02,8,1,0,1,,,,1,0,Unranked,Unranked,['welterweight'],welterweight,1999/03/05,61.55,41.95,,47.58,,46.97,20.53,19.6,24.82,19.53,21.87,55.67,64.55,55.69,69.41,100.0
Augusto Montano,Dodger,Orthodox,364,14.84,0.0,0.47,58.28,0.0,2.95,93.02,3.29,15,3,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['welterweight'],welterweight,1984/10/25,53.32,41.95,,43.67,,54.41,0.43,0.47,0.39,0.47,0.59,55.65,52.42,55.67,69.39,23.33
Jason Tan,,Orthodox,365,14.76,57.58,1.11,0.0,23.02,0.04,0.0,6.19,5,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/12/17,51.4,61.23,55.21,62.48,20.72,29.35,1.12,1.29,1.02,1.25,31.62,44.96,,44.98,56.06,10.39
Tom Egan,,Orthodox,366,14.74,43.49,0.0,0.0,38.42,0.0,0.0,0.0,7,5,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,,41.87,55.63,18.59,57.87,51.12,49.65,0.0,0.0,0.0,0.0,42.45,44.96,,44.98,56.06,10.46
Brandon Wolff,,Orthodox,367,14.41,58.69,0.29,0.0,20.96,0.04,0.0,2.16,7,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1975/10/18,49.97,60.94,60.7,63.16,25.01,10.31,0.3,0.33,0.27,0.33,36.52,44.96,,44.98,46.34,12.0
Ryan Madigan,,Orthodox,368,14.19,43.49,0.0,0.0,35.33,0.0,0.0,0.0,5,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,,41.86,55.66,18.59,57.85,47.55,52.11,0.0,0.0,0.0,0.0,31.35,44.96,,44.98,56.06,10.3
Jesse Sanders,,Orthodox,369,13.89,43.5,0.0,0.0,33.68,0.0,0.0,0.0,23,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,,41.86,55.7,18.59,57.85,37.39,35.32,0.0,0.0,0.0,0.0,51.43,44.96,,44.98,46.34,10.59
