name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Cameron Smotherman,The Baby-Faced Killa,Orthodox,164,33.16,65.75,0.0,57.76,63.76,3.21,23.26,0.15,12,6,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1997/09/17,73.91,70.95,59.38,58.76,68.53,64.01,0.0,0.0,0.0,0.0,64.81,54.16,53.88,54.56,68.43,57.69
Matt Hobar,The Crowbar,Southpaw,165,33.06,67.79,45.06,0.0,47.81,3.21,23.26,80.6,9,3,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1987/01/07,68.37,67.7,68.76,66.33,55.5,54.37,54.78,41.09,45.53,44.33,54.7,44.68,,45.01,56.45,26.68
Journey Newson,,Orthodox,166,32.66,61.0,11.0,55.82,53.54,3.35,23.26,4.6,10,5,0,1,4.0,0.0,1.0,6,0,Unranked,Unranked,"['catch weight', 'bantamweight']",bantamweight,1989/03/07,61.55,65.55,52.1,64.8,71.04,65.11,10.77,11.77,10.6,10.66,51.43,54.81,57.94,55.22,55.3,26.58
Benito Lopez,Golden Boy,Switch,167,32.42,71.85,0.97,53.04,51.94,6.37,23.26,6.44,10,2,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/04/06,79.72,66.48,74.17,67.04,62.32,49.7,0.88,0.96,0.8,0.96,66.42,55.55,58.73,55.97,41.91,29.32
Aaron Phillips,The Dragon,Southpaw,168,32.39,67.1,27.85,57.5,37.1,0.14,0.0,24.96,12,5,0,0,4.0,0.0,0.0,4,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1989/08/05,55.11,60.65,89.53,63.11,39.14,52.3,26.41,26.21,33.35,26.94,46.7,59.78,60.75,54.69,54.78,10.26
Joshua Weems,Wide Open,Orthodox,169,32.25,81.37,38.72,0.0,50.49,0.0,0.0,14.49,11,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/05/05,92.08,60.15,100.0,64.17,63.04,56.51,51.2,30.44,36.68,29.16,71.7,44.68,,45.01,45.08,10.7
Masanori Kanehara,,Orthodox,170,32.15,66.15,36.2,0.0,55.26,3.21,23.26,83.13,26,12,5,1,2.0,0.0,0.0,3,0,Unranked,15.0,['bantamweight'],bantamweight,1982/11/19,57.59,63.36,81.64,62.0,66.81,69.52,34.8,31.59,40.19,37.61,58.76,44.68,,45.01,45.08,25.96
Muin Gafurov,Tajik,Orthodox,171,31.65,68.98,23.91,0.0,60.79,6.37,23.26,38.94,20,6,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1996/05/17,65.23,71.07,73.33,66.28,57.36,69.97,24.05,22.61,22.61,23.66,65.6,44.68,,45.01,45.08,50.23
Victor Hugo,Striker,Orthodox,172,31.4,68.96,17.62,0.0,71.03,3.17,23.26,7.71,25,5,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,"['featherweight', 'bantamweight']",bantamweight,1992/11/22,69.06,67.93,72.19,66.65,67.17,69.53,16.69,16.43,18.5,15.62,71.59,44.68,,45.01,56.45,75.84
Luan Lacerda,,Orthodox,173,31.1,69.11,17.41,59.47,39.39,0.05,0.0,13.8,12,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/01/07,81.73,59.72,73.33,61.67,47.5,35.19,17.5,16.58,16.82,15.48,63.76,54.19,60.64,54.59,68.46,11.11
Norifumi Yamamoto,Kid,Southpaw,174,30.91,64.07,13.98,54.97,50.68,0.14,0.0,18.17,18,6,0,0,4.0,0.0,0.0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1977/03/15,59.58,59.31,75.35,62.04,60.13,66.82,13.16,14.31,14.11,14.06,50.85,54.82,54.53,55.22,55.31,24.92
Felipe Colares,Cabocao,Orthodox,175,30.77,66.08,34.45,0.0,45.8,6.46,23.26,53.64,10,4,0,2,4.0,0.0,0.0,6,0,Unranked,Unranked,"['featherweight', 'bantamweight']",bantamweight,1994/03/31,57.8,74.87,72.2,59.44,35.42,53.42,35.0,39.16,30.47,37.88,53.15,44.68,,45.01,56.45,41.2
Jerrod Sanders,J-Reazie,Orthodox,176,30.71,71.52,30.91,0.0,48.27,3.26,23.26,44.0,16,3,0,1,2.0,0.0,1.0,4,0,Unranked,Unranked,"['bantamweight', 'lightweight']",bantamweight,1979/10/01,50.34,61.19,100.0,64.66,44.72,70.12,34.12,29.2,30.87,30.95,51.39,44.68,,45.01,45.08,26.86
Jesse Strader,Sui Generis,Orthodox,177,30.56,74.47,42.72,0.0,43.06,0.05,0.0,23.12,5,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/05/29,86.84,64.36,84.73,61.95,45.59,44.58,50.77,34.23,45.5,32.91,71.41,44.68,,45.01,56.45,10.66
Fernie Garcia,,Orthodox,178,30.4,58.82,22.23,59.47,39.75,0.14,0.0,8.05,10,5,0,0,4.0,0.0,0.0,4,0,Unranked,Unranked,"['featherweight', 'bantamweight']",bantamweight,1992/04/12,56.38,64.46,55.26,59.17,45.94,52.56,19.67,20.84,27.39,20.54,50.03,54.19,60.64,54.59,68.46,10.46
Gabriel Silva,,Orthodox,179,30.31,56.18,21.49,60.0,42.53,0.05,0.0,47.74,8,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/08/26,51.06,56.37,56.64,60.65,44.19,56.87,23.11,21.79,21.43,21.27,47.22,59.12,58.97,54.08,67.83,21.84
Alex Soto,Extremo,Southpaw,180,30.2,55.02,26.3,57.76,38.84,0.05,0.0,6.33,8,3,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1984/02/15,64.52,54.65,41.69,59.22,63.46,48.54,34.84,27.13,28.37,24.52,32.15,54.16,53.88,54.56,68.43,11.21
Issei Tamura,,Orthodox,181,30.19,71.52,16.6,0.0,35.84,3.21,93.02,19.25,10,8,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1984/03/12,59.03,61.14,90.02,75.89,41.31,48.11,17.14,16.58,17.37,16.54,43.43,44.68,,45.01,56.45,10.51
Roman Salazar,El Gallito,Orthodox,182,29.84,60.43,19.04,52.18,44.28,0.09,0.0,24.31,10,6,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1988/02/21,57.55,57.88,65.02,61.26,57.42,58.54,21.1,19.0,17.59,18.24,50.59,55.56,55.27,55.97,41.92,10.58
Chris Holdsworth,,Unknown,183,29.82,0.0,48.07,70.72,0.0,24.97,65.12,97.43,6,0,0,2,,,,2,1,Unranked,Unranked,"['bantamweight', 'ultimate fighter 18 bantamweight tournament']",bantamweight,1987/10/24,40.53,40.18,,43.85,,60.73,52.93,37.98,51.9,42.29,55.26,70.87,76.6,66.7,68.71,100.0
Saimon Oliveira,,Orthodox,184,29.75,62.91,16.52,61.73,37.49,0.09,0.0,11.5,18,6,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/04/21,63.85,60.57,66.26,60.96,43.59,50.62,17.29,16.47,17.11,15.88,45.28,54.2,69.63,54.6,68.48,10.47
JP Buys,Young Savage,Orthodox,185,29.71,60.5,19.25,64.28,34.43,0.14,0.0,8.17,9,6,0,0,4.0,0.0,0.0,4,0,Unranked,Unranked,"['bantamweight', 'flyweight']",bantamweight,1996/04/30,56.6,59.79,64.67,60.93,34.74,54.67,21.6,20.07,19.89,18.41,38.29,54.23,79.76,54.63,68.51,10.01
Raul Rosas Jr.,El Nino Problema,Switch,186,29.58,0.0,54.3,73.81,0.0,15.81,65.12,69.71,11,1,0,5,1.0,0.0,0.0,6,0,Unranked,Unranked,['bantamweight'],bantamweight,2004/10/08,38.29,40.18,,48.14,,63.96,68.79,58.02,53.72,62.29,28.67,77.7,67.64,80.0,69.9,86.67
Carls John De Tomas,,Southpaw,187,29.51,59.08,20.98,54.97,39.45,0.05,0.0,15.18,6,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'flyweight']",bantamweight,1996/08/28,55.07,59.25,61.31,60.68,40.61,51.1,21.41,19.64,21.76,18.7,55.75,54.82,54.53,55.22,55.31,10.33
Tony Kelley,Primetime,Switch,188,29.4,75.22,2.9,0.0,54.15,6.37,58.14,18.63,8,3,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1987/01/21,87.76,78.74,75.06,59.31,49.85,54.52,2.68,2.97,2.44,3.09,59.88,44.68,,45.01,56.45,52.36
Anderson Dos Santos,Berinja,Orthodox,189,29.35,56.8,15.76,0.0,46.85,3.26,93.02,25.08,21,9,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1985/07/24,58.76,73.26,39.32,55.86,51.87,47.54,15.3,16.68,13.77,15.31,62.1,44.68,,54.8,56.45,25.89
Ian Entwistle,Enty,Orthodox,190,29.31,38.89,0.56,80.42,25.08,3.21,93.02,2.61,9,3,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1986/11/19,36.4,50.81,13.44,54.91,26.23,32.39,0.58,0.65,0.53,0.62,30.91,60.77,100.0,67.68,69.72,10.78
Cole Escovedo,Apache Kid,Orthodox,191,29.01,62.55,16.8,57.76,36.26,0.09,0.0,12.88,17,9,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1981/08/30,55.93,61.61,71.34,61.32,48.08,50.4,16.62,17.57,19.63,17.03,35.89,54.16,53.88,54.56,68.43,10.67
Jeff Curran,Big Frog,Orthodox,192,28.54,55.72,7.46,61.16,49.44,0.09,0.0,4.45,36,18,1,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['bantamweight', 'lightweight']",bantamweight,1977/09/02,51.95,61.02,50.73,59.18,64.34,64.25,7.34,8.0,7.18,7.41,46.88,54.19,67.38,54.59,68.47,22.28
Drako Rodriguez,,Orthodox,193,28.52,62.77,40.55,0.0,46.03,0.05,0.0,8.51,7,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1996/06/16,68.85,63.67,58.83,59.73,60.17,50.79,45.64,33.71,48.5,31.86,62.31,44.68,,45.01,56.45,10.85
Augusto Mendes,Tanquinho,Orthodox,194,28.39,61.58,24.97,0.0,52.68,3.21,23.26,24.92,6,2,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['bantamweight', 'catch weight']",bantamweight,1983/03/03,59.92,65.85,55.41,65.14,60.41,56.35,25.6,23.29,24.63,22.23,67.44,44.68,,45.01,56.45,26.52
Dileno Lopes,,Unknown,195,28.28,60.57,29.35,0.0,52.04,7.06,0.0,54.41,19,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'ultimate fighter brazil 4 bantamweight tournament']",bantamweight,1984/09/26,59.77,64.15,58.73,59.63,54.56,58.06,31.36,26.6,26.82,25.55,73.57,44.68,,45.01,56.45,21.97
Ramon Taveras,The Savage,Southpaw,196,28.11,72.28,0.05,0.0,70.9,3.17,23.26,0.69,10,3,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/01/09,80.9,70.18,71.77,66.27,72.96,39.99,0.04,0.05,0.04,0.05,90.02,44.68,,45.01,56.45,80.63
Jay Perrin,The Joker,Switch,197,27.99,69.43,38.65,0.0,38.71,0.09,0.0,35.58,10,7,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/06/15,72.84,69.32,75.05,60.51,40.62,51.29,44.02,34.77,42.85,34.34,52.6,44.68,,45.01,45.08,10.33
Tateki Matsuda,Tech,Orthodox,198,27.91,60.96,1.2,57.76,50.83,0.05,0.0,13.34,13,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1986/02/27,67.56,60.34,55.98,59.95,79.05,60.68,1.2,1.34,1.09,1.31,40.38,54.16,53.88,54.56,68.43,23.21
Bekzat Almakhan,The Turan Warrior,Orthodox,199,27.85,61.6,0.31,0.0,52.7,3.17,93.02,4.14,12,2,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1997/10/08,46.46,58.24,67.47,74.23,33.24,61.87,0.32,0.35,0.29,0.34,37.41,44.68,,45.01,56.45,78.28
Kevin Natividad,Quicksand,Orthodox,200,27.69,62.11,40.5,0.0,42.13,0.09,0.0,23.01,9,4,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/04/02,62.33,65.38,55.5,65.24,44.86,49.74,48.3,35.17,42.06,32.86,63.43,44.68,,45.01,56.45,10.49
Boston Salmon,Boom Boom,Southpaw,201,27.55,64.23,0.46,57.76,46.5,0.05,0.0,4.95,6,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1990/11/20,77.27,56.99,61.65,61.01,65.22,32.07,0.4,0.44,0.36,0.43,77.19,54.16,53.88,54.56,68.43,11.52
Joey Gomez,KO King,Orthodox,202,27.43,58.23,42.36,0.0,42.3,0.05,0.0,4.6,6,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/07/21,59.33,63.54,45.73,64.32,56.29,50.3,36.19,35.86,65.6,34.71,51.78,44.68,,45.01,56.45,10.83
Antonio Banuelos,,Orthodox,203,27.21,59.37,31.77,0.0,52.99,0.0,0.0,0.23,20,11,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1979/09/23,62.6,61.15,54.13,59.6,61.54,59.81,31.24,26.29,38.35,25.39,68.41,44.68,,45.01,56.45,22.2
Liudvik Sholinian,Palmeyros,Orthodox,204,26.9,57.11,2.09,57.76,47.99,0.05,0.0,20.25,9,4,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1990/01/20,60.72,58.89,49.42,59.42,60.28,45.93,1.89,2.17,1.71,2.09,62.56,54.16,53.88,54.56,68.43,23.19
Charlie Valencia,,Orthodox,204,26.9,60.67,27.21,0.0,55.53,0.0,0.0,0.0,12,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1974/10/31,63.23,56.52,61.79,61.15,85.18,62.7,26.92,23.4,31.99,22.59,63.23,44.68,,45.01,56.45,11.01
Steven Koslow,Obi Won Shinobi The Pillow,Switch,206,26.74,56.66,49.39,0.0,31.53,0.0,0.0,64.42,6,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1997/01/22,46.53,57.37,61.69,61.05,35.3,51.47,74.81,44.44,57.32,42.93,29.17,44.68,,45.01,56.45,10.17
Grigory Popov,,Switch,207,26.68,63.74,0.59,57.76,42.0,0.05,0.0,6.67,13,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1984/04/18,71.64,62.43,60.76,60.13,56.05,51.67,0.56,0.62,0.51,0.6,49.5,54.16,53.88,54.56,68.43,10.78
Jared Papazian,The Jackhammer,Southpaw,208,26.26,64.3,3.08,54.97,38.0,0.09,0.0,23.93,20,13,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1988/02/01,68.99,64.15,63.87,60.18,40.57,51.75,2.85,3.23,2.59,3.27,49.36,54.82,54.53,55.22,55.31,10.32
Vince Cachero,The Anomaly,Orthodox,209,25.99,67.29,0.92,60.0,32.6,0.05,0.0,7.36,7,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1989/11/07,69.85,63.69,74.38,61.24,41.96,38.32,0.92,1.04,0.83,0.99,39.12,59.12,58.97,54.08,67.83,11.0
Jin Soo Son,,Orthodox,210,25.38,67.86,20.06,0.0,48.56,0.05,0.0,29.1,9,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/04/01,82.35,73.34,57.43,58.31,57.47,33.76,19.73,18.6,18.3,17.44,79.33,44.68,,45.01,56.45,23.68
Joseph Sandoval,,Southpaw,211,24.77,61.6,0.0,57.76,34.25,0.05,0.0,0.0,7,7,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/05/11,56.99,56.92,70.52,61.97,79.51,4.25,0.0,0.0,0.0,0.0,39.47,54.16,53.88,54.56,68.43,13.77
Ramiro Hernandez,Junior,Orthodox,212,24.58,56.12,0.0,54.97,40.65,0.05,0.0,0.0,19,9,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/07/22,62.99,55.18,46.61,59.7,71.64,46.54,0.0,0.0,0.0,0.0,32.94,54.82,54.53,55.22,55.31,11.49
Roland Delorme,,Orthodox,213,24.44,0.0,34.98,74.93,0.0,9.63,69.77,26.62,9,5,0,3,3.0,0.0,1.0,7,0,Unranked,Unranked,['bantamweight'],bantamweight,1983/12/18,43.36,40.18,,52.44,,47.25,39.04,37.0,34.23,34.36,30.26,93.27,72.4,78.95,55.1,55.71
Terrence Mitchell,,Orthodox,214,23.85,58.28,37.5,0.0,28.34,0.05,0.0,7.59,14,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1989/12/30,59.25,56.76,56.55,60.56,42.28,25.47,52.12,34.41,45.23,33.25,33.81,44.68,,45.01,56.45,11.79
Ryan MacDonald,Main Event,Switch,215,23.47,56.01,0.71,57.76,31.74,0.05,0.0,5.98,10,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/03/18,58.67,58.22,47.83,59.33,45.02,38.91,0.73,0.83,0.67,0.79,31.9,54.16,53.88,54.56,68.43,11.13
Nohelin Hernandez,Suave,Orthodox,216,23.06,56.55,24.9,0.0,41.05,0.05,0.0,24.85,9,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/03/01,50.8,59.11,56.16,60.14,50.37,58.97,23.81,23.43,30.81,23.56,44.48,44.68,,45.01,33.709999999999994,10.38
Josias Musasa,The KO Wizard,Southpaw,217,23.01,65.97,23.52,0.0,33.11,0.0,0.0,2.3,8,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1998/10/10,71.97,58.19,71.91,61.81,20.52,44.9,21.65,20.76,27.51,19.93,57.2,44.68,,45.01,45.08,9.83
Kris Moutinho,,Southpaw,218,22.58,62.97,0.18,57.76,20.45,0.09,0.0,0.69,14,7,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/08/09,77.61,65.39,50.26,58.62,29.69,0.0,0.19,0.21,0.17,0.2,38.64,54.16,53.88,54.56,68.43,13.48
Pedro Nobre,The Rock,Unknown,219,22.48,54.15,0.13,0.0,70.57,0.0,0.0,0.69,18,4,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/02/13,51.16,55.48,49.93,60.03,46.03,31.57,0.14,0.15,0.12,0.14,45.6,44.68,,45.01,56.45,100.0
Terrion Ware,Flash,Orthodox,220,22.43,64.83,13.26,0.0,43.43,0.14,0.0,9.95,17,9,0,0,4.0,0.0,0.0,4,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1986/03/31,69.69,84.67,49.21,55.75,53.86,43.51,12.74,13.74,13.44,12.91,53.05,44.68,,45.01,56.45,23.3
Leonardo Morales,Chimy,Southpaw,221,21.93,65.18,1.27,0.0,46.46,7.06,0.0,15.76,6,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'ultimate fighter latin america featherweight tournament']",bantamweight,1992/12/22,59.27,60.74,78.6,62.1,57.89,62.76,1.17,1.29,1.06,1.28,54.75,44.68,,45.01,45.08,10.44
Ray Rodriguez,The Judge,Orthodox,222,21.5,51.52,26.35,0.0,35.64,0.05,0.0,1.38,16,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1987/12/10,46.39,55.5,44.82,59.36,35.35,50.63,27.52,24.06,31.89,23.1,46.39,44.68,,45.01,33.709999999999994,10.19
Tim Gorman,The Psycho,Southpaw,223,21.27,58.99,14.82,0.0,41.0,0.05,0.0,62.35,9,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1983/04/29,61.7,65.78,50.07,58.41,47.7,46.03,15.29,16.62,13.0,15.65,47.35,44.68,,45.01,56.45,22.92
Toshiomi Kazama,,Orthodox,224,21.18,0.0,15.78,65.09,0.0,10.23,100.0,19.86,11,4,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['bantamweight', 'road to  1 bantamweight tournament']",bantamweight,1997/05/15,39.67,40.18,,43.85,,49.69,17.11,15.6,13.58,14.76,17.86,60.87,61.86,67.8,69.84,10.0
Motonobu Tezuka,,Southpaw,225,20.88,49.73,19.83,0.0,41.95,0.05,0.0,79.95,28,12,7,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1987/08/29,44.99,58.22,37.81,57.89,52.34,61.7,22.48,23.63,18.12,22.12,31.67,44.68,,45.01,56.45,22.09
Nick Aguirre,Slick,Southpaw,226,20.49,54.54,17.8,0.0,37.46,0.05,0.0,48.43,7,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1996/01/15,45.48,57.86,54.65,60.17,41.21,56.37,18.77,18.35,17.46,18.21,42.08,44.68,,45.01,45.08,10.18
Jason Reinhardt,,Orthodox,227,20.43,57.58,15.05,0.0,37.39,0.09,0.0,6.06,20,3,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight', 'lightweight']",bantamweight,1969/10/31,44.59,57.01,67.04,61.68,39.45,50.32,17.4,15.01,13.37,13.87,49.45,44.68,,45.01,33.709999999999994,10.34
Dave Galera,Scarecrow,Orthodox,228,20.37,76.0,0.05,0.0,37.12,0.0,0.0,1.15,5,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1978/01/12,58.4,61.55,100.0,65.1,26.48,68.29,0.05,0.06,0.05,0.05,33.83,44.68,,45.01,56.45,19.88
Josh Ferguson,Taz,Orthodox,229,20.1,63.43,12.47,0.0,32.93,0.05,0.0,60.97,10,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1988/05/13,59.13,62.19,71.2,61.2,25.26,47.63,11.96,12.71,11.11,13.05,48.93,44.68,,45.01,45.08,9.91
Payton Talbott,,Switch,230,20.01,0.0,16.45,63.97,0.0,12.66,75.58,28.07,10,1,0,4,1.0,0.0,0.0,5,0,Unranked,Unranked,['bantamweight'],bantamweight,1998/09/09,68.19,40.18,,52.44,,53.25,14.18,15.26,16.12,16.76,19.94,60.89,57.3,67.82,69.86,84.0
Azamat Gashimov,,Orthodox,231,19.62,49.19,19.07,0.0,36.44,0.05,0.0,13.92,8,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1990/04/07,48.29,55.55,34.92,58.0,54.38,49.06,22.98,19.8,20.74,19.1,31.38,44.68,,45.01,45.08,10.95
Patchy Mix,No Love,Southpaw,232,19.5,76.31,0.1,0.0,31.88,0.0,0.0,0.0,20,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/08/16,100.0,69.4,64.83,59.64,51.24,8.9,0.1,0.12,0.09,0.11,39.69,44.68,,45.01,56.45,27.69
Zviad Lazishvili,,Orthodox,233,19.33,66.15,1.32,0.0,39.6,0.0,0.0,20.71,13,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/10/25,77.07,63.14,64.05,60.35,56.41,44.05,1.35,1.56,1.23,1.47,34.13,44.68,,45.01,56.45,23.81
Xiao Long,,Orthodox,234,18.66,0.0,17.92,57.76,0.0,3.17,93.02,46.59,27,9,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1998/04/13,63.91,40.18,,48.14,,47.54,16.8,17.0,17.25,17.07,21.48,54.16,53.88,54.56,68.43,60.0
Gaetano Pirrello,El Tigre,Orthodox,235,18.55,66.82,0.0,0.0,36.2,0.05,0.0,0.0,15,7,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/04/29,50.64,59.38,93.59,63.68,36.94,57.79,0.0,0.0,0.0,0.0,40.09,44.68,,45.01,45.08,9.98
Donny Walker,Eagle Eye,Unknown,236,18.52,59.3,3.28,0.0,39.51,0.05,0.0,43.6,15,10,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1980/01/04,55.64,59.75,61.22,60.59,43.26,51.88,3.01,3.29,2.73,3.51,52.5,44.68,,45.01,45.08,10.39
Jamey Simmons,The Afro Samurai,Orthodox,237,18.24,48.13,0.66,0.0,52.31,0.05,0.0,5.06,7,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1992/09/11,44.41,55.12,34.95,58.04,80.28,66.11,0.62,0.7,0.56,0.66,51.98,44.68,,45.01,45.08,10.87
Mark Striegl,Mugen,Southpaw,238,18.23,62.37,0.99,0.0,37.63,0.05,0.0,9.43,18,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['featherweight', 'bantamweight']",bantamweight,1988/06/23,53.34,58.26,75.62,62.26,35.45,49.72,0.9,1.01,0.82,0.98,55.13,44.68,,45.01,56.45,10.22
Geraldo de Freitas,Spartan,Orthodox,239,18.2,0.0,37.98,57.76,0.0,3.21,23.26,40.34,12,6,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1991/09/30,52.51,40.18,,43.85,,56.88,43.79,35.96,39.58,33.98,36.59,54.16,53.88,54.56,68.43,46.67
AJ Cunningham,The Savage,Orthodox,240,17.74,60.64,0.23,0.0,37.58,0.05,0.0,2.99,11,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'lightweight']",bantamweight,1994/09/07,75.63,60.23,47.62,59.07,48.47,39.71,0.22,0.24,0.2,0.23,51.1,44.68,,45.01,56.45,11.04
Cameron Else,Camchida,Switch,241,17.02,61.11,0.13,0.0,33.21,0.05,0.0,1.84,10,6,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1987/04/27,58.02,58.34,66.71,61.38,56.22,30.74,0.14,0.15,0.12,0.14,34.02,44.68,,45.01,56.45,11.86
Victor Rodriguez,Vicious,Switch,242,16.85,58.45,0.74,0.0,34.18,0.05,0.0,6.21,7,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1992/09/05,54.11,56.8,61.76,61.12,51.8,41.59,0.77,0.86,0.7,0.82,32.12,44.68,,45.01,56.45,11.2
