name,height,weight,reach,wins,losses,draws,str_acc,sapm,str_def,splm,td_avg,td_def,td_avg_acc,sub_avg,kd,sub_att,ctrl,sig_str_landed,sig_str_atmpted,td_landed,td_atmpted,stance,nick_name,dob,division,main_div,method,method_losses,finish_round,total_rounds,title_fight,won_title_fight,total_ufc_fights,won_fight,ko_losses,totsub_losses,totdec_losses,nocon_losses,loss_fights,ko_t,totsub,totdec,pfp_rank,div_rank
Carlo Prater,180.34,70.31,182.88,31,18,1,47.0,4.07,35.0,2.03,0.43,57.0,9.0,,0.0,0.0,167.0,69.0,140.0,0.0,10.0,Switch,Neo,1981/06/25,"['lightweight', 'welterweight']",lightweight,['DQ'],"['Decision - Split', 'Decision - Unanimous']",[1.0],9.0,0,0,3,1,0.0,0.0,2.0,0.0,2.0,0,0,0,Unranked,Unranked
Caros Fodor,175.26,70.31,187.96,11,6,0,54.0,2.83,54.0,2.76,2.1,50.0,25.0,,0.0,0.0,127.0,47.0,92.0,3.0,13.0,Orthodox,The Future,1984/01/07,['lightweight'],lightweight,[],['Decision - Split'],[],3.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0,Unranked,Unranked
Cesar Arzamendia,180.34,70.31,,8,3,0,,5.2,,5.37,7.32,0.0,75.0,2.4,0.0,1.0,75.0,0.0,0.0,3.0,4.0,Orthodox,Goku,1991/01/31,['lightweight'],lightweight,[],"['KO/TKO', 'KO/TKO']",[],6.0,0,0,2,0,2.0,0.0,0.0,0.0,2.0,0,0,0,Unranked,Unranked
Cesar Marscucci,,,,3,2,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,,,['lightweight'],lightweight,['KO/TKO'],[],[1.0],1.0,0,0,1,1,0.0,0.0,0.0,,,1,0,0,Unranked,Unranked
Chad Laprise,177.8,77.11,180.34,13,4,0,42.0,3.59,65.0,4.78,1.05,78.0,54.0,0.0,3.0,0.0,739.0,91.0,243.0,6.0,11.0,Orthodox,The Disciple,1986/07/23,"['welterweight', 'lightweight', 'tuf nations canada vs. australia welterweight tournament']",lightweight,"['KO/TKO', 'KO/TKO', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split']","['KO/TKO', 'KO/TKO', 'KO/TKO', 'Decision - Split']","[1.0, 3.0, 1.0, 3.0, 3.0, 3.0]",30.0,1,1,10,6,3.0,0.0,1.0,0.0,4.0,3,0,3,Unranked,Unranked
Charles Oliveira,177.8,70.31,187.96,35,11,0,55.0,3.26,48.0,3.41,2.23,56.0,39.0,2.6,8.0,21.0,4664.0,470.0,901.0,39.0,99.0,Orthodox,Do Bronxs,1989/10/17,"['lightweight', 'featherweight']",lightweight,"['Decision - Unanimous', 'KO/TKO', 'Submission', 'Submission', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'Submission', 'Submission', 'Submission', 'Submission', 'Submission', 'Decision - Unanimous', 'Submission', 'Submission', 'Submission', 'Submission', 'Submission', 'Decision - Unanimous', 'Submission', 'Submission', 'Submission', 'Submission']","['Decision - Split', 'Submission', 'KO/TKO', 'KO/TKO', 'Submission', 'Submission', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'Overturned', 'Submission']","[5.0, 1.0, 1.0, 3.0, 2.0, 1.0, 2.0, 2.0, 2.0, 1.0, 3.0, 1.0, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 3.0, 2.0, 2.0, 3.0, 1.0]",121.0,4,2,35,23,5.0,4.0,2.0,1.0,11.0,4,16,3,3.0,0.0
Charlie Campbell,182.88,70.31,182.88,9,2,0,54.0,3.73,55.0,5.55,2.95,71.0,40.0,,1.0,0.0,343.0,97.0,172.0,4.0,10.0,Orthodox,The Cannibal,1995/07/03,['lightweight'],lightweight,"['Decision - Unanimous', 'KO/TKO']",[],"[3.0, 1.0]",6.0,0,0,2,2,0.0,0.0,0.0,,,1,0,1,Unranked,Unranked
Charlie Ontiveros,187.96,70.31,187.96,11,9,0,41.0,5.86,31.0,1.89,0.0,30.0,0.0,,2.0,0.0,8.0,31.0,72.0,0.0,0.0,Switch,American Bad Boy,1991/07/04,"['lightweight', 'middleweight']",lightweight,[],"['KO/TKO', 'KO/TKO', 'Submission']",[],9.0,0,0,3,0,2.0,1.0,0.0,0.0,3.0,0,0,0,Unranked,Unranked
Chris Brennan,172.72,77.11,,21,13,1,40.0,0.9700000000000001,50.0,0.6,0.0,25.0,0.0,2.1,0.0,0.0,8.0,10.0,33.0,1.0,3.0,Orthodox,The Westside Strangler,1971/10/12,"['lightweight', 'welterweight']",lightweight,['Submission'],"['Decision - Unanimous', 'Submission']",[1.0],5.0,0,0,3,1,0.0,1.0,1.0,0.0,2.0,0,1,0,Unranked,Unranked
Chris Duncan,177.8,70.31,180.34,13,2,0,45.0,3.63,47.0,4.2,4.1,37.0,43.0,0.6,1.0,0.0,816.0,26.0,67.0,12.0,27.0,Orthodox,The Problem,1993/05/10,['lightweight'],lightweight,"['Decision - Unanimous', 'Decision - Split', 'Submission', 'Submission']",['Submission'],"[3.0, 3.0, 2.0, 1.0]",15.0,0,0,5,4,0.0,1.0,0.0,0.0,1.0,0,2,2,Unranked,Unranked
Chris Gruetzemacher,172.72,70.31,172.72,15,5,0,57.0,4.96,52.0,6.18,0.21,65.0,50.0,0.0,0.0,0.0,315.0,194.0,294.0,1.0,2.0,Orthodox,Gritz,1986/06/16,"['lightweight', 'featherweight']",lightweight,"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']","['KO/TKO', 'Submission', 'Submission', 'Submission']","[3.0, 3.0, 2.0]",21.0,0,0,7,3,1.0,3.0,0.0,0.0,4.0,1,0,2,Unranked,Unranked
Chris Padilla,175.26,70.31,187.96,16,6,0,51.0,3.68,57.0,4.13,1.5599999999999998,100.0,30.0,,0.0,0.0,301.0,119.0,229.0,3.0,10.0,Orthodox,Taco,1995/09/14,['lightweight'],lightweight,"['Decision - Split', ""TKO - Doctor's Stoppage"", 'Submission']",[],"[3.0, 2.0, 1.0]",9.0,0,0,3,3,0.0,0.0,0.0,,,1,1,1,Unranked,Unranked
Chris Saunders,172.72,70.31,,16,8,0,22.0,2.96,75.0,1.48,3.7,0.0,100.0,,0.0,0.0,36.0,6.0,27.0,1.0,1.0,Unknown,The So Cal Kid,1986/03/11,['lightweight'],lightweight,[],['Submission'],[],3.0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Chris Tickle,175.26,70.31,,9,9,0,40.0,1.13,43.0,1.07,1.0,20.0,25.0,,0.0,0.0,303.0,16.0,40.0,1.0,4.0,Unknown,BadBoy,1982/02/01,['lightweight'],lightweight,[],['Decision - Unanimous'],[],3.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0,Unranked,Unranked
Chris Wade,177.8,70.31,177.8,12,3,0,53.0,1.75,51.0,1.7,2.6,55.0,51.0,1.1,1.0,4.0,2131.0,95.0,166.0,14.0,27.0,Orthodox,,1987/09/30,['lightweight'],lightweight,"['Submission', 'Decision - Unanimous', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous']","[1.0, 3.0, 1.0, 3.0, 3.0]",21.0,0,0,7,5,0.0,0.0,2.0,0.0,2.0,0,2,3,Unranked,Unranked
Christophe Leninger,182.88,90.72,,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,18.0,0.0,2.0,Southpaw,,,"['lightweight', 'open weight']",lightweight,[],"['Decision - Unanimous', 'KO/TKO']",[],1.0,0,0,2,0,1.0,0.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Christos Giagos,177.8,70.31,180.34,20,12,0,41.0,3.21,50.0,3.03,2.84,52.0,36.0,0.4000000000000001,1.0,2.0,2091.0,213.0,568.0,22.0,60.0,Orthodox,The Spartan,1990/01/23,"['lightweight', 'catch weight']",lightweight,"['Submission', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission']","['Decision - Unanimous', 'KO/TKO', 'Submission', 'Submission', 'KO/TKO', 'Submission', 'Decision - Unanimous', 'Submission']","[2.0, 3.0, 1.0, 3.0, 3.0, 1.0]",42.0,0,0,14,6,2.0,4.0,2.0,0.0,8.0,1,2,3,Unranked,Unranked
Claudio Puelles,177.8,70.31,182.88,13,4,0,49.0,2.78,46.0,1.56,3.17,60.0,36.0,1.2,0.0,4.0,2359.0,35.0,89.0,19.0,52.0,Southpaw,Prince of Peru,1996/04/21,"['lightweight', 'ultimate fighter latin america 3 lightweight tournament']",lightweight,"['Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'Submission']","['Decision - Split', 'KO/TKO', 'KO/TKO']","[3.0, 3.0, 3.0, 3.0, 1.0]",24.0,1,0,8,5,2.0,0.0,1.0,0.0,3.0,0,3,2,Unranked,Unranked
Clay Guida,170.18,70.31,177.8,38,22,0,33.0,3.0,61.0,2.63,3.1,66.0,35.0,0.6,6.0,12.0,9390.0,437.0,1374.0,78.0,232.0,Orthodox,The Carpenter,1981/12/08,"['lightweight', 'featherweight']",lightweight,"['Decision - Split', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous', 'Submission', 'Submission', 'Submission', 'Decision - Split', 'Decision - Unanimous', 'KO/TKO', 'Decision - Split', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']","['Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'Decision - Split', 'Decision - Unanimous', 'Submission', 'Submission', 'Submission', 'Decision - Unanimous', 'Submission', 'KO/TKO', 'KO/TKO', 'Decision - Split', 'Submission', 'Decision - Split', 'Submission', 'Decision - Split', 'Decision - Unanimous']","[3.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 1.0, 3.0, 2.0, 3.0, 3.0, 1.0]",113.0,0,0,37,18,2.0,8.0,9.0,0.0,19.0,2,5,11,Unranked,7.0
Cody McKenzie,182.87999999999997,70.31,182.87999999999997,16,10,0,34.0,2.5,67.0,1.74,2.5,14.0,25.0,2.5,0.0,5.0,913.0,62.0,150.0,9.0,36.0,Switch,,1987/12/16,"['lightweight', 'featherweight']",lightweight,"['Submission', 'Submission', 'Decision - Unanimous']","['Submission', 'Submission', 'Decision - Unanimous', 'KO/TKO']","[1.0, 1.0, 3.0]",21.0,0,0,7,3,1.0,2.0,1.0,0.0,4.0,0,2,1,Unranked,Unranked
Cody Pfister,177.8,70.31,185.42,13,6,1,25.0,2.8,51.0,1.41,2.82,0.0,30.0,,0.0,0.0,978.0,60.0,231.0,8.0,26.0,Orthodox,The Fist,1990/07/12,['lightweight'],lightweight,['Decision - Unanimous'],"['Decision - Unanimous', 'Submission', 'Submission']",[3.0],12.0,0,0,4,1,0.0,2.0,1.0,0.0,3.0,0,0,1,Unranked,Unranked
Colin Fletcher,187.96,70.31,,14,8,0,34.0,2.97,62.0,3.1,0.0,27.0,0.0,0.0,0.0,0.0,110.0,37.0,127.0,0.0,2.0,Orthodox,The Freakshow,1983/01/08,"['ultimate fighter australia vs. uk lightweight tournament', 'lightweight']",lightweight,[],"['Decision - Unanimous', 'Decision - Unanimous']",[],6.0,1,0,2,0,0.0,0.0,2.0,0.0,2.0,0,0,0,Unranked,Unranked
Colton Smith,182.88,70.31,180.34,7,4,0,,2.3,,1.64,4.09,25.0,36.0,1.4,1.0,3.0,950.0,0.0,0.0,9.0,25.0,Orthodox,,1987/08/14,"['lightweight', 'welterweight', 'ultimate fighter 16 welterweight tournament']",lightweight,['Decision - Unanimous'],"['Submission', 'Submission', 'KO/TKO']",[3.0],12.0,1,1,4,1,1.0,2.0,0.0,0.0,3.0,0,0,1,Unranked,Unranked
Corey Hill,193.04,70.31,203.19999999999996,6,9,0,46.0,1.61,70.0,3.57,3.02,100.0,80.0,0.0,0.0,0.0,498.0,42.0,113.0,4.0,5.0,Orthodox,,1978/10/03,['lightweight'],lightweight,['KO/TKO'],"['KO/TKO', 'Submission']",[2.0],9.0,0,0,3,1,1.0,1.0,0.0,0.0,2.0,1,0,0,Unranked,Unranked
Courtney Turner,187.96,77.11,,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,,,['lightweight'],lightweight,[],['Submission'],[],1.0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Cristiano Marcello,175.26,70.31,182.88,13,6,0,,3.61,,2.56,0.44,20.0,11.0,0.9,0.0,1.0,262.0,0.0,0.0,2.0,17.0,Orthodox,,1977/12/03,['lightweight'],lightweight,['Decision - Split'],"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']",[3.0],12.0,0,0,4,1,1.0,0.0,2.0,0.0,3.0,0,0,1,Unranked,Unranked
Curt Warburton,182.88,70.31,185.42,13,6,0,42.0,3.44,43.0,2.13,2.35,83.0,50.0,,0.0,0.0,959.0,68.0,161.0,5.0,10.0,Orthodox,,,['lightweight'],lightweight,['Decision - Unanimous'],"['Submission', 'Decision - Unanimous']",[3.0],9.0,0,0,3,1,0.0,1.0,1.0,0.0,2.0,0,0,1,Unranked,Unranked
Dakota Bush,177.8,70.31,185.42,8,4,0,38.0,4.42,41.0,2.77,2.4,0.0,33.0,0.0,0.0,0.0,181.0,41.0,104.0,3.0,9.0,Orthodox,,1994/06/09,['lightweight'],lightweight,[],"['KO/TKO', 'Decision - Unanimous']",[],6.0,0,0,2,0,1.0,0.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Dale Hartt,177.80000000000004,70.31,175.26,6,3,0,35.0,1.55,66.0,1.14,1.22,25.0,100.0,2.5,0.0,0.0,36.0,6.0,22.0,1.0,1.0,Orthodox,,1979/04/04,['lightweight'],lightweight,['KO/TKO'],"['Submission', 'Submission']",[2.0],9.0,0,0,3,1,0.0,2.0,0.0,0.0,2.0,1,0,0,Unranked,Unranked
Damien Brown,177.80000000000004,70.31,172.72,17,12,0,38.0,4.86,50.0,3.66,0.68,53.0,27.0,0.7,2.0,2.0,219.0,37.0,67.0,3.0,11.0,Orthodox,Beatdown,1984/12/25,['lightweight'],lightweight,"['Decision - Split', 'KO/TKO']","['Decision - Split', 'Decision - Split', 'KO/TKO', 'Decision - Unanimous']","[3.0, 1.0]",18.0,0,0,6,2,1.0,0.0,3.0,0.0,4.0,1,0,1,Unranked,Unranked
Damir Hadzovic,175.26,70.31,177.8,14,8,0,47.0,3.7400000000000007,59.0,3.34,0.9099999999999999,34.0,54.0,0.1,2.0,0.0,462.0,247.0,518.0,6.0,11.0,Orthodox,The Bosnian Bomber,1986/08/08,['lightweight'],lightweight,"['KO/TKO', 'Decision - Unanimous', 'Decision - Split', 'KO/TKO']","['Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'Submission', 'Decision - Unanimous', 'KO/TKO']","[2.0, 3.0, 3.0, 3.0]",30.0,0,0,10,4,2.0,1.0,3.0,0.0,6.0,2,0,2,Unranked,Unranked
Damir Ismagulov,177.8,70.31,187.96,24,3,0,42.0,2.44,61.0,3.36,1.0,70.0,28.0,0.0,1.0,0.0,1182.0,126.0,267.0,7.0,25.0,Orthodox,Qazaq,1991/02/03,['lightweight'],lightweight,"['Decision - Split', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous']","[3.0, 3.0, 3.0, 3.0, 3.0]",21.0,0,0,7,5,0.0,0.0,2.0,0.0,2.0,0,0,5,Unranked,11.0
Dan Hooker,182.88,70.31,190.5,24,12,0,48.0,4.72,51.0,5.03,0.73,78.0,34.0,0.3,9.0,4.0,2518.0,849.0,1748.0,11.0,32.0,Switch,The Hangman,1990/02/13,"['lightweight', 'featherweight']",lightweight,"['KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Submission', 'KO/TKO', 'Submission', 'KO/TKO', 'Decision - Split', 'Decision - Split', 'Decision - Split', 'Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'KO/TKO']","['KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Submission', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous']","[2.0, 3.0, 1.0, 3.0, 2.0, 1.0, 1.0, 3.0, 3.0, 5.0, 3.0, 1.0, 1.0, 2.0]",70.0,0,0,22,14,3.0,1.0,4.0,0.0,8.0,7,2,5,Unranked,4.0
Dan Lauzon,177.80000000000004,70.31,,17,6,0,25.0,4.09,61.0,1.34,1.63,80.0,33.0,,1.0,0.0,310.0,35.0,122.0,3.0,7.0,Orthodox,The Upgrade,1988/03/30,['lightweight'],lightweight,[],"['Decision - Unanimous', 'Submission', 'KO/TKO']",[],9.0,0,0,3,0,1.0,1.0,1.0,0.0,3.0,0,0,0,Unranked,Unranked
Dan Moret,182.88,70.31,185.42,13,6,0,43.0,3.56,43.0,2.67,1.25,45.0,27.0,,0.0,0.0,585.0,96.0,219.0,3.0,11.0,Southpaw,The Hitman,1986/11/21,['lightweight'],lightweight,[],"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']",[],9.0,0,0,3,0,1.0,0.0,2.0,0.0,3.0,0,0,0,Unranked,Unranked
Daniel Zellhuber,185.42,70.31,195.58,15,2,0,40.0,6.02,55.0,6.26,0.18,94.0,25.0,0.20000000000000004,2.0,1.0,141.0,130.0,385.0,0.0,2.0,Switch,Golden Boy,1999/07/07,['lightweight'],lightweight,"['Decision - Unanimous', 'Submission', 'Decision - Unanimous']","['Decision - Split', 'Decision - Unanimous']","[3.0, 2.0, 3.0]",15.0,0,0,5,3,0.0,0.0,2.0,0.0,2.0,0,1,2,Unranked,Unranked
Danilo Belluardo,182.88,70.31,187.96,12,5,0,61.0,4.79,41.0,1.52,3.5,50.0,100.0,,0.0,0.0,262.0,13.0,21.0,2.0,2.0,Southpaw,Caterpillar,1994/07/21,['lightweight'],lightweight,[],"['KO/TKO', 'KO/TKO']",[],6.0,0,0,2,0,2.0,0.0,0.0,0.0,2.0,0,0,0,Unranked,Unranked
Danny Abbadi,180.34,70.31,,4,6,0,38.0,4.41,57.0,3.29,0.0,77.0,0.0,,0.0,0.0,110.0,59.0,155.0,0.0,0.0,Orthodox,The Assassin,1983/07/03,"['lightweight', 'middleweight']",lightweight,[],"['Decision - Split', 'Submission']",[],6.0,0,0,2,0,0.0,1.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Danny Castillo,175.26,70.31,180.34,17,10,0,42.0,1.9599999999999997,62.0,2.57,2.95,63.0,38.0,0.20000000000000004,2.0,1.0,3912.0,280.0,638.0,31.0,89.0,Orthodox,Last Call,1979/08/25,['lightweight'],lightweight,"['KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous']","['KO/TKO', 'Decision - Majority', 'Decision - Split', 'Decision - Split', 'Decision - Split', 'KO/TKO', 'Decision - Unanimous']","[2.0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0]",42.0,0,0,14,7,2.0,0.0,5.0,0.0,7.0,2,0,5,Unranked,Unranked
Danny Downes,182.88,70.31,182.88,8,3,0,34.0,3.53,37.0,1.66,0.0,37.0,0.0,0.5,0.0,1.0,59.0,6.0,27.0,0.0,0.0,Orthodox,,1986/04/08,['lightweight'],lightweight,[],"['Decision - Unanimous', 'Decision - Unanimous']",[],6.0,0,0,2,0,0.0,0.0,2.0,0.0,2.0,0,0,0,Unranked,Unranked
Daron Cruickshank,172.72,70.31,182.88,18,10,0,38.0,2.98,57.0,2.88,2.04,60.0,41.0,0.2,5.0,2.0,1025.0,182.0,528.0,18.0,43.0,Switch,Detroit Superstar,1985/06/11,['lightweight'],lightweight,"['Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Decision - Split']","['Submission', 'Submission', 'Decision - Unanimous', 'Submission', 'Could Not Continue', 'Submission', 'Decision - Unanimous']","[3.0, 2.0, 2.0, 3.0, 1.0, 3.0]",39.0,0,0,13,6,0.0,4.0,2.0,0.0,7.0,3,0,3,Unranked,Unranked
Darrell Horcher,177.8,70.31,177.8,13,4,0,44.0,4.21,39.0,2.05,0.35,47.0,50.0,,0.0,0.0,588.0,89.0,199.0,1.0,2.0,Southpaw,The Saint,1987/07/28,"['lightweight', 'catch weight']",lightweight,['Decision - Split'],"['Submission', 'Decision - Unanimous', 'KO/TKO']",[3.0],12.0,0,0,4,1,1.0,1.0,1.0,0.0,3.0,0,0,1,Unranked,Unranked
Davi Ramos,167.64000000000001,70.31,177.8,10,4,0,37.0,3.44,56.0,2.64,1.95,83.0,40.0,0.6,0.0,2.0,757.0,97.0,304.0,10.0,25.0,Orthodox,Tasmanian Devil,1986/11/05,"['lightweight', 'welterweight']",lightweight,"['Decision - Unanimous', 'Submission', 'Submission', 'Submission']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']","[3.0, 1.0, 1.0, 3.0]",21.0,0,0,7,4,0.0,0.0,3.0,0.0,3.0,0,3,1,Unranked,Unranked
David Baron,167.64,70.31,,17,4,1,30.0,2.1,56.0,1.17,0.0,14.0,0.0,,0.0,0.0,55.0,7.0,16.0,0.0,1.0,Switch,,1973/02/15,['lightweight'],lightweight,[],['Submission'],[],3.0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
David Bielkheden,177.80000000000004,70.31,180.34,24,12,0,57.0,1.64,54.0,1.11,2.65,14.0,63.0,0.0,0.0,0.0,616.0,5.0,6.0,7.0,11.0,Orthodox,,1979/06/06,"['lightweight', 'welterweight']",lightweight,['Decision - Unanimous'],"['Submission', 'KO/TKO']",[3.0],9.0,0,0,3,1,1.0,1.0,0.0,0.0,2.0,0,0,1,Unranked,Unranked
David Kaplan,170.18,70.31,,3,4,0,46.0,4.32,67.0,2.88,4.88,0.0,43.0,,0.0,0.0,374.0,62.0,134.0,7.0,16.0,Orthodox,Diamond,1979/11/16,['lightweight'],lightweight,[],"['Decision - Split', 'Submission']",[],6.0,0,0,2,0,0.0,1.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
David Lee,177.8,70.31,,12,10,0,50.0,3.31,42.0,1.49,0.0,50.0,0.0,,0.0,0.0,23.0,13.0,26.0,0.0,4.0,Orthodox,,,['lightweight'],lightweight,[],"['Submission', 'Submission']",[],6.0,0,0,2,0,0.0,2.0,0.0,0.0,2.0,0,0,0,Unranked,Unranked
David Michaud,175.26,70.31,,11,3,0,43.0,4.45,54.0,3.25,2.53,77.0,58.0,0.7,0.0,2.0,663.0,17.0,52.0,7.0,12.0,Orthodox,BullDawg,1988/11/10,"['lightweight', 'welterweight']",lightweight,['Decision - Unanimous'],"['Decision - Split', 'Submission']",[3.0],9.0,0,0,3,1,0.0,1.0,1.0,0.0,2.0,0,0,1,Unranked,Unranked
David Roberts,185.42,77.11,,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Orthodox,,1975/11/15,['lightweight'],lightweight,[],['KO/TKO'],[],1.0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
David Teymur,175.26,70.31,185.42,8,2,0,43.0,3.53,55.0,4.69,0.94,77.0,33.0,0.0,3.0,0.0,171.0,183.0,432.0,4.0,12.0,Southpaw,,1989/05/01,['lightweight'],lightweight,"['Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous']",['Submission'],"[3.0, 2.0, 2.0, 3.0, 3.0]",18.0,0,0,6,5,0.0,1.0,0.0,0.0,1.0,2,0,3,Unranked,Unranked
David Velasquez,165.1,65.77,,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,20.0,37.0,0.0,0.0,Orthodox,Little,,['lightweight'],lightweight,[],['KO/TKO'],[],3.0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Dennis Siver,167.64,65.77,177.8,23,11,0,32.0,2.67,65.0,3.8699999999999997,0.87,65.0,32.0,0.3,7.0,5.0,2290.0,369.0,1279.0,13.0,40.0,Orthodox,,1979/01/13,"['featherweight', 'lightweight', 'welterweight']",lightweight,"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'KO/TKO', 'Submission', 'KO/TKO', 'KO/TKO', 'Decision - Majority', 'Decision - Unanimous', 'Decision - Unanimous']","['Decision - Unanimous', 'Overturned', 'Submission', 'KO/TKO', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'Submission']","[3.0, 3.0, 3.0, 3.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 3.0, 3.0]",65.0,0,0,21,12,3.0,2.0,3.0,1.0,8.0,3,2,7,Unranked,5.0
Desmond Green,177.8,70.31,185.42,23,8,0,46.0,2.5100000000000002,69.0,3.7,1.6199999999999999,75.0,50.0,0.0,1.0,0.0,347.0,189.0,411.0,10.0,20.0,Southpaw,The Predator,1989/10/11,['lightweight'],lightweight,"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'Decision - Split']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']","[3.0, 3.0, 1.0, 3.0]",21.0,0,0,7,4,0.0,0.0,3.0,0.0,3.0,1,0,3,Unranked,Unranked
Devin Powell,182.88,70.31,185.42,9,4,0,,3.67,,2.88,0.0,0.0,0.0,0.6,1.0,2.0,147.0,0.0,0.0,0.0,5.0,Orthodox,,1988/03/01,['lightweight'],lightweight,['KO/TKO'],"['Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous']",[1.0],12.0,0,0,4,1,0.0,0.0,3.0,0.0,3.0,1,0,0,Unranked,Unranked
Devonte Smith,175.26,70.31,193.04,11,4,0,,3.91,,4.55,0.3499999999999999,85.0,25.0,0.3,2.0,1.0,207.0,0.0,0.0,1.0,4.0,Orthodox,King Kage,1993/07/30,"['lightweight', 'catch weight']",lightweight,"[""TKO - Doctor's Stoppage"", 'KO/TKO', 'KO/TKO']","['Decision - Split', 'KO/TKO', 'KO/TKO']","[2.0, 1.0, 1.0]",18.0,0,0,6,3,2.0,0.0,1.0,0.0,3.0,3,0,0,Unranked,Unranked
Diego Ferreira,175.26,70.31,187.96,19,6,0,40.0,3.46,55.0,4.82,0.86,57.0,30.0,0.6,3.0,1.0,1163.0,404.0,1072.0,9.0,30.0,Orthodox,,1985/01/18,['lightweight'],lightweight,"['KO/TKO', 'KO/TKO', 'KO/TKO', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Submission']","['KO/TKO', 'KO/TKO', 'Decision - Split', 'Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']","[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 1.0, 3.0, 2.0, 1.0]",48.0,0,0,16,10,3.0,0.0,3.0,0.0,6.0,5,2,3,Unranked,8.0
Diego Saraiva,167.64,70.31,,22,20,1,32.0,3.58,62.0,1.64,1.33,0.0,40.0,,0.0,0.0,478.0,74.0,227.0,4.0,10.0,Orthodox,The Octopus,1982/04/23,['lightweight'],lightweight,[],"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']",[],9.0,0,0,3,0,0.0,0.0,3.0,0.0,3.0,0,0,0,Unranked,Unranked
