name,height,weight,reach,wins,losses,draws,str_acc,sapm,str_def,splm,td_avg,td_def,td_avg_acc,sub_avg,kd,sub_att,ctrl,sig_str_landed,sig_str_atmpted,td_landed,td_atmpted,stance,nick_name,dob,division,main_div,method,method_losses,finish_round,total_rounds,title_fight,won_title_fight,total_ufc_fights,won_fight,ko_losses,totsub_losses,totdec_losses,nocon_losses,loss_fights,ko_t,totsub,totdec,pfp_rank,div_rank
Aljamain Sterling,170.18,65.77,180.34,24,5,0,52.0,2.21,58.0,4.41,2.51,42.0,29.0,0.6999999999999998,0.0,9.0,5514.0,444.0,926.0,47.0,157.0,Orthodox,Funk Master,1989/07/31,"['bantamweight', 'catch weight', 'featherweight']",bantamweight,"['Decision - Split', 'KO/TKO', 'Decision - Split', 'Submission', 'Decision - Unanimous', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'Decision - Unanimous', 'DQ', 'Decision - Unanimous', 'Submission', 'KO/TKO', 'Decision - Unanimous']","['KO/TKO', 'Decision - Split', 'Decision - Unanimous', 'KO/TKO', 'Decision - Split']","[5.0, 2.0, 5.0, 1.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0]",73.0,5,4,21,16,2.0,0.0,3.0,0.0,5.0,2,4,9,6.0,0.0
Anderson Dos Santos,165.1,61.23,177.8,21,9,0,25.0,5.37,49.0,2.7,0.98,66.0,14.0,,0.0,0.0,436.0,124.0,486.0,3.0,21.0,Orthodox,Berinja,1985/07/24,"['bantamweight', 'featherweight']",bantamweight,['Submission'],"['KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous']",[1.0],12.0,0,0,4,1,1.0,0.0,2.0,0.0,3.0,0,1,0,Unranked,Unranked
Andre Ewell,172.72,65.77,190.5,17,9,0,40.0,4.87,51.0,4.28,0.36,72.0,75.0,0.1,1.0,1.0,277.0,205.0,580.0,3.0,4.0,Southpaw,Mr. Highlight,1988/01/21,"['catch weight', 'bantamweight', 'featherweight']",bantamweight,"['Decision - Split', 'Decision - Split', 'Decision - Unanimous', 'Decision - Split']","['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'Submission']","[3.0, 3.0, 3.0, 3.0]",27.0,0,0,9,4,2.0,1.0,2.0,0.0,5.0,0,0,4,Unranked,Unranked
Andre Soukhamthath,175.26,61.23,177.8,13,8,0,44.0,4.31,49.0,2.77,1.25,58.0,53.0,0.2,6.0,1.0,867.0,187.0,466.0,8.0,15.0,Orthodox,The Asian Sensation,1988/10/23,['bantamweight'],bantamweight,"['Decision - Unanimous', 'KO/TKO']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split', 'Decision - Split']","[3.0, 2.0]",21.0,0,0,7,2,0.0,0.0,5.0,0.0,5.0,1,0,1,Unranked,Unranked
Angel Pacheco,172.72,61.23,177.8,7,3,0,,11.47,,9.5,0.0,28.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,Orthodox,,1992/01/13,['bantamweight'],bantamweight,[],['Decision - Unanimous'],[],3.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0,Unranked,Unranked
Anthony Birchak,172.72,61.23,175.26,16,8,0,36.0,3.67,56.0,3.93,0.48,61.0,14.0,0.5,2.0,0.0,223.0,78.0,215.0,1.0,7.0,Orthodox,El Toro,1986/05/16,['bantamweight'],bantamweight,"['Decision - Split', 'KO/TKO']","['Submission', 'KO/TKO', 'Submission', 'KO/TKO']","[3.0, 1.0]",18.0,0,0,6,2,2.0,2.0,0.0,0.0,4.0,1,0,1,Unranked,Unranked
Antonio Banuelos,165.1,61.23,160.02,20,11,1,33.0,3.15,58.0,2.69,1.62,86.0,62.0,,0.0,0.0,1.0,10.0,135.0,0.0,0.0,Orthodox,,1979/09/23,['bantamweight'],bantamweight,[],['Decision - Unanimous'],[],3.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0,Unranked,Unranked
Aoriqileng,170.18,61.23,175.26,25,12,0,49.0,5.46,48.0,4.65,1.2,58.0,46.0,0.0,2.0,0.0,670.0,137.0,296.0,7.0,15.0,Orthodox,The Mongolian Murderer,1993/06/25,"['bantamweight', 'flyweight']",bantamweight,"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']","['Decision - Unanimous', 'Decision - Unanimous', 'Could Not Continue', 'KO/TKO', 'Decision - Unanimous']","[3.0, 3.0, 1.0]",24.0,0,0,8,3,1.0,0.0,3.0,0.0,5.0,1,0,2,Unranked,Unranked
Augusto Mendes,167.64,61.23,165.1,6,2,0,34.0,3.91,56.0,2.42,1.75,80.0,33.0,,1.0,0.0,325.0,83.0,238.0,4.0,12.0,Orthodox,Tanquinho,1983/03/03,"['bantamweight', 'catch weight']",bantamweight,['Decision - Split'],"['Decision - Unanimous', 'KO/TKO']",[3.0],9.0,0,0,3,1,1.0,0.0,1.0,0.0,2.0,0,0,1,Unranked,Unranked
Azamat Gashimov,167.64,56.7,,8,3,0,21.0,4.75,53.0,1.24,1.69,0.0,25.0,,0.0,0.0,121.0,11.0,51.0,1.0,4.0,Orthodox,,1990/04/07,"['flyweight', 'bantamweight']",bantamweight,[],"['KO/TKO', 'Submission']",[],6.0,0,0,2,0,1.0,1.0,0.0,0.0,2.0,0,0,0,Unranked,Unranked
Baergeng Jieleyisi,175.26,65.77,180.34,18,7,0,,2.62,,1.61,1.73,78.0,38.0,0.2,0.0,0.0,17.0,0.0,0.0,1.0,1.0,Orthodox,,1995/11/24,['bantamweight'],bantamweight,[],['Decision - Unanimous'],[],3.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0,Unranked,Unranked
Batgerel Danaa,170.18,61.23,177.8,12,5,0,36.0,4.21,47.0,5.38,0.52,62.0,50.0,0.0,4.0,0.0,105.0,265.0,752.0,2.0,4.0,Orthodox,Storm,1989/07/04,['bantamweight'],bantamweight,"['KO/TKO', 'KO/TKO', 'KO/TKO']","['KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous']","[1.0, 1.0, 1.0]",21.0,0,0,7,3,2.0,0.0,2.0,0.0,4.0,3,0,0,Unranked,Unranked
Bekzat Almakhan,170.18,61.23,172.72,12,2,0,40.0,4.29,32.0,0.68,0.0,0.0,0.0,,2.0,0.0,36.0,11.0,27.0,0.0,0.0,Orthodox,The Turan Warrior,1997/10/08,['bantamweight'],bantamweight,['KO/TKO'],['Decision - Unanimous'],[1.0],6.0,0,0,2,1,0.0,0.0,1.0,0.0,1.0,1,0,0,Unranked,Unranked
Benardo Sopaj,167.64,61.23,167.64,12,3,0,56.0,4.88,49.0,4.24,2.53,76.0,71.0,,1.0,0.0,418.0,126.0,225.0,5.0,7.0,Orthodox,Lion King,2000/09/25,['bantamweight'],bantamweight,['Decision - Unanimous'],['KO/TKO'],[3.0],6.0,0,0,2,1,1.0,0.0,0.0,0.0,1.0,0,0,1,Unranked,Unranked
Benito Lopez,177.8,61.23,185.42,10,2,0,45.0,5.18,56.0,4.39,0.0,73.0,0.0,0.3,1.0,0.0,112.0,95.0,212.0,0.0,0.0,Switch,Golden Boy,1994/04/06,['bantamweight'],bantamweight,"['Decision - Unanimous', 'Decision - Unanimous']","['Submission', 'Submission']","[3.0, 3.0]",12.0,0,0,4,2,0.0,2.0,0.0,0.0,2.0,0,0,2,Unranked,Unranked
Boston Salmon,175.26,61.23,175.26,6,3,0,37.0,7.75,59.0,4.13,0.0,100.0,0.0,0.0,0.0,0.0,43.0,12.0,22.0,0.0,1.0,Southpaw,Boom Boom,1990/11/20,['bantamweight'],bantamweight,[],"['KO/TKO', 'KO/TKO']",[],6.0,0,0,2,0,2.0,0.0,0.0,0.0,2.0,0,0,0,Unranked,Unranked
Brad Katona,167.64,61.22999999999999,162.56,16,5,0,52.0,4.75,50.0,4.81,1.8600000000000003,61.0,34.0,0.0,0.0,0.0,2070.0,71.0,111.0,15.0,44.0,Orthodox,Superman,1991/12/19,"['bantamweight', 'ultimate fighter 27 featherweight tournament']",bantamweight,"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']","['KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']","[3.0, 3.0, 3.0, 3.0]",27.0,1,1,9,4,1.0,0.0,4.0,0.0,5.0,0,0,4,Unranked,Unranked
Brad Pickett,167.64000000000001,61.23,172.72,25,14,0,31.0,4.63,55.0,3.02,2.47,58.0,44.0,0.4000000000000001,3.0,2.0,1966.0,57.0,202.0,21.0,52.0,Orthodox,One Punch,1978/09/24,"['catch weight', 'bantamweight', 'flyweight']",bantamweight,"['Decision - Unanimous', 'Decision - Split', 'KO/TKO', 'Submission', 'Decision - Split']","['KO/TKO', 'Submission', 'KO/TKO', 'Decision - Split', 'Decision - Unanimous', 'Submission', 'Decision - Split', 'Submission', 'Decision - Unanimous']","[3.0, 3.0, 1.0, 2.0, 3.0]",42.0,0,0,14,5,2.0,3.0,4.0,0.0,9.0,1,1,3,Unranked,5.0
Brady Hiestand,172.72,61.23,180.34,9,2,0,50.0,3.75,51.0,2.7,4.8,42.0,46.0,1.1,0.0,4.0,1599.0,66.0,134.0,18.0,39.0,Orthodox,Bam Bam,1999/04/30,['bantamweight'],bantamweight,"['Submission', 'KO/TKO', 'Decision - Unanimous']",['Decision - Split'],"[3.0, 3.0, 3.0]",12.0,0,0,4,3,0.0,0.0,1.0,0.0,1.0,1,1,1,Unranked,Unranked
Brett Johns,170.18,61.23,180.34,17,2,0,49.0,3.84,53.0,2.86,4.92,58.0,49.0,1.0,0.0,5.0,2709.0,101.0,266.0,29.0,59.0,Orthodox,The Pikey,1992/02/21,['bantamweight'],bantamweight,"['Decision - Unanimous', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission']","['Decision - Unanimous', 'Decision - Unanimous']","[3.0, 3.0, 3.0, 3.0, 1.0]",21.0,0,0,7,5,0.0,0.0,2.0,0.0,2.0,0,2,3,Unranked,13.0
Brian Bowles,170.18,61.23,177.8,10,3,0,26.0,2.98,64.0,2.36,1.39,54.0,70.0,1.3999999999999997,1.0,2.0,426.0,13.0,68.0,2.0,2.0,Orthodox,,1980/06/22,['bantamweight'],bantamweight,"['Decision - Unanimous', 'Submission']","['KO/TKO', 'Submission']","[3.0, 1.0]",12.0,0,0,4,2,1.0,1.0,0.0,0.0,2.0,0,1,1,Unranked,6.0
Brian Kelleher,167.64,61.22999999999999,167.64,24,16,0,41.0,4.59,54.0,3.31,1.68,60.0,41.0,0.7,3.0,4.0,2056.0,349.0,876.0,15.0,36.0,Switch,Boom,1986/08/19,"['bantamweight', 'featherweight']",bantamweight,"['Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'Submission', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Submission']","['Submission', 'Submission', 'Submission', 'Submission', 'Submission', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']","[3.0, 3.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0]",51.0,0,0,17,8,2.0,5.0,2.0,0.0,9.0,2,3,3,Unranked,15.0
Bruno Korea,167.64,61.23,165.1,7,3,0,,3.96,,2.12,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,,1991/06/28,['bantamweight'],bantamweight,[],['Submission'],[],3.0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Bryan Caraway,172.72,61.23,172.72,21,9,0,34.0,3.6100000000000003,54.0,2.53,2.57,80.0,25.0,0.8,0.0,3.0,2233.0,173.0,521.0,19.0,89.0,Orthodox,Kid Lightning,1984/08/04,"['bantamweight', 'featherweight']",bantamweight,"['Submission', 'Submission', 'Submission', 'Decision - Split', 'Decision - Unanimous', 'Submission']","['Decision - Split', 'KO/TKO', 'Decision - Unanimous', 'Decision - Split']","[3.0, 3.0, 2.0, 3.0, 3.0, 2.0]",30.0,0,0,10,6,1.0,0.0,3.0,0.0,4.0,0,4,2,Unranked,3.0
Byron Bloodworth,172.72,61.23,,6,3,0,28.0,5.18,50.0,1.82,0.0,0.0,0.0,,0.0,0.0,53.0,25.0,88.0,0.0,3.0,Orthodox,,1983/08/16,['bantamweight'],bantamweight,[],"['KO/TKO', 'KO/TKO']",[],6.0,0,0,2,0,2.0,0.0,0.0,0.0,2.0,0,0,0,Unranked,Unranked
Cameron Else,175.26,61.23,180.34,10,6,0,40.0,8.09,51.0,1.99,0.0,0.0,0.0,,0.0,0.0,16.0,17.0,42.0,0.0,0.0,Switch,Camchida,1987/04/27,['bantamweight'],bantamweight,[],"['KO/TKO', 'KO/TKO']",[],6.0,0,0,2,0,2.0,0.0,0.0,0.0,2.0,0,0,0,Unranked,Unranked
Cameron Saaiman,172.72,61.23,170.18,9,3,0,46.0,4.14,51.0,5.3,0.89,47.0,28.0,0.7,1.0,1.0,819.0,230.0,497.0,3.0,11.0,Southpaw,MSP,2000/12/20,['bantamweight'],bantamweight,"['KO/TKO', 'KO/TKO', 'Decision - Majority']","['KO/TKO', 'KO/TKO', 'Decision - Unanimous']","[1.0, 3.0, 3.0]",18.0,0,0,6,3,2.0,0.0,1.0,0.0,3.0,2,0,1,Unranked,Unranked
Cameron Smotherman,175.26,61.23,175.26,12,6,0,37.0,3.52,58.0,4.07,0.0,62.0,0.0,0.0,0.0,0.0,2.0,125.0,358.0,0.0,0.0,Orthodox,The Baby-Faced Killa,1997/09/17,['bantamweight'],bantamweight,['Decision - Unanimous'],"['Decision - Unanimous', 'Decision - Unanimous']",[3.0],9.0,0,0,3,1,0.0,0.0,2.0,0.0,2.0,0,0,1,Unranked,Unranked
Caolan Loughran,167.64,61.23,172.72,10,2,0,42.0,5.2,52.0,4.73,3.0,87.0,34.0,,0.0,0.0,1133.0,284.0,665.0,12.0,35.0,Orthodox,The Don,1996/05/18,['bantamweight'],bantamweight,"['Decision - Split', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous']","[3.0, 3.0]",12.0,0,0,4,2,0.0,0.0,2.0,0.0,2.0,0,0,2,Unranked,Unranked
Carlos Huachin,162.56,61.23,170.18,10,5,1,21.0,4.8,50.0,2.1,0.0,66.0,0.0,,0.0,0.0,0.0,52.0,242.0,0.0,0.0,Southpaw,Perro Malo,1996/06/04,['bantamweight'],bantamweight,[],"['Decision - Unanimous', 'KO/TKO']",[],6.0,0,0,2,0,1.0,0.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Carlos Vera,167.64,61.23,175.26,12,4,0,57.0,2.79,49.0,1.53,0.0,25.0,0.0,1.6,1.0,2.0,14.0,12.0,25.0,0.0,2.0,Orthodox,Pequeno,1987/11/05,['bantamweight'],bantamweight,['Submission'],['Decision - Unanimous'],[1.0],6.0,0,0,2,1,0.0,0.0,1.0,0.0,1.0,0,1,0,Unranked,Unranked
Carls John De Tomas,165.1,56.7,180.34,6,2,0,37.0,3.93,44.0,1.74,1.37,66.0,33.0,0.0,0.0,0.0,132.0,30.0,74.0,2.0,6.0,Southpaw,,1996/08/28,"['bantamweight', 'flyweight']",bantamweight,[],"['Submission', 'Decision - Unanimous']",[],6.0,0,0,2,0,0.0,1.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Casey Kenney,170.18,61.23,172.72,16,4,1,42.0,4.67,58.0,4.85,1.09,61.0,35.0,0.4,0.0,0.0,857.0,382.0,803.0,7.0,19.0,Southpaw,,1991/03/20,"['bantamweight', 'catch weight']",bantamweight,"['Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Split', 'Decision - Split']","[3.0, 3.0, 1.0, 3.0, 3.0]",24.0,0,0,8,5,0.0,0.0,3.0,0.0,3.0,0,1,4,Unranked,14.0
Chad Anheliger,167.64,61.23,162.56,13,8,0,46.0,2.76,53.0,3.11,0.68,38.0,30.0,0.5,2.0,2.0,552.0,85.0,155.0,4.0,11.0,Orthodox,The Monster,1986/12/01,['bantamweight'],bantamweight,"['KO/TKO', 'Decision - Unanimous']","['Decision - Unanimous', 'Submission', 'Decision - Unanimous']","[3.0, 3.0]",15.0,0,0,5,2,0.0,1.0,2.0,0.0,3.0,1,0,1,Unranked,Unranked
ChangHo Lee,172.72,61.23,175.26,11,1,0,67.0,2.35,39.0,4.92,3.27,37.0,33.0,,0.0,0.0,446.0,128.0,193.0,4.0,13.0,Orthodox,,1994/05/09,['bantamweight'],bantamweight,"['KO/TKO', 'Decision - Split']",[],"[2.0, 3.0]",6.0,0,0,2,2,0.0,0.0,0.0,,,1,0,1,Unranked,Unranked
Charalampos Grigoriou,170.18,61.23,170.18,8,5,0,48.0,3.97,46.0,2.62,2.62,90.0,80.0,0.0,1.0,0.0,448.0,26.0,38.0,4.0,5.0,Orthodox,Ferocious,1992/03/31,['bantamweight'],bantamweight,[],"['Decision - Unanimous', 'Submission']",[],6.0,0,0,2,0,0.0,1.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Charlie Valencia,160.02,61.23,162.56,12,7,0,37.0,2.61,77.0,2.58,1.4,75.0,53.0,,0.0,0.0,0.0,5.0,10.0,0.0,0.0,Orthodox,,1974/10/31,['bantamweight'],bantamweight,[],['KO/TKO'],[],3.0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Chico Camus,167.64,56.7,167.64,17,7,0,41.0,2.46,64.0,2.58,0.77,72.0,40.0,0.4000000000000001,0.0,2.0,1787.0,239.0,588.0,6.0,15.0,Orthodox,The King,1985/01/26,"['bantamweight', 'flyweight']",bantamweight,"['Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous']","['Overturned', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']","[3.0, 3.0, 3.0]",24.0,0,0,8,3,0.0,1.0,3.0,1.0,4.0,0,0,3,Unranked,13.0
Chris Beal,170.18,56.7,175.26,10,5,0,35.0,3.18,61.0,3.45,1.6,78.0,58.0,0.20000000000000004,1.0,1.0,973.0,86.0,248.0,7.0,12.0,Orthodox,Real Deal,1985/08/06,"['bantamweight', 'flyweight']",bantamweight,"['Decision - Unanimous', 'KO/TKO']","['Submission', 'Decision - Split', 'Decision - Unanimous']","[3.0, 2.0]",15.0,0,0,5,2,0.0,1.0,2.0,0.0,3.0,1,0,1,Unranked,Unranked
Chris Gutierrez,175.26,61.23,170.18,22,6,2,58.0,2.65,63.0,4.589999999999999,0.24,70.0,25.0,0.1,6.0,1.0,497.0,386.0,683.0,3.0,12.0,Orthodox,El Guapo,1991/04/22,"['featherweight', 'bantamweight', 'catch weight']",bantamweight,"['Decision - Split', 'Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'Decision - Split', 'KO/TKO', 'KO/TKO', 'Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission']","[3.0, 3.0, 3.0, 2.0, 3.0, 2.0, 1.0, 3.0, 3.0, 3.0]",44.0,0,0,14,10,0.0,1.0,3.0,0.0,4.0,3,0,7,Unranked,12.0
Chris Holdsworth,180.34,61.23,,6,0,0,,1.94,,1.85,3.38,100.0,62.0,2.0,0.0,3.0,847.0,0.0,0.0,5.0,8.0,Unknown,,1987/10/24,"['bantamweight', 'ultimate fighter 18 bantamweight tournament']",bantamweight,"['Decision - Unanimous', 'Submission']",[],"[3.0, 2.0]",6.0,1,1,2,2,0.0,0.0,0.0,,,0,1,1,Unranked,Unranked
Cody Garbrandt,172.72,61.23,165.1,14,7,0,39.0,3.64,59.0,2.88,0.93,83.0,27.0,0.0,11.0,0.0,555.0,262.0,653.0,10.0,36.0,Orthodox,No Love,1991/07/07,"['bantamweight', 'catch weight', 'flyweight']",bantamweight,"['KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'KO/TKO']","['Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'Submission', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO']","[1.0, 3.0, 1.0, 1.0, 3.0, 2.0, 5.0, 1.0, 3.0]",58.0,3,1,16,9,4.0,1.0,2.0,0.0,7.0,6,0,3,5.0,0.0
Cody Gibson,177.8,61.22999999999999,180.34,22,11,0,45.0,3.18,57.0,3.6100000000000003,2.13,69.0,37.0,0.6,2.0,1.0,1553.0,338.0,722.0,14.0,37.0,Orthodox,The Renegade,1987/09/11,['bantamweight'],bantamweight,"['Decision - Unanimous', 'Submission', 'KO/TKO']","['Decision - Unanimous', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission']","[3.0, 1.0, 1.0]",27.0,0,0,9,3,0.0,2.0,4.0,0.0,6.0,1,1,1,Unranked,Unranked
Cody Haddon,170.18,61.23,175.26,8,1,0,51.0,3.47,64.0,9.2,2.48,83.0,37.0,,0.0,0.0,91.0,140.0,280.0,2.0,4.0,Orthodox,,1998/09/08,['bantamweight'],bantamweight,['Decision - Unanimous'],[],[3.0],3.0,0,0,1,1,0.0,0.0,0.0,,,0,0,1,Unranked,Unranked
Cody Stamann,167.64,61.23,162.56,21,8,1,46.0,3.9100000000000006,60.0,4.320000000000001,2.17,76.0,37.0,0.0,2.0,0.0,2103.0,377.0,810.0,26.0,70.0,Orthodox,The Spartan,1989/11/09,"['bantamweight', 'catch weight', 'featherweight']",bantamweight,"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'Decision - Split', 'Decision - Split']","['Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'Decision - Majority', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission']","[3.0, 3.0, 3.0, 3.0, 1.0, 3.0, 3.0]",45.0,0,0,15,7,0.0,3.0,5.0,0.0,8.0,1,0,6,Unranked,9.0
Colby Thicknesse,170.18,61.23,175.26,7,1,0,,2.73,,2.53,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Orthodox,Slickness,1999/06/23,['bantamweight'],bantamweight,[],['Decision - Unanimous'],[],3.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0,Unranked,Unranked
Cole Escovedo,170.18,61.23,182.88,17,9,0,43.0,4.32,49.0,1.7700000000000002,0.43,13.0,33.0,0.0,0.0,0.0,168.0,53.0,109.0,2.0,5.0,Orthodox,Apache Kid,1981/08/30,['bantamweight'],bantamweight,[],"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']",[],9.0,0,0,3,0,1.0,0.0,2.0,0.0,3.0,0,0,0,Unranked,Unranked
Cole Smith,180.34,61.23,170.18,7,2,0,35.0,1.96,49.0,1.78,1.67,45.0,33.0,1.7,0.0,3.0,1186.0,38.0,88.0,5.0,15.0,Orthodox,The Cole Train,1989/04/05,['bantamweight'],bantamweight,['Decision - Unanimous'],"['Decision - Unanimous', 'Decision - Split']",[3.0],9.0,0,0,3,1,0.0,0.0,2.0,0.0,2.0,0,0,1,Unranked,Unranked
Cortavious Romious,162.56,61.23,172.72,9,4,0,38.0,3.46,39.0,1.91,2.29,64.0,66.0,0.8,0.0,0.0,501.0,17.0,45.0,6.0,9.0,Southpaw,,1994/01/06,['bantamweight'],bantamweight,[],"['KO/TKO', 'Decision - Unanimous']",[],6.0,0,0,2,0,1.0,0.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Cory Sandhagen,180.34,61.23,177.8,18,5,0,45.0,3.3399999999999994,56.0,5.06,1.28,63.0,34.0,0.3,4.0,4.0,2845.0,598.0,1353.0,18.0,52.0,Switch,,1992/04/20,"['bantamweight', 'catch weight', 'interim bantamweight', 'featherweight']",bantamweight,"['KO/TKO', 'Decision - Unanimous', ""TKO - Doctor's Stoppage"", 'KO/TKO', 'Submission', 'KO/TKO', 'Decision - Split', 'KO/TKO', 'Decision - Unanimous', 'Decision - Split', 'KO/TKO']","['Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous', 'Submission']","[2.0, 5.0, 4.0, 1.0, 1.0, 2.0, 5.0, 2.0, 3.0, 3.0, 2.0]",61.0,1,0,15,11,0.0,1.0,3.0,0.0,4.0,6,1,4,Unranked,2.0
Cristian Quinonez,172.72,61.23,177.80000000000004,18,5,0,40.0,4.55,55.0,4.19,1.37,84.0,37.0,0.0,0.0,0.0,195.0,32.0,76.0,2.0,7.0,Orthodox,Problema,1996/04/26,['bantamweight'],bantamweight,['KO/TKO'],"['Submission', 'Submission']",[1.0],9.0,0,0,3,1,0.0,2.0,0.0,0.0,2.0,1,0,0,Unranked,Unranked
Da'Mon Blackshear,177.8,61.22999999999999,182.88,17,7,1,46.0,4.15,52.0,4.7,1.56,71.0,36.0,1.6000000000000003,0.0,5.0,1171.0,48.0,114.0,9.0,25.0,Switch,The Monster,1994/08/12,['bantamweight'],bantamweight,"['Decision - Unanimous', 'Submission', 'Submission', 'KO/TKO', 'Submission']","['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'Decision - Majority']","[3.0, 2.0, 1.0, 2.0, 1.0]",27.0,0,0,9,5,1.0,0.0,3.0,0.0,4.0,1,3,1,Unranked,Unranked
Damacio Page,167.64,61.23,167.64,19,10,0,38.0,2.47,51.0,2.05,2.63,23.0,64.0,0.9,0.0,0.0,408.0,40.0,106.0,3.0,6.0,Orthodox,The Angel of Death,1982/09/30,['bantamweight'],bantamweight,[],"['Submission', 'Submission', 'Submission']",[],9.0,0,0,3,0,0.0,3.0,0.0,0.0,3.0,0,0,0,Unranked,Unranked
Damian Stasiak,165.1,61.23,177.80000000000004,10,6,0,36.0,3.1,52.0,1.86,2.64,43.0,35.0,0.6,0.0,1.0,1015.0,56.0,193.0,13.0,37.0,Orthodox,Webster,1990/02/20,"['bantamweight', 'featherweight']",bantamweight,"['Submission', 'Submission']","['Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous']","[3.0, 1.0]",18.0,0,0,6,2,1.0,0.0,3.0,0.0,4.0,0,2,0,Unranked,Unranked
Dan Argueta,170.18,61.23,172.72,9,3,0,43.0,3.44,50.0,2.48,4.36,55.0,35.0,1.4,0.0,7.0,1765.0,27.0,59.0,21.0,59.0,Southpaw,The Determined,1993/08/13,"['bantamweight', 'featherweight']",bantamweight,['Decision - Unanimous'],"['Decision - Unanimous', 'Submission', 'Overturned', 'Overturned', 'Decision - Unanimous']",[3.0],18.0,0,0,6,1,0.0,1.0,2.0,2.0,3.0,0,0,1,Unranked,Unranked
Daniel Marcos,170.18,61.23,175.26,17,1,0,53.0,3.8800000000000003,61.0,5.11,0.9899999999999999,84.0,46.0,0.0,2.0,0.0,710.0,302.0,568.0,6.0,13.0,Orthodox,Soncora,1993/03/07,['bantamweight'],bantamweight,"['Decision - Split', 'Decision - Unanimous', 'Decision - Split', 'KO/TKO']","['Could Not Continue', 'Decision - Unanimous']","[3.0, 3.0, 3.0, 2.0]",18.0,0,0,6,4,0.0,0.0,1.0,0.0,2.0,1,0,3,Unranked,Unranked
Daniel Santos,170.18,65.77,170.18,13,2,0,40.0,4.96,51.0,4.74,3.03,73.0,39.0,0.0,1.0,0.0,1111.0,118.0,363.0,11.0,28.0,Orthodox,Willycat,1995/03/12,"['featherweight', 'bantamweight', 'catch weight']",bantamweight,"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO']",['Decision - Unanimous'],"[3.0, 3.0, 2.0]",12.0,0,0,4,3,0.0,0.0,1.0,0.0,1.0,1,0,2,Unranked,Unranked
