name,height,weight,reach,wins,losses,draws,str_acc,sapm,str_def,splm,td_avg,td_def,td_avg_acc,sub_avg,kd,sub_att,ctrl,sig_str_landed,sig_str_atmpted,td_landed,td_atmpted,stance,nick_name,dob,division,main_div,method,method_losses,finish_round,total_rounds,title_fight,won_title_fight,total_ufc_fights,won_fight,ko_losses,totsub_losses,totdec_losses,nocon_losses,loss_fights,ko_t,totsub,totdec,pfp_rank,div_rank
Asu Almabayev,162.56,56.7,165.1,21,3,0,54.0,1.7600000000000002,53.0,2.32,4.13,66.0,42.0,1.4,1.0,4.0,1897.0,132.0,251.0,18.0,42.0,Orthodox,Zulfikar,1994/01/25,['flyweight'],flyweight,"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission']",['KO/TKO'],"[3.0, 3.0, 3.0, 2.0]",17.0,0,0,5,4,1.0,0.0,0.0,0.0,1.0,0,1,3,Unranked,7.0
Azat Maksum,170.18,56.70000000000001,177.80000000000004,15,2,0,28.0,5.0,52.0,3.24,2.33,85.0,28.0,0.3,1.0,1.0,227.0,108.0,348.0,7.0,25.0,Southpaw,Qazaq,1995/02/02,['flyweight'],flyweight,['Decision - Split'],"['Decision - Unanimous', 'Decision - Unanimous']",[3.0],9.0,0,0,3,1,0.0,0.0,2.0,0.0,2.0,0,0,1,Unranked,Unranked
Ben Nguyen,165.1,56.7,165.1,16,8,0,40.0,3.0100000000000002,59.0,3.5100000000000002,0.25,63.0,33.0,1.0,3.0,2.0,383.0,94.0,251.0,1.0,3.0,Switch,Ten,1988/08/03,['flyweight'],flyweight,"['Decision - Unanimous', 'Submission', 'Submission', 'KO/TKO']","['Decision - Unanimous', 'Submission', 'KO/TKO']","[3.0, 1.0, 1.0, 1.0]",21.0,0,0,7,4,1.0,1.0,1.0,0.0,3.0,1,2,1,Unranked,8.0
Bentley Syler,162.56,56.7,,5,1,0,,1.73,,1.3,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,Bolivia,1982/12/22,['flyweight'],flyweight,[],['KO/TKO'],[],3.0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Bibulatov Magomed,165.1,56.70000000000001,165.1,14,2,0,51.0,1.83,52.0,3.6,2.85,75.0,40.0,0.0,0.0,0.0,600.0,56.0,125.0,6.0,15.0,Orthodox,Chaborz,1988/08/22,['flyweight'],flyweight,['Decision - Unanimous'],"['Decision - Split', 'KO/TKO']",[3.0],9.0,0,0,3,1,1.0,0.0,1.0,0.0,2.0,0,0,1,Unranked,Unranked
Brandon Moreno,170.18,56.7,177.8,23,8,2,44.0,3.6199999999999997,60.0,3.96,1.51,64.0,44.0,0.4,4.0,2.0,3254.0,337.0,734.0,31.0,70.0,Orthodox,The Assassin Baby,1993/12/07,"['flyweight', 'interim flyweight']",flyweight,"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'Decision - Unanimous', 'Decision - Split', ""TKO - Doctor's Stoppage"", 'Submission', 'Decision - Unanimous', 'Submission', 'Submission']","['Decision - Split', 'Decision - Split', 'Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous', 'Decision - Majority', 'Decision - Unanimous']","[5.0, 5.0, 3.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 1.0]",74.0,6,3,18,11,0.0,0.0,7.0,0.0,7.0,3,3,5,9.0,0.0
Brandon Royval,175.26,56.7,172.72,17,8,0,41.0,4.23,43.0,5.55,0.67,45.0,75.0,1.1,3.0,7.0,571.0,345.0,931.0,6.0,8.0,Southpaw,Raw Dawg,1992/08/16,['flyweight'],flyweight,"['Decision - Split', 'KO/TKO', 'Submission', 'Decision - Split', 'Decision - Split', 'Submission', 'Submission']","['Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'KO/TKO']","[5.0, 1.0, 1.0, 3.0, 5.0, 2.0, 2.0]",39.0,1,0,11,7,1.0,1.0,2.0,0.0,4.0,1,3,3,Unranked,1.0
CJ Vergara,167.64,56.7,172.72,12,7,1,56.0,4.69,53.0,5.02,0.0,60.0,0.0,0.2,0.0,1.0,645.0,96.0,170.0,0.0,0.0,Orthodox,,1991/06/18,['flyweight'],flyweight,"['Decision - Unanimous', 'KO/TKO', 'Decision - Split']","['KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'Submission']","[3.0, 2.0, 3.0]",24.0,0,0,8,3,1.0,2.0,2.0,0.0,5.0,1,0,2,Unranked,Unranked
Carlos Candelario,172.72,56.7,172.72,8,3,0,46.0,5.17,44.0,3.97,2.28,53.0,36.0,0.3,0.0,0.0,307.0,9.0,34.0,3.0,6.0,Southpaw,The Cannon,1991/06/04,['flyweight'],flyweight,[],"['Submission', 'Decision - Unanimous']",[],6.0,0,0,2,0,0.0,1.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Carlos Hernandez,172.72,56.7,170.18,10,5,0,45.0,3.5,50.0,3.8300000000000005,1.56,65.0,21.0,0.2,0.0,0.0,729.0,153.0,337.0,9.0,34.0,Orthodox,,1993/10/25,['flyweight'],flyweight,"['Decision - Unanimous', 'Decision - Split', 'Decision - Split']","['Submission', 'Decision - Unanimous', 'KO/TKO', 'Submission']","[3.0, 3.0, 3.0]",21.0,0,0,7,3,1.0,2.0,1.0,0.0,4.0,0,0,3,Unranked,Unranked
Carlos Mota,162.56,56.7,175.26,8,2,0,41.0,1.13,54.0,0.8,0.0,50.0,0.0,,0.0,0.0,11.0,12.0,29.0,0.0,0.0,Orthodox,Tizil,1995/04/15,['flyweight'],flyweight,[],['Decision - Unanimous'],[],3.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0,Unranked,Unranked
Charles Johnson,175.26,56.7,177.8,17,7,0,49.0,3.62,57.0,4.74,0.5,67.0,20.0,0.4000000000000001,3.0,0.0,668.0,288.0,581.0,5.0,24.0,Switch,InnerG,1991/01/10,"['flyweight', 'catch weight']",flyweight,"['Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'Decision - Split', 'KO/TKO', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous']","[3.0, 3.0, 1.0, 3.0, 3.0, 3.0]",33.0,0,0,11,6,0.0,0.0,5.0,0.0,5.0,2,0,4,Unranked,12.0
Chris Cariaso,160.02,56.7,162.56,17,8,0,43.0,2.23,61.0,3.3500000000000005,1.11,57.0,39.0,0.8,0.0,6.0,1436.0,234.0,576.0,10.0,26.0,Southpaw,Kamikaze,1981/05/27,"['flyweight', 'bantamweight']",flyweight,"['Decision - Split', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'Submission', 'Decision - Unanimous', 'Decision - Split']","[3.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",41.0,1,0,13,7,0.0,2.0,4.0,0.0,6.0,1,0,6,Unranked,7.0
Chris Kelades,170.18,56.7,172.72,9,3,0,43.0,2.64,48.0,2.4,1.04,53.0,18.0,0.3,0.0,0.0,687.0,89.0,209.0,4.0,22.0,Orthodox,The Greek Assassin,1981/02/21,['flyweight'],flyweight,"['Decision - Split', 'Decision - Unanimous']","['Decision - Unanimous', 'Submission']","[3.0, 3.0]",12.0,0,0,4,2,0.0,1.0,1.0,0.0,2.0,0,0,2,Unranked,Unranked
Clayton Carpenter,167.64,56.70000000000001,167.64,8,1,0,55.0,2.75,55.0,3.91,2.23,42.0,46.0,1.5,0.0,4.0,538.0,42.0,69.0,3.0,7.0,Orthodox,,1996/06/09,['flyweight'],flyweight,"['Submission', 'Submission']",['Decision - Unanimous'],"[2.0, 1.0]",9.0,0,0,3,2,0.0,0.0,1.0,0.0,1.0,0,2,0,Unranked,Unranked
Cody Durden,170.18,56.7,170.18,17,8,1,44.0,4.35,50.0,3.44,4.13,73.0,47.0,0.7,1.0,4.0,3082.0,147.0,273.0,34.0,71.0,Southpaw,Custom Made,1991/03/29,"['flyweight', 'bantamweight']",flyweight,"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Submission', 'KO/TKO']","['KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Submission', 'Submission', 'Submission', 'Decision - Unanimous']","[3.0, 3.0, 3.0, 3.0, 2.0, 1.0]",39.0,0,0,13,6,2.0,3.0,2.0,0.0,7.0,1,1,4,Unranked,13.0
Daniel Barez,167.64,56.70000000000001,167.64,17,7,0,49.0,5.95,50.0,3.65,1.93,80.0,28.0,0.6,2.0,0.0,98.0,18.0,30.0,1.0,5.0,Orthodox,,1988/12/10,['flyweight'],flyweight,['Decision - Unanimous'],"['Submission', 'Submission']",[3.0],9.0,0,0,3,1,0.0,2.0,0.0,0.0,2.0,0,0,1,Unranked,Unranked
Daniel Lacerda,167.64,56.70000000000001,177.80000000000004,11,6,0,45.0,8.28,34.0,3.9500000000000006,2.32,0.0,50.0,1.2,3.0,0.0,246.0,76.0,173.0,4.0,8.0,Switch,Miojo,1996/06/05,['flyweight'],flyweight,[],"['KO/TKO', 'Submission', 'Submission', 'Overturned', 'KO/TKO', 'KO/TKO']",[],18.0,0,0,6,0,3.0,2.0,0.0,1.0,5.0,0,0,0,Unranked,Unranked
Danny Martinez,167.64,56.7,170.18,21,8,0,28.0,3.77,63.0,2.73,3.0,36.0,45.0,0.0,1.0,0.0,998.0,134.0,424.0,14.0,28.0,Orthodox,The Gremlin,1985/06/14,"['bantamweight', 'flyweight']",flyweight,['Decision - Unanimous'],"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']",[3.0],12.0,0,0,4,1,0.0,0.0,3.0,0.0,3.0,0,0,1,Unranked,Unranked
Darrell Montague,167.64,56.70000000000001,170.18,13,5,0,25.0,5.38,52.0,1.92,0.7200000000000001,33.0,25.0,1.4,0.0,0.0,56.0,36.0,142.0,1.0,4.0,Southpaw,Mongoose,1987/11/03,['flyweight'],flyweight,[],"['KO/TKO', 'Decision - Unanimous', 'KO/TKO']",[],9.0,0,0,3,0,2.0,0.0,1.0,0.0,3.0,0,0,0,Unranked,13.0
Darren Uyenoyama,167.64,56.7,165.1,10,6,0,39.0,2.21,66.0,1.34,1.42,35.0,33.0,0.7,0.0,2.0,566.0,26.0,51.0,4.0,15.0,Orthodox,BC,1979/10/15,"['flyweight', 'bantamweight']",flyweight,"['Submission', 'Decision - Unanimous']","['Decision - Split', 'KO/TKO']","[2.0, 3.0]",12.0,0,0,4,2,1.0,0.0,1.0,0.0,2.0,0,1,1,Unranked,8.0
David Dvorak,165.1,56.70000000000001,172.72,20,6,0,43.0,3.2900000000000005,59.0,3.48,0.58,70.0,30.0,0.20000000000000004,0.0,1.0,464.0,174.0,389.0,3.0,10.0,Orthodox,Undertaker,1992/06/05,['flyweight'],flyweight,"['Submission', 'Decision - Unanimous', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']","[1.0, 3.0, 3.0]",18.0,0,0,6,3,0.0,0.0,3.0,0.0,3.0,0,1,2,Unranked,8.0
Deiveson Figueiredo,165.1,61.23,172.72,24,5,1,54.0,3.6399999999999997,49.0,2.82,1.69,58.0,35.0,1.4,12.0,16.0,2452.0,387.0,738.0,27.0,77.0,Orthodox,Deus da Guerra,1987/12/18,"['bantamweight', 'flyweight']",flyweight,"['Submission', 'Submission', 'Submission', 'Submission', 'KO/TKO', 'Decision - Split', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'KO/TKO']","[""TKO - Doctor's Stoppage"", 'Submission', 'Decision - Majority', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous']","[2.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0, 2.0, 3.0, 2.0, 2.0]",75.0,6,3,19,13,2.0,1.0,3.0,0.0,6.0,4,4,5,8.0,0.0
Demetrious Johnson,160.02,56.7,167.64,27,3,1,54.0,1.66,67.0,3.43,3.35,65.0,56.0,0.5,3.0,12.0,6144.0,191.0,458.0,74.0,135.0,Orthodox,Mighty Mouse,1986/08/13,"['flyweight', 'bantamweight']",flyweight,"['Submission', 'Submission', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'Submission', 'Submission', 'Decision - Unanimous', 'KO/TKO', 'Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous', 'Decision - Unanimous']","['Decision - Split', 'Decision - Majority', 'Decision - Unanimous']","[5.0, 3.0, 5.0, 1.0, 5.0, 5.0, 2.0, 5.0, 1.0, 5.0, 5.0, 3.0, 5.0, 3.0, 3.0]",82.0,14,12,18,15,0.0,0.0,3.0,0.0,3.0,2,5,8,1.0,0.0
Denys Bondar,167.64,56.70000000000001,175.26,14,5,0,50.0,5.16,56.0,4.59,3.99,62.0,58.0,,0.0,0.0,238.0,121.0,238.0,7.0,12.0,Orthodox,Psycho,1992/06/27,['flyweight'],flyweight,[],"['Submission', 'Decision - Unanimous', 'KO/TKO']",[],9.0,0,0,3,0,1.0,1.0,1.0,0.0,3.0,0,0,0,Unranked,Unranked
DongHun Choi,165.1,56.7,167.64,9,0,0,66.0,3.13,58.0,4.54,0.46,81.0,14.0,,1.0,0.0,1.0,12.0,19.0,0.0,0.0,Switch,,1999/01/02,['flyweight'],flyweight,['KO/TKO'],[],[1.0],3.0,0,0,1,1,0.0,0.0,0.0,,,1,0,0,Unranked,Unranked
Dustin Ortiz,165.1,56.7,165.1,19,8,0,44.0,2.17,56.0,2.94,3.0100000000000002,52.0,36.0,0.1,2.0,1.0,3673.0,262.0,617.0,35.0,97.0,Orthodox,,1988/12/25,['flyweight'],flyweight,"['KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'KO/TKO', 'Decision - Split', 'Decision - Split', 'Decision - Split', 'KO/TKO']","['Submission', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split']","[1.0, 3.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0]",42.0,0,0,14,8,0.0,1.0,5.0,0.0,6.0,4,0,4,Unranked,6.0
Edgar Chairez,170.18,56.7,180.34,12,6,0,44.0,5.08,42.0,3.44,0.0,33.0,0.0,1.7,1.0,4.0,82.0,25.0,38.0,0.0,2.0,Orthodox,Puro Chicali,1996/01/27,"['flyweight', 'catch weight']",flyweight,"['Submission', 'Submission']","['Decision - Unanimous', 'Overturned', 'Decision - Unanimous']","[1.0, 1.0]",15.0,0,0,5,2,0.0,0.0,2.0,1.0,2.0,0,2,0,Unranked,Unranked
Elias Garcia,165.1,56.7,170.18,6,2,0,27.0,5.05,50.0,1.59,0.68,33.0,14.0,1.4,1.0,2.0,28.0,19.0,54.0,1.0,7.0,Southpaw,,1992/09/13,['flyweight'],flyweight,[],"['Decision - Unanimous', 'Submission']",[],6.0,0,0,2,0,0.0,1.0,1.0,0.0,2.0,0,0,0,Unranked,Unranked
Eric Shelton,167.64,56.70000000000001,172.72,12,6,0,42.0,1.88,63.0,2.57,2.83,46.0,51.0,0.20000000000000004,0.0,1.0,1151.0,134.0,266.0,17.0,33.0,Orthodox,Showtime,1991/02/02,['flyweight'],flyweight,"['Decision - Split', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split', 'Decision - Split']","[3.0, 3.0]",18.0,0,0,6,2,0.0,0.0,4.0,0.0,4.0,0,0,2,Unranked,10.0
Felipe Bunes,170.18,56.7,175.26,14,7,0,53.0,7.86,41.0,4.49,2.59,0.0,25.0,,0.0,0.0,133.0,52.0,98.0,2.0,8.0,Orthodox,Felipinho,1989/10/29,['flyweight'],flyweight,['Submission'],['KO/TKO'],[1.0],6.0,0,0,2,1,1.0,0.0,0.0,0.0,1.0,0,1,0,Unranked,Unranked
Felipe dos Santos,170.18,56.7,177.8,8,3,0,39.0,3.8,41.0,3.75,0.0,20.0,0.0,0.5,0.0,0.0,156.0,187.0,495.0,0.0,16.0,Orthodox,Lipe Detona,2000/09/11,['flyweight'],flyweight,['Decision - Split'],"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']",[3.0],12.0,0,0,4,1,0.0,0.0,3.0,0.0,3.0,0,0,1,Unranked,Unranked
Francisco Figueiredo,167.64,56.7,172.72,13,5,1,61.0,2.59,61.0,2.04,2.51,76.0,75.0,0.4,0.0,0.0,682.0,16.0,20.0,6.0,8.0,Southpaw,Sniper,1989/10/23,['flyweight'],flyweight,"['Decision - Unanimous', 'Submission']","['Decision - Unanimous', 'Submission']","[3.0, 1.0]",12.0,0,0,4,2,0.0,1.0,1.0,0.0,2.0,0,1,1,Unranked,Unranked
Fredy Serrano,160.02,56.7,165.1,3,2,0,26.0,1.89,61.0,1.58,2.84,84.0,25.0,,1.0,0.0,353.0,67.0,250.0,8.0,32.0,Orthodox,El Profe,1979/09/22,['flyweight'],flyweight,"['KO/TKO', 'KO/TKO']","['Decision - Unanimous', 'Decision - Split']","[1.0, 3.0]",12.0,0,0,4,2,0.0,0.0,2.0,0.0,2.0,2,0,0,Unranked,Unranked
Geane Herrera,165.1,56.7,167.64,9,3,0,31.0,5.07,52.0,1.51,0.83,38.0,37.0,,1.0,0.0,117.0,82.0,263.0,3.0,8.0,Orthodox,La Pulga,1990/05/27,['flyweight'],flyweight,['KO/TKO'],"['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']",[2.0],12.0,0,0,4,1,0.0,0.0,3.0,0.0,3.0,1,0,0,Unranked,Unranked
Hector Sandoval,157.48,56.7,162.56,14,4,0,52.0,2.33,65.0,3.31,3.49,71.0,25.0,1.4,0.0,2.0,225.0,6.0,19.0,5.0,20.0,Orthodox,Kid Alex,1986/07/19,['flyweight'],flyweight,"['KO/TKO', 'Decision - Unanimous']","['KO/TKO', 'Submission']","[1.0, 3.0]",12.0,0,0,4,2,1.0,1.0,0.0,0.0,2.0,1,0,1,Unranked,Unranked
Henry Cejudo,162.56,61.23,162.56,16,5,0,47.0,3.46,59.0,3.82,1.84,76.0,31.0,0.1,5.0,1.0,2519.0,346.0,814.0,25.0,80.0,Orthodox,Triple C,1987/02/09,"['bantamweight', 'flyweight']",flyweight,"['KO/TKO', 'KO/TKO', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split', 'Decision - Split', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Split', 'Decision - Split', 'KO/TKO']","[2.0, 3.0, 1.0, 3.0, 2.0, 3.0, 3.0, 5.0, 3.0, 3.0]",59.0,6,4,15,10,1.0,0.0,4.0,0.0,5.0,4,0,6,3.0,0.0
HyunSung Park,170.18,56.70000000000001,167.64,10,0,0,46.0,3.2900000000000005,60.0,4.27,1.8999999999999997,100.0,33.0,2.9,2.0,1.0,341.0,38.0,91.0,2.0,5.0,Orthodox,Peace of Mind,1995/11/04,"['flyweight', 'road to  1 flyweight tournament']",flyweight,"['Submission', 'KO/TKO', 'Submission']",[],"[1.0, 2.0, 3.0]",9.0,1,1,3,3,0.0,0.0,0.0,,,1,2,0,Unranked,Unranked
Ian McCall,165.1,56.70000000000001,162.56,13,5,1,39.0,3.25,67.0,3.59,2.08,88.0,30.0,0.0,0.0,0.0,934.0,214.0,508.0,11.0,42.0,Orthodox,Uncle Creepy,1984/05/07,['flyweight'],flyweight,"['Decision - Unanimous', 'Decision - Unanimous']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Majority']","[3.0, 3.0]",18.0,0,0,6,2,0.0,0.0,4.0,0.0,4.0,0,0,2,Unranked,3.0
Igor Severino,170.18,56.7,175.26,8,1,0,,4.33,,7.17,9.69,50.0,71.0,0.0,0.0,0.0,180.0,0.0,0.0,5.0,9.0,Orthodox,,2003/04/21,['flyweight'],flyweight,[],['DQ'],[],3.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0,0,0,Unranked,Unranked
Iliarde Santos,165.1,56.70000000000001,170.18,30,13,1,30.0,6.099999999999999,57.0,3.0,1.66,83.0,23.0,0.0,0.0,0.0,203.0,46.0,182.0,3.0,13.0,Orthodox,,1980/09/25,"['flyweight', 'bantamweight']",flyweight,[],"['KO/TKO', 'Decision - Unanimous', 'KO/TKO']",[],9.0,0,0,3,0,2.0,0.0,1.0,0.0,3.0,0,0,0,Unranked,Unranked
Jafel Filho,170.18,56.7,172.72,16,4,0,41.0,1.63,47.0,1.92,2.45,66.0,42.0,2.1,0.0,4.0,686.0,9.0,37.0,6.0,12.0,Orthodox,Pastor,1993/05/05,['flyweight'],flyweight,"['Submission', 'Submission']","['Decision - Unanimous', 'Submission']","[1.0, 1.0]",12.0,0,0,4,2,0.0,1.0,1.0,0.0,2.0,0,2,0,Unranked,Unranked
Jake Hadley,170.18,61.23,177.8,11,4,0,43.0,4.16,61.0,3.8,0.33,54.0,11.0,1.1,1.0,1.0,610.0,164.0,380.0,1.0,17.0,Southpaw,White Kong,1996/08/03,"['bantamweight', 'flyweight']",flyweight,"['Decision - Unanimous', 'KO/TKO', 'Submission']","['Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous', 'Decision - Unanimous']","[3.0, 1.0, 2.0]",21.0,0,0,7,3,0.0,0.0,4.0,0.0,4.0,1,1,1,Unranked,Unranked
Jarred Brooks,160.02,56.7,157.48,13,2,0,46.0,1.66,62.0,2.12,4.54,69.0,57.0,0.6,0.0,0.0,1358.0,81.0,174.0,16.0,28.0,Switch,The Monkey God,1993/05/02,['flyweight'],flyweight,"['Decision - Split', 'Decision - Split']","['KO/TKO', 'Decision - Split']","[3.0, 3.0]",12.0,0,0,4,2,1.0,0.0,1.0,0.0,2.0,0,0,2,Unranked,Unranked
Jeff Molina,167.64,56.70000000000001,175.26,11,2,0,48.0,5.04,55.0,7.25,0.0,66.0,0.0,0.0,3.0,0.0,263.0,189.0,356.0,0.0,1.0,Orthodox,El Jefe,1997/07/17,['flyweight'],flyweight,"['Decision - Split', 'KO/TKO', 'Decision - Unanimous']",[],"[3.0, 2.0, 3.0]",9.0,0,0,3,3,0.0,0.0,0.0,,,1,0,2,Unranked,13.0
Jenel Lausa,165.1,56.7,172.72,7,5,0,42.0,3.53,53.0,1.44,0.55,51.0,66.0,0.8000000000000002,2.0,2.0,161.0,56.0,109.0,2.0,3.0,Orthodox,,1988/08/01,['flyweight'],flyweight,['Decision - Unanimous'],"['Submission', 'Decision - Unanimous', 'Decision - Unanimous']",[3.0],12.0,0,0,4,1,0.0,1.0,2.0,0.0,3.0,0,0,1,Unranked,Unranked
Jerome Rivera,177.8,56.7,182.88,10,6,0,33.0,2.6,51.0,3.21,0.0,40.0,0.0,,0.0,0.0,67.0,74.0,257.0,0.0,6.0,Southpaw,Renegade,1995/04/22,"['flyweight', 'featherweight', 'bantamweight']",flyweight,[],"['Submission', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO']",[],12.0,0,0,4,0,2.0,1.0,1.0,0.0,4.0,0,0,0,Unranked,Unranked
Jesus Aguilar,162.56,56.7,157.48,11,3,0,45.0,1.1,59.0,1.73,1.83,40.0,35.0,1.8,1.0,1.0,405.0,42.0,97.0,3.0,9.0,Orthodox,,1996/03/13,['flyweight'],flyweight,"['Decision - Split', 'Submission', 'KO/TKO']","['Decision - Unanimous', 'Submission']","[3.0, 1.0, 1.0]",15.0,0,0,5,3,0.0,1.0,1.0,0.0,2.0,1,1,1,Unranked,Unranked
Jimmy Flick,170.18,56.70000000000001,172.72,17,9,0,50.0,4.7,43.0,1.67,2.36,0.0,33.0,3.5,0.0,3.0,774.0,22.0,40.0,8.0,27.0,Orthodox,The Brick,1990/09/07,['flyweight'],flyweight,"['Submission', 'Submission']","['Decision - Unanimous', 'KO/TKO', 'Decision - Unanimous', 'KO/TKO']","[1.0, 2.0]",18.0,0,0,6,2,2.0,0.0,2.0,0.0,4.0,0,2,0,Unranked,Unranked
Joby Sanchez,167.64,61.23,172.72,11,4,0,36.0,2.82,63.0,3.22,0.95,51.0,71.0,0.4,2.0,0.0,243.0,134.0,426.0,2.0,4.0,Orthodox,,1991/06/24,"['flyweight', 'bantamweight']",flyweight,['Decision - Split'],"['KO/TKO', 'Decision - Split', 'Submission', 'Decision - Unanimous']",[3.0],15.0,0,0,5,1,1.0,1.0,2.0,0.0,4.0,0,0,1,Unranked,Unranked
John Moraga,167.64000000000001,56.7,167.64000000000001,19,7,0,43.0,2.55,56.0,2.57,0.62,44.0,23.0,1.1,2.0,10.0,1470.0,154.0,370.0,7.0,30.0,Orthodox,,1984/03/20,['flyweight'],flyweight,"['KO/TKO', 'Decision - Unanimous', 'Submission', 'Submission', 'Decision - Split', 'KO/TKO', 'Decision - Unanimous', 'Submission']","['KO/TKO', 'Decision - Unanimous', 'Decision - Split', 'Decision - Unanimous', ""TKO - Doctor's Stoppage"", 'Submission']","[1.0, 3.0, 3.0, 2.0, 3.0, 1.0, 3.0, 3.0]",44.0,1,0,14,8,2.0,1.0,3.0,0.0,6.0,2,3,3,Unranked,4.0
Jon Delos Reyes,167.64,56.7,170.18,8,5,0,38.0,4.14,51.0,2.99,3.2,55.0,83.0,,2.0,0.0,508.0,70.0,182.0,5.0,6.0,Orthodox,The Heat,1987/08/19,"['flyweight', 'bantamweight']",flyweight,['Submission'],"['Submission', 'KO/TKO', 'Submission']",[2.0],12.0,0,0,4,1,1.0,2.0,0.0,0.0,3.0,0,1,0,Unranked,Unranked
Jordan Espinosa,167.64,56.70000000000001,175.26,15,9,0,52.0,2.94,57.0,4.22,0.75,70.0,28.0,0.2,0.0,0.0,185.0,60.0,130.0,3.0,8.0,Orthodox,The Gamer,1989/11/08,"['flyweight', 'bantamweight']",flyweight,"['Decision - Unanimous', 'Decision - Unanimous']","['Decision - Unanimous', 'Submission', 'Submission', 'Decision - Unanimous']","[3.0, 3.0]",18.0,0,0,6,2,0.0,2.0,2.0,0.0,4.0,0,0,2,Unranked,8.0
Jose Maria,165.1,56.7,,37,7,0,53.0,3.98,52.0,3.2,2.32,33.0,27.0,2.3,0.0,2.0,129.0,19.0,36.0,3.0,11.0,Orthodox,No Chance,1982/01/04,['flyweight'],flyweight,[],"['KO/TKO', 'KO/TKO']",[],6.0,0,0,2,0,2.0,0.0,0.0,0.0,2.0,0,0,0,Unranked,Unranked
Jose Ochoa,170.18,56.7,170.18,8,1,0,33.0,2.97,64.0,3.96,0.0,66.0,0.0,,1.0,0.0,49.0,80.0,237.0,0.0,1.0,Southpaw,Kalzifer,2000/12/31,['flyweight'],flyweight,['KO/TKO'],['Decision - Unanimous'],[2.0],6.0,0,0,2,1,0.0,0.0,1.0,0.0,1.0,1,0,0,Unranked,Unranked
Jose Torres,162.56,56.7,165.1,8,1,0,36.0,9.84,50.0,4.37,1.28,75.0,33.0,,0.0,0.0,42.0,51.0,138.0,1.0,3.0,Orthodox,Shorty,1992/08/02,['flyweight'],flyweight,['KO/TKO'],['KO/TKO'],[2.0],6.0,0,0,2,1,1.0,0.0,0.0,0.0,1.0,1,0,0,Unranked,Unranked
