name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Yui Chul Nam,The Korean Bulldozer,Orthodox,130,40.0,73.65,26.79,57.68,61.35,3.07,23.26,64.78,18,8,1,18,8,1,3,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1981/07/16,28.52,10.43,63.08,21.93,45.46,88.8,15.86,18.23,15.99,17.67,57.0,0.0,5.92,0.0,100.0,40.74
Lucas Martins,Mineiro,Southpaw,131,39.91,63.79,0.77,63.69,66.7,12.18,75.58,2.01,19,3,0,19,3,0,7,0,Unranked,Unranked,"['featherweight', 'bantamweight', 'lightweight']",featherweight,1988/11/11,22.49,10.98,38.47,21.93,72.72,64.84,0.0,0.72,0.0,1.28,75.99,6.48,9.86,17.26,100.0,39.68
Edimilson Souza,Kevin,Orthodox,132,39.89,70.46,1.18,53.71,72.7,9.06,69.77,6.35,15,5,0,15,5,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1984/10/17,38.77,7.46,52.32,14.62,68.18,78.61,0.0,0.0,0.0,2.3,49.99,0.0,0.0,0.0,78.84,58.33
Jason Young,Shotgun,Orthodox,133,39.86,60.39,47.92,56.64,48.75,3.11,23.26,29.88,9,6,0,9,6,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1986/06/28,23.41,15.16,41.54,0.0,50.0,75.36,23.6,6.55,66.0,10.88,54.99,0.0,0.0,0.0,100.0,13.89
Clay Collard,Cassius,Orthodox,134,39.83,65.06,42.85,58.37,48.83,3.11,23.26,33.4,14,7,0,14,7,0,4,0,Unranked,Unranked,"['featherweight', 'catch weight']",featherweight,1993/03/10,34.84,30.74,33.84,14.62,50.0,55.19,33.5,20.41,39.0,12.16,70.99,0.0,9.86,0.0,100.0,13.89
Javier Vazquez,Showtime,Southpaw,135,39.72,58.18,40.73,0.0,100.0,2.98,23.26,49.61,16,5,0,16,5,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1977/07/16,18.47,8.84,40.0,0.0,100.0,88.91,30.52,3.65,51.99,4.51,57.0,0.0,,0.0,100.0,100.0
JooSang Yoo,Zombie Jr.,Orthodox,136,39.71,99.12,0.0,0.0,81.67,2.98,93.02,0.0,9,0,0,9,0,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1994/01/21,100.0,0.44,100.0,7.31,50.0,63.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,100.0
Dennis Buzukja,The Great,Switch,137,39.35,67.22,17.65,57.33,48.44,3.11,93.02,8.06,12,5,0,12,5,0,4,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1997/10/01,34.74,6.38,50.77,7.31,45.46,57.22,7.51,1.46,27.0,2.94,74.99,0.0,3.95,0.0,100.0,13.89
Josh Culibao,Kuya,Orthodox,138,39.3,71.94,5.95,63.65,63.77,9.24,46.51,10.18,11,4,1,11,4,1,8,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1994/05/24,27.43,17.67,52.32,29.24,70.45,77.15,0.0,12.4,0.0,7.41,64.99,12.95,5.92,17.26,100.0,34.72
Felipe Lima,Jungle Boy,Orthodox,139,39.03,64.33,30.98,0.0,84.66,6.04,58.14,28.91,14,2,0,14,2,0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",featherweight,1998/05/07,22.4,14.39,53.85,0.0,81.82,78.61,25.99,16.04,27.0,7.89,85.0,0.0,,17.26,100.0,70.37
