name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Jesse Strader,Sui Generis,Orthodox,177,30.56,74.47,42.72,0.0,43.06,0.05,0.0,23.12,5,3,0,5,3,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/05/29,52.95,9.51,70.98,0.0,38.78,60.86,57.32,4.48,56.99,3.91,100.0,0.0,,0.0,100.0,0.0
Fernie Garcia,,Orthodox,178,30.4,58.82,22.23,59.47,39.75,0.14,0.0,8.05,10,5,0,10,5,0,4,0,Unranked,Unranked,"['featherweight', 'bantamweight']",bantamweight,1992/04/12,21.47,13.41,43.55,0.0,40.82,73.13,4.14,1.28,50.0,2.72,50.0,0.0,,0.0,100.0,0.0
Gabriel Silva,,Orthodox,179,30.31,56.18,21.49,60.0,42.53,0.05,0.0,47.74,8,2,0,8,2,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/08/26,13.69,1.01,43.55,0.0,34.69,75.78,22.22,7.67,25.0,8.09,38.0,8.17,,0.0,100.0,11.11
Alex Soto,Extremo,Southpaw,180,30.2,55.02,26.3,57.76,38.84,0.05,0.0,6.33,8,3,1,8,3,1,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1984/02/15,31.05,0.49,29.02,0.0,63.27,63.0,41.77,6.4,30.0,1.08,0.0,0.0,,0.0,100.0,0.0
Issei Tamura,,Orthodox,181,30.19,71.52,16.6,0.0,35.84,3.21,93.02,19.25,10,8,0,10,8,0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1984/03/12,19.89,3.66,74.19,16.67,32.65,66.63,13.62,2.57,25.0,4.88,33.01,0.0,,0.0,100.0,0.0
Roman Salazar,El Gallito,Orthodox,182,29.84,60.43,19.04,52.18,44.28,0.09,0.0,24.31,10,6,0,10,6,0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1988/02/21,20.53,2.21,51.61,0.0,59.18,80.56,26.21,7.03,17.99,6.17,50.0,0.0,,0.0,59.72,0.0
Chris Holdsworth,,Unknown,183,29.82,0.0,48.07,70.72,0.0,24.97,65.12,97.43,6,0,0,6,0,0,2,1,Unranked,Unranked,"['bantamweight', 'ultimate fighter 18 bantamweight tournament']",bantamweight,1987/10/24,19.47,0.0,,0.0,,88.39,50.06,5.12,61.99,16.48,100.0,24.49,,17.8,100.0,100.0
Saimon Oliveira,,Orthodox,184,29.75,62.91,16.52,61.73,37.49,0.09,0.0,11.5,18,6,0,18,6,0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/04/21,28.11,5.99,53.22,0.0,36.75,70.34,15.84,3.2,25.0,2.93,38.0,0.0,,0.0,100.0,0.0
JP Buys,Young Savage,Orthodox,185,29.71,60.5,19.25,64.28,34.43,0.14,0.0,8.17,9,6,0,9,6,0,4,0,Unranked,Unranked,"['bantamweight', 'flyweight']",bantamweight,1996/04/30,19.79,5.04,51.61,0.0,24.49,79.48,22.96,7.03,25.0,2.76,25.0,0.0,,0.0,100.0,0.0
Raul Rosas Jr.,El Nino Problema,Switch,186,29.58,0.0,54.3,73.81,0.0,15.81,65.12,69.71,11,1,0,11,1,0,6,0,Unranked,Unranked,['bantamweight'],bantamweight,2004/10/08,15.89,0.0,,8.33,,93.09,59.4,26.18,41.0,35.38,0.0,32.66,,35.62,100.0,85.19
Carls John De Tomas,,Southpaw,187,29.51,59.08,20.98,54.97,39.45,0.05,0.0,15.18,6,2,0,6,2,0,2,0,Unranked,Unranked,"['bantamweight', 'flyweight']",bantamweight,1996/08/28,18.31,4.67,48.39,0.0,32.65,71.98,20.28,3.83,32.99,2.57,66.0,0.0,,0.0,79.86,0.0
Tony Kelley,Primetime,Switch,188,29.4,75.22,2.9,0.0,54.15,6.37,58.14,18.63,8,3,0,8,3,0,4,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1987/01/21,58.42,31.88,64.52,0.0,34.69,64.4,0.0,0.65,0.0,6.31,52.01,0.0,,0.0,100.0,36.11
Anderson Dos Santos,Berinja,Orthodox,189,29.35,56.8,15.76,0.0,46.85,3.26,93.02,25.08,21,9,0,21,9,0,4,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1985/07/24,28.43,30.62,29.02,0.0,42.85,60.12,14.51,13.42,14.0,8.48,66.0,0.0,,17.8,100.0,13.89
Ian Entwistle,Enty,Orthodox,190,29.31,38.89,0.56,80.42,25.08,3.21,93.02,2.61,9,3,0,9,3,0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1986/11/19,1.15,0.69,0.0,0.0,6.13,43.72,0.0,1.92,0.0,0.67,0.0,8.17,,17.8,100.0,0.0
Cole Escovedo,Apache Kid,Orthodox,191,29.01,62.55,16.8,57.76,36.26,0.09,0.0,12.88,17,9,0,17,9,0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1981/08/30,18.63,6.86,58.06,0.0,42.85,68.77,6.36,3.2,32.99,3.27,13.0,0.0,,0.0,100.0,0.0
Jeff Curran,Big Frog,Orthodox,192,28.54,55.72,7.46,61.16,49.44,0.09,0.0,4.45,36,18,1,36,18,1,3,0,Unranked,Unranked,"['bantamweight', 'lightweight']",bantamweight,1977/09/02,16.21,8.89,38.71,0.0,65.31,83.93,5.17,4.48,12.01,1.13,34.99,0.0,,0.0,100.0,11.11
Drako Rodriguez,,Orthodox,193,28.52,62.77,40.55,0.0,46.03,0.05,0.0,8.51,7,3,0,7,3,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1996/06/16,35.48,11.59,46.78,0.0,61.22,68.11,43.4,3.2,66.0,1.44,75.0,0.0,,0.0,100.0,0.0
Augusto Mendes,Tanquinho,Orthodox,194,28.39,61.58,24.97,0.0,52.68,3.21,23.26,24.92,6,2,0,6,2,0,3,0,Unranked,Unranked,"['bantamweight', 'catch weight']",bantamweight,1983/03/03,25.47,14.98,43.55,8.33,57.15,72.14,25.91,7.67,32.99,6.32,80.01,0.0,,0.0,100.0,14.81
Dileno Lopes,,Unknown,195,28.28,60.57,29.35,0.0,52.04,7.06,0.0,54.41,19,3,0,19,3,0,2,0,Unranked,Unranked,"['bantamweight', 'ultimate fighter brazil 4 bantamweight tournament']",bantamweight,1984/09/26,24.94,12.35,46.78,0.0,51.02,76.93,37.03,10.22,31.0,9.2,100.0,0.0,,0.0,100.0,11.11
Ramon Taveras,The Savage,Southpaw,196,28.11,72.28,0.05,0.0,70.9,3.17,23.26,0.69,10,3,0,10,3,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/01/09,48.63,19.08,59.68,8.33,59.18,43.31,0.0,0.0,0.0,0.12,100.0,0.0,,0.0,100.0,55.56
Jay Perrin,The Joker,Switch,197,27.99,69.43,38.65,0.0,38.71,0.09,0.0,35.58,10,7,0,10,7,0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/06/15,39.06,17.76,62.91,0.0,32.65,72.23,41.91,7.67,51.99,9.03,58.01,0.0,,0.0,79.86,0.0
Tateki Matsuda,Tech,Orthodox,198,27.91,60.96,1.2,57.76,50.83,0.05,0.0,13.34,13,8,0,13,8,0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1986/02/27,33.69,7.0,43.55,0.0,83.67,76.1,0.0,1.28,0.0,2.26,16.0,0.0,,0.0,100.0,11.11
Bekzat Almakhan,The Turan Warrior,Orthodox,199,27.85,61.6,0.31,0.0,52.7,3.17,93.02,4.14,12,2,0,12,2,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1997/10/08,7.15,1.7,53.22,16.67,8.16,69.01,0.0,0.0,0.0,0.7,0.0,0.0,,0.0,100.0,55.56
Kevin Natividad,Quicksand,Orthodox,200,27.69,62.11,40.5,0.0,42.13,0.09,0.0,23.01,9,4,0,9,4,0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/04/02,28.2,14.24,43.55,8.33,38.78,69.01,54.22,8.95,50.0,5.84,83.01,0.0,,0.0,100.0,0.0
Boston Salmon,Boom Boom,Southpaw,201,27.55,64.23,0.46,57.76,46.5,0.05,0.0,4.95,6,3,0,6,3,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1990/11/20,43.47,1.38,48.39,0.0,63.27,40.5,0.0,0.65,0.0,0.84,100.0,0.0,,0.0,100.0,0.0
Joey Gomez,KO King,Orthodox,202,27.43,58.23,42.36,0.0,42.3,0.05,0.0,4.6,6,2,0,6,2,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/07/21,25.68,13.04,33.87,8.33,55.11,67.62,9.18,0.65,100.0,0.79,50.0,0.0,,0.0,100.0,0.0
Antonio Banuelos,,Orthodox,203,27.21,59.37,31.77,0.0,52.99,0.0,0.0,0.23,20,11,1,20,11,1,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1979/09/23,28.31,8.5,41.94,0.0,61.22,78.42,23.99,0.0,61.99,0.02,86.01,0.0,,0.0,100.0,11.11
Liudvik Sholinian,Palmeyros,Orthodox,204,26.9,57.11,2.09,57.76,47.99,0.05,0.0,20.25,9,4,1,9,4,1,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1990/01/20,26.31,5.8,37.09,0.0,55.11,57.65,0.0,3.83,0.0,3.43,66.0,0.0,,0.0,100.0,11.11
Charlie Valencia,,Orthodox,204,26.9,60.67,27.21,0.0,55.53,0.0,0.0,0.0,12,7,0,12,7,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1974/10/31,27.16,0.62,48.39,0.0,100.0,82.86,20.72,0.0,52.99,0.0,75.0,0.0,,0.0,100.0,0.0
Steven Koslow,Obi Won Shinobi The Pillow,Switch,206,26.74,56.66,49.39,0.0,31.53,0.0,0.0,64.42,6,1,0,6,1,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1997/01/22,8.11,1.82,48.39,0.0,24.49,73.63,78.21,5.75,55.0,5.45,0.0,0.0,,0.0,100.0,0.0
Grigory Popov,,Switch,207,26.68,63.74,0.59,57.76,42.0,0.05,0.0,6.67,13,3,0,13,3,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1984/04/18,38.21,9.45,48.39,0.0,55.11,69.76,0.0,0.65,0.0,1.13,44.99,0.0,,0.0,100.0,0.0
Jared Papazian,The Jackhammer,Southpaw,208,26.26,64.3,3.08,54.97,38.0,0.09,0.0,23.93,20,13,0,20,13,0,3,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1988/02/01,35.04,11.59,51.61,0.0,32.65,72.97,0.0,2.57,0.0,6.08,50.0,0.0,,0.0,79.86,0.0
Vince Cachero,The Anomaly,Orthodox,209,25.99,67.29,0.92,60.0,32.6,0.05,0.0,7.36,7,4,0,7,4,0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1989/11/07,34.63,9.58,61.29,0.0,30.62,50.72,0.0,2.57,0.0,1.25,18.01,8.17,,0.0,100.0,0.0
Jin Soo Son,,Orthodox,210,25.38,67.86,20.06,0.0,48.56,0.05,0.0,29.1,9,4,0,9,4,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/04/01,53.69,26.45,46.78,0.0,48.98,41.49,22.22,7.67,25.0,4.93,100.0,0.0,,0.0,100.0,11.11
Joseph Sandoval,,Southpaw,211,24.77,61.6,0.0,57.76,34.25,0.05,0.0,0.0,7,7,0,7,7,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/05/11,19.15,0.18,56.45,0.0,65.31,4.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Ramiro Hernandez,Junior,Orthodox,212,24.58,56.12,0.0,54.97,40.65,0.05,0.0,0.0,19,9,0,19,9,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/07/22,28.63,0.62,33.87,0.0,73.47,58.96,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,79.86,0.0
Roland Delorme,,Orthodox,213,24.44,0.0,34.98,74.93,0.0,9.63,69.77,26.62,9,5,0,9,5,0,7,0,Unranked,Unranked,['bantamweight'],bantamweight,1983/12/18,24.0,0.0,,16.67,,68.77,37.17,20.43,34.0,15.76,42.01,57.18,,35.62,79.86,50.79
Terrence Mitchell,,Orthodox,214,23.85,58.28,37.5,0.0,28.34,0.05,0.0,7.59,14,4,0,14,4,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1989/12/30,23.26,1.63,43.55,0.0,26.53,31.44,54.66,1.28,50.0,1.29,0.0,0.0,,0.0,100.0,0.0
Ryan MacDonald,Main Event,Switch,215,23.47,56.01,0.71,57.76,31.74,0.05,0.0,5.98,10,2,0,10,2,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/03/18,24.0,5.04,35.48,0.0,34.69,50.9,0.0,1.92,0.0,1.01,0.0,0.0,,0.0,100.0,0.0
Nohelin Hernandez,Suave,Orthodox,216,23.06,56.55,24.9,0.0,41.05,0.05,0.0,24.85,9,4,0,9,4,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/03/01,13.89,5.16,43.55,0.0,48.98,82.7,10.51,1.28,50.0,4.22,37.0,0.0,,0.0,59.72,0.0
Josias Musasa,The KO Wizard,Southpaw,217,23.01,65.97,23.52,0.0,33.11,0.0,0.0,2.3,8,1,0,8,1,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1998/10/10,36.31,1.94,58.06,0.0,0.0,66.47,12.15,0.65,50.0,0.21,77.01,0.0,,0.0,79.86,0.0
Kris Moutinho,,Southpaw,218,22.58,62.97,0.18,57.76,20.45,0.09,0.0,0.69,14,7,0,14,7,0,3,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/08/09,47.48,15.43,38.71,0.0,2.05,0.0,0.0,0.65,0.0,0.17,0.0,0.0,,0.0,100.0,0.0
Pedro Nobre,The Rock,Unknown,219,22.48,54.15,0.13,0.0,70.57,0.0,0.0,0.69,18,4,2,18,4,2,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1986/02/13,14.42,0.62,37.09,0.0,14.29,28.89,0.0,0.65,0.0,0.07,0.0,0.0,,0.0,100.0,100.0
Terrion Ware,Flash,Orthodox,220,22.43,64.83,13.26,0.0,43.43,0.14,0.0,9.95,17,9,0,17,9,0,4,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1986/03/31,42.32,46.69,40.32,0.0,44.91,54.34,7.41,5.75,22.01,3.38,44.0,0.0,,0.0,100.0,11.11
Leonardo Morales,Chimy,Southpaw,221,21.93,65.18,1.27,0.0,46.46,7.06,0.0,15.76,6,2,0,6,2,0,2,0,Unranked,Unranked,"['bantamweight', 'ultimate fighter latin america featherweight tournament']",bantamweight,1992/12/22,21.58,4.79,64.52,0.0,61.22,87.48,0.0,0.65,0.0,2.67,62.0,0.0,,0.0,79.86,0.0
Ray Rodriguez,The Judge,Orthodox,222,21.5,51.52,26.35,0.0,35.64,0.05,0.0,1.38,16,8,0,16,8,0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1987/12/10,9.46,1.45,32.25,0.0,24.49,72.32,21.03,0.65,50.0,0.24,44.0,0.0,,0.0,59.72,0.0
Tim Gorman,The Psycho,Southpaw,223,21.27,58.99,14.82,0.0,41.0,0.05,0.0,62.35,9,4,0,9,4,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1983/04/29,28.73,16.26,38.71,0.0,36.75,58.46,14.81,13.42,9.0,10.56,33.01,0.0,,0.0,100.0,11.11
Toshiomi Kazama,,Orthodox,224,21.18,0.0,15.78,65.09,0.0,10.23,100.0,19.86,11,4,0,11,4,0,3,0,Unranked,Unranked,"['bantamweight', 'road to  1 bantamweight tournament']",bantamweight,1997/05/15,18.1,0.0,,0.0,,72.32,24.88,7.03,12.01,5.04,66.0,8.17,,17.8,100.0,0.0
Motonobu Tezuka,,Southpaw,225,20.88,49.73,19.83,0.0,41.95,0.05,0.0,79.95,28,12,7,28,12,7,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1987/08/29,9.16,6.93,25.81,0.0,46.95,81.3,22.22,17.25,11.0,13.54,0.0,0.0,,0.0,100.0,11.11
Nick Aguirre,Slick,Southpaw,226,20.49,54.54,17.8,0.0,37.46,0.05,0.0,48.43,7,2,0,7,2,0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1996/01/15,7.67,3.52,41.94,0.0,34.69,80.56,17.17,6.4,20.0,8.19,33.01,0.0,,0.0,79.86,0.0
Jason Reinhardt,,Orthodox,227,20.43,57.58,15.05,0.0,37.39,0.09,0.0,6.06,20,3,0,20,3,0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight', 'lightweight']",bantamweight,1969/10/31,5.36,0.62,53.22,0.0,30.62,70.83,28.29,5.12,12.01,1.54,50.0,0.0,,0.0,59.72,0.0
Dave Galera,Scarecrow,Orthodox,228,20.37,76.0,0.05,0.0,37.12,0.0,0.0,1.15,5,1,0,5,1,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1978/01/12,17.57,2.26,100.0,0.0,10.22,100.0,0.0,0.0,0.0,0.1,14.01,0.0,,0.0,100.0,11.11
Josh Ferguson,Taz,Orthodox,229,20.1,63.43,12.47,0.0,32.93,0.05,0.0,60.97,10,5,0,10,5,0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1988/05/13,22.41,7.74,58.06,0.0,8.16,69.93,8.74,5.75,11.0,10.32,53.99,0.0,,0.0,79.86,0.0
Payton Talbott,,Switch,230,20.01,0.0,16.45,63.97,0.0,12.66,75.58,28.07,10,1,0,10,1,0,5,0,Unranked,Unranked,['bantamweight'],bantamweight,1998/09/09,63.69,0.0,,16.67,,77.5,3.55,1.92,25.0,11.87,75.99,8.17,,17.8,100.0,82.22
Azamat Gashimov,,Orthodox,231,19.62,49.19,19.07,0.0,36.44,0.05,0.0,13.92,8,3,0,8,3,0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1990/04/07,13.05,3.22,22.58,0.0,51.02,65.23,25.02,2.57,25.0,2.36,0.0,0.0,,0.0,79.86,0.0
Patchy Mix,No Love,Southpaw,232,19.5,76.31,0.1,0.0,31.88,0.0,0.0,0.0,20,2,0,20,2,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1993/08/16,85.58,19.16,53.22,0.0,28.58,9.36,0.0,0.65,0.0,0.0,0.0,0.0,,0.0,100.0,11.11
Zviad Lazishvili,,Orthodox,233,19.33,66.15,1.32,0.0,39.6,0.0,0.0,20.71,13,1,0,13,1,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/10/25,44.2,10.07,51.61,0.0,46.95,53.85,0.0,3.83,0.0,1.75,0.0,0.0,,0.0,100.0,11.11
Xiao Long,,Orthodox,234,18.66,0.0,17.92,57.76,0.0,3.17,93.02,46.59,27,9,0,27,9,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1998/04/13,56.85,0.0,,8.33,,69.19,12.43,5.12,25.0,7.88,77.01,0.0,,0.0,100.0,55.56
Gaetano Pirrello,El Tigre,Orthodox,235,18.55,66.82,0.0,0.0,36.2,0.05,0.0,0.0,15,7,1,15,7,1,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/04/29,10.42,1.25,77.42,0.0,28.58,84.27,0.0,0.0,0.0,0.0,30.01,0.0,,0.0,79.86,0.0
Donny Walker,Eagle Eye,Unknown,236,18.52,59.3,3.28,0.0,39.51,0.05,0.0,43.6,15,10,0,15,10,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1980/01/04,19.06,5.41,48.39,0.0,36.75,72.64,0.0,0.0,0.0,7.39,56.99,0.0,,0.0,79.86,0.0
Jamey Simmons,The Afro Samurai,Orthodox,237,18.24,48.13,0.66,0.0,52.31,0.05,0.0,5.06,7,4,0,7,4,0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1992/09/11,8.31,2.58,22.58,0.0,93.87,88.55,0.0,1.92,0.0,0.86,50.0,0.0,,0.0,79.86,0.0
Mark Striegl,Mugen,Southpaw,238,18.23,62.37,0.99,0.0,37.63,0.05,0.0,9.43,18,4,0,18,4,0,2,0,Unranked,Unranked,"['featherweight', 'bantamweight']",bantamweight,1988/06/23,14.74,1.5,61.29,0.0,24.49,70.83,0.0,1.92,0.0,1.59,66.0,0.0,,0.0,100.0,0.0
Geraldo de Freitas,Spartan,Orthodox,239,18.2,0.0,37.98,57.76,0.0,3.21,23.26,40.34,12,6,0,12,6,0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1991/09/30,38.63,0.0,,0.0,,82.78,44.43,12.78,45.0,10.25,59.0,0.0,,0.0,100.0,40.74
AJ Cunningham,The Savage,Orthodox,240,17.74,60.64,0.23,0.0,37.58,0.05,0.0,2.99,11,5,0,11,5,0,2,0,Unranked,Unranked,"['bantamweight', 'lightweight']",bantamweight,1994/09/07,44.43,8.0,35.48,0.0,40.82,52.37,0.0,0.0,0.0,0.51,46.01,0.0,,0.0,100.0,0.0
Cameron Else,Camchida,Switch,241,17.02,61.11,0.13,0.0,33.21,0.05,0.0,1.84,10,6,0,10,6,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1987/04/27,20.94,2.65,53.22,0.0,46.95,37.71,0.0,0.0,0.0,0.31,0.0,0.0,,0.0,100.0,0.0
Victor Rodriguez,Vicious,Switch,242,16.85,58.45,0.74,0.0,34.18,0.05,0.0,6.21,7,4,0,7,4,0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1992/09/05,16.74,1.01,48.39,0.0,44.91,54.02,0.0,1.92,0.0,1.06,0.0,0.0,,0.0,100.0,0.0
Carlos Huachin,Perro Malo,Southpaw,243,16.84,52.09,0.0,0.0,41.43,0.05,0.0,0.0,10,5,1,10,5,1,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1996/06/04,22.09,15.25,22.58,0.0,44.91,64.81,0.0,0.0,0.0,0.0,66.0,0.0,,0.0,100.0,0.0
Yanis Ghemmouri,The Desert Warrior,Orthodox,244,16.47,60.86,1.78,0.0,28.38,0.05,0.0,18.63,12,3,0,12,3,0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1995/01/24,24.11,4.72,49.99,0.0,14.29,62.01,0.0,2.57,0.0,3.15,0.0,0.0,,0.0,100.0,0.0
Byron Bloodworth,,Orthodox,245,16.25,54.47,0.74,0.0,34.83,0.05,0.0,6.1,6,3,0,6,3,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1983/08/16,19.15,5.55,33.87,0.0,44.91,61.68,0.0,1.92,0.0,1.03,0.0,0.0,,0.0,100.0,0.0
Jesse Butler,,Orthodox,246,15.97,58.17,0.0,0.0,30.47,0.05,0.0,0.0,12,6,0,12,6,0,2,0,Unranked,Unranked,"['bantamweight', 'lightweight']",bantamweight,1992/05/24,21.26,5.6,43.55,0.0,22.45,66.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Mana Martinez,ManaBoi,Orthodox,247,15.55,0.0,21.44,60.0,0.0,6.37,23.26,6.9,10,4,0,10,4,0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1996/03/25,45.58,0.0,,33.33,,63.66,10.65,4.48,41.99,2.33,25.0,8.17,,0.0,100.0,55.56
Malcolm Wellmaker,The Machine,Switch,248,15.42,0.0,0.08,57.76,0.0,6.28,93.02,1.04,10,0,0,10,0,0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/06/04,75.8,0.0,,16.67,,64.81,0.0,0.0,0.0,0.17,100.0,0.0,,0.0,100.0,100.0
David Martinez,Black Spartan,Orthodox,249,14.81,0.0,0.46,57.76,0.0,3.12,93.02,9.66,12,1,0,12,1,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1998/08/03,56.85,0.0,,8.33,,82.13,0.0,0.65,0.0,0.82,100.0,0.0,,0.0,100.0,100.0
Shunichi Shimizu,,Orthodox,250,14.64,52.95,1.5,0.0,26.54,0.0,0.0,25.08,30,18,11,30,18,11,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1985/01/31,1.47,0.37,41.94,0.0,4.09,65.8,0.0,3.83,0.0,2.12,0.0,0.0,,0.0,79.86,0.0
Will Campuzano,,Orthodox,251,13.36,0.0,27.27,56.38,0.0,0.14,0.0,30.25,14,6,0,14,6,0,4,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1986/05/27,25.58,0.0,,0.0,,72.89,13.03,7.03,45.0,10.25,47.99,8.17,,0.0,79.86,0.0
Baergeng Jieleyisi,,Orthodox,252,12.67,0.0,23.14,58.33,0.0,0.0,0.0,3.91,18,7,0,18,7,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1995/11/24,16.95,0.0,,0.0,,82.78,25.63,0.65,37.99,0.33,78.0,0.0,,0.0,100.0,11.11
Miguel Torres,,Orthodox,253,12.4,0.0,4.3,64.79,0.0,6.37,23.26,27.38,44,9,0,44,9,0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1981/01/18,41.89,0.0,,0.0,,89.04,0.0,1.28,0.0,9.27,16.99,24.49,,0.0,100.0,36.11
Jumabieke Tuerxun,The Wild Wolf,Orthodox,254,9.54,0.0,8.3,59.18,0.0,0.09,0.0,8.67,19,4,1,19,4,1,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1986/04/17,16.83,0.0,,0.0,,78.98,6.96,5.75,11.0,2.21,66.0,16.34,,0.0,79.86,0.0
Nolan Ticman,,Orthodox,255,7.85,0.0,1.48,57.76,0.0,0.05,0.0,13.34,4,3,0,4,3,0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1988/05/17,27.05,0.0,,0.0,,83.52,0.0,3.2,0.0,2.26,59.99,0.0,,0.0,100.0,11.11
Colby Thicknesse,Slickness,Orthodox,256,7.67,0.0,0.74,57.76,0.0,0.0,0.0,0.0,7,1,0,7,1,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1999/06/23,26.63,0.0,,0.0,,81.88,0.0,5.12,0.0,0.0,50.0,0.0,,0.0,100.0,11.11
Angel Pacheco,,Orthodox,257,7.53,0.0,0.08,57.76,0.0,0.0,0.0,2.07,7,3,0,7,3,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/01/13,100.0,0.0,,0.0,,9.85,0.0,0.0,0.0,0.17,28.0,0.0,,0.0,100.0,11.11
Filip Pejic,,Orthodox,258,7.19,0.0,0.18,54.97,0.0,0.0,0.0,5.06,12,2,2,12,2,2,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/07/21,0.0,0.0,,0.0,,97.12,0.0,0.0,0.0,0.43,0.0,0.0,,0.0,79.86,0.0
Bruno Korea,,Unknown,259,7.15,0.0,0.0,54.97,0.0,0.0,0.0,0.0,7,3,0,7,3,0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/06/28,22.32,0.0,,8.33,,71.74,0.0,0.0,0.0,0.0,25.0,0.0,,0.0,79.86,0.0
