name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Denis Stojnic,,Orthodox,213,19.23,60.2,2.56,0.0,43.44,0.05,0.0,29.74,13,3,0,13,3,0,2,0,Unranked,Unranked,['heavyweight'],heavyweight,1980/02/02,12.6,7.41,26.73,0.0,51.43,48.63,0.0,0.0,0.0,5.39,80.01,0.0,,0.0,77.87,0.0
Darrill Schoonover,The Boss,Orthodox,214,19.16,61.88,1.61,0.0,42.61,0.0,0.0,25.66,14,8,0,14,8,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1985/07/18,10.02,3.59,38.38,0.0,54.3,63.13,0.0,3.06,0.0,2.33,50.02,0.0,,0.0,100.0,0.0
Kristof Midoux,The Hurricane,Orthodox,215,18.95,63.28,0.0,0.0,42.0,0.0,0.0,0.0,6,10,0,6,10,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1974/07/30,5.85,0.75,50.0,0.0,69.99,75.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Mostapha Al-Turk,,Orthodox,216,18.83,59.27,2.31,0.0,42.41,0.09,0.0,6.59,6,6,0,6,6,0,3,0,Unranked,Unranked,['heavyweight'],heavyweight,1973/07/14,11.35,12.04,22.09,0.0,75.72,69.4,0.0,9.16,0.0,1.8,0.0,0.0,,0.0,100.0,0.0
Brad Morris,,Orthodox,217,18.5,67.76,0.2,0.0,34.73,0.05,0.0,0.51,10,6,0,10,6,0,2,0,Unranked,Unranked,"['light heavyweight', 'heavyweight']",heavyweight,1979/11/01,4.17,0.61,72.09,0.0,38.58,41.1,0.0,1.01,0.0,0.09,0.0,0.0,,0.0,100.0,0.0
Jonathan Wiezorek,,Southpaw,218,18.24,0.0,16.42,57.25,0.0,3.08,93.02,22.61,11,2,0,11,2,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1978/02/10,10.6,0.0,,0.0,,53.64,21.39,4.07,19.99,2.05,0.0,0.0,,0.0,100.0,100.0
Marcus Silveira,Conan,Orthodox,219,18.18,51.02,0.31,0.0,41.05,6.98,0.0,0.0,6,4,0,6,4,0,2,0,Unranked,Unranked,"['heavyweight', 'ultimate japan heavyweight tournament']",heavyweight,,0.0,0.91,0.0,0.0,0.0,100.0,0.0,2.05,0.0,0.0,0.0,0.0,,0.0,77.87,16.67
Kerry Schall,Meat Truck,Orthodox,220,17.94,55.9,0.0,0.0,43.79,0.0,0.0,0.0,24,13,0,24,13,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1971/08/09,7.85,5.1,12.79,0.0,89.99,58.98,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Bas Rutten,El Guapo,Orthodox,221,17.53,0.0,0.0,57.98,0.0,24.69,65.12,0.0,28,4,1,28,4,1,2,1,Unranked,Unranked,['heavyweight'],heavyweight,1965/02/24,46.65,0.0,,7.26,,82.54,0.0,0.0,0.0,0.0,0.0,7.67,,0.0,100.0,100.0
Icho Larenas,,Orthodox,222,16.92,55.17,0.0,0.0,38.82,0.0,0.0,0.0,6,5,0,6,5,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1980/03/12,1.42,0.98,17.43,0.0,40.0,78.81,0.0,0.0,0.0,0.0,14.0,0.0,,0.0,100.0,0.0
Dan Evensen,The Viking,Orthodox,223,16.89,54.11,0.51,0.0,39.03,0.05,0.0,3.87,11,4,0,11,4,0,2,0,Unranked,Unranked,['heavyweight'],heavyweight,1974/06/01,2.27,1.42,11.62,0.0,54.3,67.29,0.0,1.01,0.0,0.71,0.0,0.0,,0.0,100.0,0.0
Neil Grove,Goliath,Orthodox,224,16.61,50.96,0.2,0.0,41.05,0.0,0.0,4.48,12,8,1,12,8,1,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1971/01/18,0.0,0.23,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.41,100.0,0.0,,0.0,77.87,0.0
David Dodd,,Orthodox,225,16.58,51.13,2.0,0.0,38.46,0.05,0.0,12.1,4,7,0,4,7,0,2,0,Unranked,Unranked,"['middleweight', 'heavyweight']",heavyweight,1973/09/22,0.0,2.33,0.0,0.0,0.0,100.0,0.0,7.13,0.0,1.84,0.0,0.0,,0.0,100.0,11.11
Carlos Barreto,,Orthodox,226,16.27,51.13,0.65,0.0,38.46,0.0,0.0,0.0,14,9,0,14,9,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,2.4,0.0,0.0,0.0,100.0,0.0,4.07,0.0,0.0,0.0,0.0,,0.0,100.0,11.11
Sean Gannon,The Cannon,Southpaw,227,16.23,50.96,0.0,0.0,39.18,0.0,0.0,0.0,2,1,0,2,1,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.23,0.0,0.0,40.0,45.94,0.0,0.0,0.0,0.0,50.02,0.0,,0.0,100.0,0.0
Josh Hendricks,,Southpaw,228,16.2,57.9,0.0,0.0,32.11,0.0,0.0,0.0,19,11,0,19,11,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1976/08/28,8.18,0.39,23.24,0.0,41.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Harry Moskowitz,Dirty,Orthodox,229,16.17,51.08,0.17,0.0,38.46,0.05,0.0,0.0,6,12,0,6,12,0,2,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,1.65,0.0,0.0,0.0,100.0,0.0,1.01,0.0,0.0,0.0,0.0,,0.0,100.0,11.11
Satoshi Honma,,Orthodox,230,16.11,51.02,0.0,0.0,38.46,0.0,0.0,0.0,4,6,3,4,6,3,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1968/05/19,0.0,0.98,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,11.11
James Toney,Lights Out,Orthodox,231,15.93,50.94,0.0,0.0,37.58,0.0,0.0,0.0,0,1,0,0,1,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1968/08/24,0.0,0.0,0.0,0.0,38.58,79.58,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,77.87,0.0
Nate Schroeder,,Unknown,232,15.8,51.05,2.82,0.0,33.28,0.0,0.0,64.15,11,10,0,11,10,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,1.35,0.0,0.0,0.0,100.0,0.0,6.1,0.0,3.89,0.0,0.0,,0.0,100.0,0.0
Scott Adams,,Southpaw,233,15.79,0.0,0.84,64.71,0.0,3.08,93.02,23.52,8,1,0,8,1,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.0,,0.0,,100.0,0.0,1.01,0.0,1.43,0.0,30.69,,17.2,100.0,100.0
Jason Godsey,,Orthodox,234,15.37,51.02,0.84,0.0,33.28,0.05,0.0,12.07,16,16,0,16,16,0,2,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,1.05,0.0,0.0,0.0,100.0,0.0,1.01,0.0,1.47,0.0,0.0,,0.0,55.72,0.0
Joe Pardo,,Southpaw,235,15.35,51.01,0.79,0.0,33.28,0.0,0.0,0.0,4,6,0,4,6,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.82,0.0,0.0,0.0,100.0,0.0,5.09,0.0,0.0,0.0,0.0,,0.0,77.87,0.0
Steve Judson,,Orthodox,236,15.27,51.1,0.34,0.0,33.28,0.05,0.0,1.93,0,2,0,0,2,0,2,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,2.03,0.0,0.0,0.0,100.0,0.0,1.01,0.0,0.35,0.0,0.0,,0.0,100.0,0.0
Hugo Duarte,,Orthodox,236,15.27,50.94,0.48,0.0,33.28,0.0,0.0,0.0,6,3,0,6,3,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1968/08/09,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.06,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Joey Roberts,,Unknown,236,15.27,51.19,0.31,0.0,33.28,0.0,0.0,0.0,4,3,0,4,3,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,3.15,0.0,0.0,0.0,100.0,0.0,2.05,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Justin Martin,,Unknown,239,15.21,0.0,0.0,61.72,0.0,3.08,93.02,0.0,4,3,0,4,3,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.0,,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.2,100.0,100.0
Jim Mullen,,Southpaw,240,15.17,50.98,0.0,0.0,33.28,0.0,0.0,0.0,0,2,0,0,2,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.39,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Sam Fulton,,Unknown,240,15.17,50.95,0.0,0.0,33.28,0.05,0.0,0.0,0,2,0,0,2,0,2,0,Unranked,Unranked,"['heavyweight', 'open weight']",heavyweight,,0.0,0.09,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,55.72,0.0
Moti Horenstein,,Orthodox,240,15.17,50.96,0.0,0.0,33.28,0.05,0.0,0.0,1,6,0,1,6,0,2,0,Unranked,Unranked,"['heavyweight', 'open weight']",heavyweight,,0.0,0.23,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Houston Dorr,,Orthodox,243,15.16,50.95,0.0,0.0,33.28,0.0,0.0,0.0,1,2,0,1,2,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.16,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Eric Martin,,Unknown,243,15.16,50.94,0.0,0.0,33.28,0.0,0.0,0.0,0,1,0,0,1,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,77.87,0.0
Dmitri Stepanov,,Orthodox,243,15.16,50.95,0.0,0.0,33.28,0.0,0.0,0.0,0,1,0,0,1,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.09,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,77.87,0.0
Greg Stott,Ranger,Southpaw,243,15.16,50.96,0.0,0.0,33.28,0.0,0.0,0.0,0,1,0,0,1,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.23,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Chris Condo,,Orthodox,243,15.16,50.95,0.0,0.0,33.28,0.0,0.0,0.0,0,1,0,0,1,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.16,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Tony Halme,,Orthodox,243,15.16,50.94,0.0,0.0,33.28,0.0,0.0,0.0,0,4,0,0,4,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1963/01/06,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,77.87,0.0
Sione Latu,,Unknown,249,14.67,0.0,0.17,57.25,0.0,3.08,93.02,0.0,1,0,0,1,0,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.0,,0.0,,100.0,0.0,1.01,0.0,0.0,0.0,0.0,,0.0,100.0,100.0
Alex Hunter,,Orthodox,250,13.67,0.0,0.96,61.72,0.0,6.2,58.14,0.0,2,0,0,2,0,0,2,0,Unranked,Unranked,['heavyweight'],heavyweight,,0.0,0.0,,0.0,,100.0,0.0,6.1,0.0,0.0,0.0,0.0,,17.2,100.0,100.0
Nandor Guelmino,The Hun,Unknown,251,7.99,0.0,2.48,57.25,0.0,0.0,0.0,46.44,11,5,1,11,5,1,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1975/12/20,30.22,0.0,,0.0,,73.22,0.0,3.06,0.0,4.21,42.02,0.0,,0.0,100.0,0.0
James Mulheron,,Orthodox,252,7.52,0.0,0.34,57.25,0.0,0.0,0.0,8.15,11,2,0,11,2,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1988/02/20,20.03,0.0,,0.0,,70.6,0.0,0.0,0.0,0.74,25.02,0.0,,0.0,100.0,11.11
Braxton Smith,The Beautiful Monster,Orthodox,253,7.48,0.0,0.17,57.25,0.0,0.0,0.0,0.0,5,2,0,5,2,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1990/01/01,53.91,0.0,,0.0,,2.21,0.0,1.01,0.0,0.0,100.0,0.0,,0.0,100.0,0.0
